"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"05:42","20.477","0.024","0.158","0.316","2.92","99.753","97.047","2.24","","0","","",""
"05:44","","","","","","","","","10.329","","23.88","30","42.95"
"05:45","20.483","0.014","0.18","0.36","3.46","99.584","97.213","4.67","","0","","",""
"05:47","","","","","","","","","10.328","","23.88","30","42.95"
"05:48","20.481","0","0.164","0.328","3.28","99.666","96.303","18.03","","0","","",""
"05:50","","","","","","","","","10.328","","23.88","30","42.95"
"05:51","20.752","0","0.117","0.233","2.33","99.786","94.371","35.17","","0","","",""
"05:53","","","","","","","","","10.313","","23.88","30","42.95"
"05:54","20.706","0","0.09","0.18","1.8","99.826","94.576","33.32","","0","","",""
"05:56","","","","","","","","","10.295","","23.88","30","42.95"
"05:57","20.73","0","0.111","0.222","2.22","99.749","94.369","34.49","","0","","",""
"05:59","","","","","","","","","10.293","","23.88","30","42.95"
"06:00","20.774","0","0.202","0.395","3.95","99.671","94.534","34.31","","0","","",""
"06:02","","","","","","","","","10.29","","23.88","30","42.95"
"06:03","20.776","0","0.104","0.196","1.96","99.836","94.346","34.51","","0","","",""
"06:05","","","","","","","","","10.287","","23.88","30","42.95"
"06:06","20.861","0","0.093","0.185","1.85","99.742","94.72","32.37","","0","","",""
"06:08","","","","","","","","","10.284","","23.88","30","42.95"
"06:09","20.863","0","0.12","0.236","2.36","99.815","94.431","34.5","","0","","",""
"06:11","","","","","","","","","10.283","","23.88","30","42.95"
"06:12","20.864","0","0.087","0.174","1.74","99.791","94.102","35.97","","0","","",""
"06:14","","","","","","","","","10.283","","23.88","30","42.95"
"06:15","20.903","0","0.108","0.217","2.17","99.764","94.339","34.54","","0","","",""
"06:17","","","","","","","","","10.265","","23.88","30","42.95"
"06:18","20.776","0","0.14","0.279","2.79","99.711","94.634","34.02","","0","","",""
"06:20","","","","","","","","","10.287","","23.88","30","42.95"
"06:21","20.777","0","0.089","0.179","1.79","99.837","94.66","33.17","","0","","",""
"06:23","","","","","","","","","10.285","","23.88","30","42.95"
"06:24","20.779","0","0.08","0.161","1.61","99.799","94.319","34.56","","0","","",""
"06:26","","","","","","","","","10.283","","23.88","30","42.95"
"06:27","20.818","0","0.115","0.23","2.3","99.818","94.688","36.54","","0","","",""
"06:29","","","","","","","","","10.278","","23.88","30","42.95"
"06:30","20.818","0","0.127","0.254","2.54","99.759","97.469","8.49","","0","","",""
"06:32","","","","","","","","","10.277","","23.88","30","42.95"
"06:33","20.821","0","0.069","0.138","1.38","99.879","97.352","4.79","","0","","",""
"06:35","","","","","","","","","10.277","","23.88","30","42.95"
"06:36","20.819","0.06","0.17","0.339","2.79","99.653","96.897","10.93","","0","","",""
"06:38","","","","","","","","","10.277","","23.88","30","42.95"
"06:39","20.84","0.026","0.497","0.994","9.68","98.514","94.891","24.26","","0","","",""
"06:41","","","","","","","","","10.274","","23.88","30","42.95"
"06:42","20.868","0","0.085","0.17","1.7","99.853","96.427","15.32","","0","","",""
"06:44","","","","","","","","","10.269","","23.88","30","42.95"
"06:45","20.795","0","0.139","0.278","2.78","99.703","96.613","13.8","","0","","",""
"06:47","","","","","","","","","10.28","","23.88","30","42.95"
"06:48","20.792","0","0.137","0.274","2.74","99.775","97.115","8.27","","0","","",""
"06:50","","","","","","","","","10.281","","23.88","30","42.95"
"06:51","20.792","0","0.173","0.346","3.46","99.499","95.069","27.19","","0","","",""
"06:53","","","","","","","","","10.28","","23.88","30","42.95"
"06:54","20.792","0","0.136","0.272","2.72","99.735","97.221","3.49","","0","","",""
"06:56","","","","","","","","","10.281","","23.88","30","42.95"
"06:57","20.798","0","0.131","0.263","2.63","99.719","97.585","2.81","","0","","",""
"06:59","","","","","","","","","10.28","","23.88","30","42.95"
"07:00","20.796","0","0.154","0.309","3.09","99.688","97.556","4.17","","0","","",""
"07:02","","","","","","","","","10.28","","23.88","30","42.95"
"07:03","20.797","0","0.131","0.261","2.61","99.795","97.73","2.7","","0","","",""
"07:05","","","","","","","","","10.28","","23.88","30","42.95"
"07:06","20.797","0","0.103","0.207","2.07","99.736","97.67","4.46","","0","","",""
"07:08","","","","","","","","","10.28","","23.88","30","42.95"
"07:09","20.795","0","0.082","0.164","1.64","99.859","97.61","2.75","","0","","",""
"07:11","","","","","","","","","10.28","","23.88","30","42.95"
"07:12","20.796","0","0.126","0.253","2.53","99.702","97.22","7.56","","0","","",""
"07:14","","","","","","","","","10.28","","23.88","30","42.95"
"07:15","20.807","0","0.19","0.38","3.8","99.661","97.611","6.36","","0","","",""
"07:17","","","","","","","","","10.279","","24.453","50","42.95"
"07:18","20.81","0","1.317","2.635","26.35","93.871","97.408","6.24","","0","","",""
"07:20","","","","","","","","","10.279","","24.453","50","42.95"
"07:21","20.806","0","0.025","0.051","0.51","99.97","97.593","5.52","","0","","",""
"07:23","","","","","","","","","10.277","","24.453","50","42.95"
"07:24","20.808","0","0.045","0.09","0.9","99.897","97.635","2.7","","0","","",""
"07:26","","","","","","","","","10.277","","24.453","50","42.95"
"07:27","20.809","0","0.143","0.285","2.85","99.692","97.627","3.83","","0","","",""
"07:29","","","","","","","","","10.277","","24.453","50","42.95"
"07:30","20.809","0","0.164","0.329","3.29","99.691","97.569","7.91","","0","","",""
"07:32","","","","","","","","","10.278","","24.453","50","42.95"
"07:33","20.811","0","0.113","0.227","2.27","99.743","97.645","3.92","","0","","",""
"07:35","","","","","","","","","10.278","","24.453","50","42.95"
"07:36","20.815","0","0.059","0.118","1.18","99.869","97.587","5.05","","0","","",""
"07:38","","","","","","","","","10.278","","24.453","50","42.95"
"07:39","20.837","0.016","0.209","0.418","4.02","99.525","97.738","3.95","","0","","",""
"07:41","","","","","","","","","10.277","","24.453","50","42.95"
"07:42","20.829","0.031","0.239","0.478","4.46","99.544","97.499","7.43","","0","","",""
"07:44","","","","","","","","","10.275","","24.453","50","42.95"
"07:45","20.817","0","0.041","0.082","0.82","99.887","97.657","5.11","","0","","",""
"07:47","","","","","","","","","10.276","","24.453","50","42.95"
"07:48","20.818","0","0.021","0.043","0.43","99.981","97.199","2.55","","0","","",""
"07:50","","","","","","","","","10.276","","24.453","50","42.95"
"07:51","20.818","0","0.092","0.184","1.84","99.767","97.474","4.72","","0","","",""
"07:53","","","","","","","","","10.276","","24.453","50","42.95"
"07:54","20.819","0","0.104","0.207","2.07","99.766","97.687","3.34","","0","","",""
"07:56","","","","","","","","","10.276","","24.453","50","42.95"
"07:57","20.819","0","0.117","0.235","2.35","99.785","97.398","4.29","","0","","",""
"07:59","","","","","","","","","10.277","","24.453","50","42.95"
"08:00","20.822","0","0.153","0.306","3.06","99.739","97.68","4.45","","0","","",""
"08:02","","","","","","","","","10.276","","24.453","50","42.95"
"08:03","20.823","0","0.1","0.199","1.99","99.819","97.76","8.4","","0","","",""
"08:05","","","","","","","","","10.276","","24.453","50","42.95"
"08:06","20.825","0","0.1","0.2","2","99.729","97.632","9.41","","0","","",""
"08:08","","","","","","","","","10.276","","24.453","50","42.95"
"08:09","20.817","0","0.134","0.268","2.68","99.799","97.641","6.02","","0","","",""
"08:11","","","","","","","","","10.276","","24.453","50","42.95"
"08:12","20.818","0.021","0.091","0.183","1.61","99.83","97.586","4.92","","0","","",""
"08:14","","","","","","","","","10.276","","24.453","50","42.95"
"08:15","20.812","0","0.308","0.615","6.15","99.346","97.792","8.23","","0","","",""
"08:17","","","","","","","","","10.277","","24.453","50","42.95"
"08:18","20.811","0","0.132","0.265","2.65","99.681","97.484","6.07","","0","","",""
"08:20","","","","","","","","","10.278","","24.453","50","42.95"
"08:21","20.818","0","0.23","0.46","4.6","99.229","97.621","4.57","","0","","",""
"08:23","","","","","","","","","10.277","","24.453","50","42.95"
"08:24","20.82","0","0.087","0.173","1.73","99.776","97.658","4.45","","0","","",""
"08:26","","","","","","","","","10.277","","24.166","40","42.95"
"08:27","20.823","0","0.095","0.191","1.91","99.79","97.639","6.6","","0","","",""
"08:29","","","","","","","","","10.276","","24.166","40","42.95"
"08:30","20.825","0","0.18","0.361","3.61","99.619","97.763","2.5","","0","","",""
"08:32","","","","","","","","","10.276","","24.166","40","42.95"
"08:33","20.827","0","0.267","0.535","5.35","99.369","97.462","4.88","","0","","",""
"08:35","","","","","","","","","10.276","","24.166","40","42.95"
"08:36","20.828","0","0.067","0.134","1.34","99.848","97.691","8.94","","0","","",""
"08:38","","","","","","","","","10.274","","24.166","40","42.95"
"08:39","20.829","0","0.072","0.145","1.45","99.939","97.772","0","","0","","",""
"08:41","","","","","","","","","10.275","","24.166","40","42.95"
"08:42","20.815","0","0.088","0.176","1.76","99.776","97.517","2.69","","0","","",""
"08:44","","","","","","","","","10.277","","24.166","40","42.95"
"08:45","20.805","0","0.166","0.333","3.33","99.73","97.564","4.73","","0","","",""
"08:47","","","","","","","","","10.279","","24.166","40","42.95"
"08:48","20.804","0","0.126","0.251","2.51","99.692","97.696","3.2","","0","","",""
"08:50","","","","","","","","","10.279","","24.166","40","42.95"
"08:51","20.807","0","0.067","0.134","1.34","99.872","97.769","2.01","","0","","",""
"08:53","","","","","","","","","10.279","","24.166","40","42.95"
"08:54","20.808","0","0.105","0.211","2.11","99.783","97.67","6.77","","0","","",""
"08:56","","","","","","","","","10.279","","24.166","40","42.95"
"08:57","20.809","0","0.126","0.251","2.51","99.747","97.728","7.74","","0","","",""
"08:59","","","","","","","","","10.279","","24.166","40","42.95"
"09:00","20.81","0","0.114","0.228","2.28","99.782","97.647","3.81","","0","","",""
"09:02","","","","","","","","","10.279","","24.166","40","42.95"
"09:03","20.81","0","0.099","0.198","1.98","99.829","97.379","5.29","","0","","",""
"09:05","","","","","","","","","10.279","","24.166","40","42.95"
"09:06","20.815","0","0.096","0.193","1.93","99.784","97.832","5.74","","0","","",""
"09:08","","","","","","","","","10.277","","24.166","40","42.95"
"09:09","20.817","0","0.078","0.156","1.56","99.811","97.629","2.05","","0","","",""
"09:11","","","","","","","","","10.277","","24.166","40","42.95"
"09:12","20.818","0","0.124","0.249","2.49","99.785","94.664","33.32","","0","","",""
"09:14","","","","","","","","","10.277","","24.166","40","42.95"
