"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"01:38","21.634","0","0.17","0.341","0.341","99.727","96.911","1.696","","0","","",""
"01:40","","","","","","","","","101720","","2371584","3","4294967000"
"01:41","21.633","0","0.164","0.327","0.327","99.717","96.129","2.67","","0","","",""
"01:43","","","","","","","","","101722","","2371584","3","4294967000"
"01:44","21.625","0","1.197","2.394","2.394","94.131","94.6","2.749","","0","","",""
"01:46","","","","","","","","","101731","","2371584","3","4294967000"
"01:47","21.631","0.018","1.773","3.546","3.527","90.74","93.473","4.261","","0","","",""
"01:49","","","","","","","","","101725","","2371584","3","4294967000"
"01:50","21.63","0","1.974","3.947","3.947","91.72","95.366","2.442","","0","","",""
"01:52","","","","","","","","","101726","","2371584","3","4294967000"
"01:53","21.642","0","1.164","2.328","2.328","93.307","93.257","4.665","","0","","",""
"01:55","","","","","","","","","101705","","2371584","3","4294967000"
"01:56","21.635","0","1.189","2.379","2.379","93.242","93.44","4.552","","0","","",""
"01:58","","","","","","","","","101713","","2371584","3","4294967000"
"01:59","21.64","0","0.979","1.957","1.957","94.196","94.316","3.462","","0","","",""
"02:01","","","","","","","","","101712","","2371584","3","4294967000"
"02:02","21.644","0","1.357","2.714","2.714","93.362","94.177","3.799","","0","","",""
"02:04","","","","","","","","","101706","","2371584","3","4294967000"
"02:05","21.65","0","1.376","2.752","2.752","93.411","93.961","3.851","","0","","",""
"02:07","","","","","","","","","101687","","2371584","3","4294967000"
"02:08","21.662","0","1.075","2.15","2.15","94.333","94.038","4.294","","0","","",""
"02:10","","","","","","","","","101666","","2371584","3","4294967000"
"02:11","21.688","0","1.086","2.171","2.171","94.494","94.477","3.51","","0","","",""
"02:13","","","","","","","","","101643","","2371584","3","4294967000"
"02:14","21.713","0.008","0.955","1.91","1.902","94.622","92.202","5.645","","0","","",""
"02:16","","","","","","","","","101593","","2371584","3","4294967000"
"02:17","21.736","0","1.039","2.077","2.077","94.207","93.921","4.214","","0","","",""
"02:19","","","","","","","","","101574","","2371584","3","4294967000"
"02:20","21.734","0","1.354","2.709","2.709","93.662","94.884","3.327","","0","","",""
"02:22","","","","","","","","","101562","","2371584","3","4294967000"
"02:23","21.731","0","0.881","1.762","1.762","95.071","95.264","3.163","","0","","",""
"02:25","","","","","","","","","101567","","2371584","3","4294967000"
"02:26","21.723","0","0.973","1.946","1.946","95.018","94.057","4.087","","0","","",""
"02:28","","","","","","","","","101577","","2371584","3","4294967000"
"02:29","21.722","0.017","0.936","1.873","1.856","95.09","93.602","4.479","","0","","",""
"02:31","","","","","","","","","101579","","2371584","3","4294967000"
"02:32","21.728","0","1.545","3.09","3.09","94.648","94.271","3.379","","0","","",""
"02:34","","","","","","","","","101572","","2371584","3","4294967000"
"02:35","21.739","0","1.223","2.447","2.447","94.576","93.493","4.399","","0","","",""
"02:37","","","","","","","","","101549","","2371584","3","4294967000"
"02:38","21.756","0","1.521","3.042","3.042","94.365","92.374","6.828","","0","","",""
"02:40","","","","","","","","","101537","","2371584","3","4294967000"
"02:41","21.76","0","0.915","1.83","1.83","95.191","94.871","3.042","","0","","",""
"02:43","","","","","","","","","101528","","2371584","3","4294967000"
"02:44","21.761","0","1.526","3.052","3.052","94.194","93.336","4.705","","0","","",""
"02:46","","","","","","","","","101523","","2371584","3","4294967000"
"02:47","21.762","0","0.814","1.628","1.628","95.683","93.859","4.482","","0","","",""
"02:49","","","","","","","","","101512","","2371584","3","4294967000"
"02:50","21.766","0","1.11","2.221","2.221","95.109","93.268","5.452","","0","","",""
"02:52","","","","","","","","","101524","","2371584","3","4294967000"
"02:53","21.76","0.014","1.525","3.05","3.036","94.781","93.558","3.722","","0","","",""
"02:55","","","","","","","","","101527","","2371584","3","4294967000"
"02:56","21.772","0","0.899","1.799","1.799","95.469","92.936","5.265","","0","","",""
"02:58","","","","","","","","","101511","","2371584","3","4294967000"
"02:59","21.776","0","0.757","1.514","1.514","95.58","94.582","3.54","","0","","",""
"03:01","","","","","","","","","101512","","2371584","3","4294967000"
"03:02","21.782","0","0.759","1.518","1.518","95.8","93.53","5.332","","0","","",""
"03:04","","","","","","","","","101507","","2371584","3","4294967000"
"03:05","21.782","0","0.799","1.599","1.599","95.761","93.944","3.72","","0","","",""
"03:07","","","","","","","","","101509","","2371584","3","4294967000"
"03:08","21.786","0","0.946","1.891","1.891","95.548","95.769","2.959","","0","","",""
"03:10","","","","","","","","","101481","","2371584","3","4294967000"
"03:11","21.79","0","0.764","1.528","1.528","95.945","94.017","4.607","","0","","",""
"03:13","","","","","","","","","101481","","2371584","3","4294967000"
"03:14","21.798","0","1.138","2.277","2.277","95.248","93.689","4.133","","0","","",""
"03:16","","","","","","","","","101467","","2371584","3","4294967000"
"03:17","21.781","0","0.784","1.567","1.567","95.899","93.364","4.859","","0","","",""
"03:19","","","","","","","","","101492","","2371584","3","4294967000"
"03:20","21.801","0","1.244","2.489","2.489","94.755","95.806","2.473","","0","","",""
"03:22","","","","","","","","","101470","","2371584","3","4294967000"
"03:23","21.806","0.013","0.981","1.948","1.935","98.509","94.704","2.761","","0","","",""
"03:25","","","","","","","","","101448","","2371584","3","4294967000"
"03:26","21.8","0","0.111","0.222","0.222","99.798","95.375","2.631","","0","","",""
"03:28","","","","","","","","","101463","","2371584","3","4294967000"
"03:29","21.796","0","1.204","2.408","2.408","94.289","94.687","3.284","","0","","",""
"03:31","","","","","","","","","101470","","2371584","3","4294967000"
"03:32","21.803","0","1.696","3.392","3.392","90.12","94.424","3.576","","0","","",""
"03:34","","","","","","","","","101454","","2371584","3","4294967000"
"03:35","21.8","0","1.415","2.829","2.829","92.23","94.182","3.857","","0","","",""
"03:37","","","","","","","","","101456","","2371584","3","4294967000"
"03:38","21.807","0","1.863","3.726","3.726","92.195","93.718","4.538","","0","","",""
"03:40","","","","","","","","","101455","","2371584","3","4294967000"
"03:41","21.819","0","1.298","2.596","2.596","92.925","93.735","4.795","","0","","",""
"03:43","","","","","","","","","101446","","2371584","3","4294967000"
"03:44","21.826","0","1.402","2.804","2.804","93.078","93.478","4.591","","0","","",""
"03:46","","","","","","","","","101437","","2371584","3","4294967000"
"03:47","21.829","0","1.694","3.387","3.387","92.777","93.392","4.193","","0","","",""
"03:49","","","","","","","","","101443","","2371584","3","4294967000"
"03:50","21.836","0","2.482","4.964","4.964","91.499","93.575","4.418","","0","","",""
"03:52","","","","","","","","","101408","","2371584","3","4294967000"
"03:53","21.86","0","1.123","2.246","2.246","93.918","92.994","5.168","","0","","",""
"03:55","","","","","","","","","101387","","2371584","3","4294967000"
"03:56","21.843","0","0.802","1.603","1.603","94.602","96.315","1.951","","0","","",""
"03:58","","","","","","","","","101401","","2371584","3","4294967000"
"03:59","21.84","0","0.925","1.85","1.85","94.51","94.005","3.893","","0","","",""
"04:01","","","","","","","","","101425","","2371584","3","4294967000"
"04:02","21.84","0","0.953","1.906","1.906","94.356","94.828","3.033","","0","","",""
"04:04","","","","","","","","","101399","","2371584","3","4294967000"
"04:05","21.833","0","1.281","2.563","2.563","94.085","93.753","4.866","","0","","",""
"04:07","","","","","","","","","101409","","2371584","3","4294967000"
"04:08","21.836","0","1.863","3.712","3.712","94.133","93.953","4.139","","0","","",""
"04:10","","","","","","","","","101399","","2371584","3","4294967000"
"04:11","21.833","0","0.835","1.67","1.67","95.235","93.804","4.768","","0","","",""
"04:13","","","","","","","","","101416","","2371584","3","4294967000"
"04:14","21.841","0","0.934","1.867","1.867","94.869","93.449","4.811","","0","","",""
"04:16","","","","","","","","","101401","","2371584","3","4294967000"
"04:17","21.854","0","0.933","1.864","1.864","94.841","91.225","6.483","","0","","",""
"04:19","","","","","","","","","101382","","2371584","3","4294967000"
"04:20","21.853","0.125","3.166","6.328","6.203","91.114","91.153","6.755","","0","","",""
"04:22","","","","","","","","","101386","","2371584","3","4294967000"
"04:23","21.867","0.193","2.576","5.151","4.958","92.703","93.707","4.468","","0","","",""
"04:25","","","","","","","","","101350","","2371584","3","4294967000"
"04:26","21.883","0","1.402","2.803","2.803","94.155","93.107","4.775","","0","","",""
"04:28","","","","","","","","","101335","","2371584","3","4294967000"
"04:29","21.877","0.022","0.995","1.99","1.968","95.007","92.625","5.131","","0","","",""
"04:31","","","","","","","","","101342","","2371584","3","4294967000"
"04:32","21.875","0","0.852","1.704","1.704","95.5","93.428","4.898","","0","","",""
"04:34","","","","","","","","","101359","","2371584","3","4294967000"
"04:35","21.891","0","0.764","1.528","1.528","95.737","93.708","4.132","","0","","",""
"04:37","","","","","","","","","101322","","2371584","3","4294967000"
"04:38","21.896","0","2.25","4.494","4.494","94.221","94.08","4.245","","0","","",""
"04:40","","","","","","","","","101321","","2371584","3","4294967000"
"04:41","21.903","0","0.818","1.635","1.635","95.627","95.66","3.057","","0","","",""
"04:43","","","","","","","","","101321","","2371584","3","4294967000"
"04:44","21.91","0","0.787","1.574","1.574","95.654","94.32","4.258","","0","","",""
"04:46","","","","","","","","","101311","","2371584","3","4294967000"
"04:47","21.897","0","1.609","3.218","3.218","94.935","93.823","4.332","","0","","",""
"04:49","","","","","","","","","101316","","2371584","3","4294967000"
"04:50","21.898","0","0.77","1.54","1.54","95.724","92.957","4.846","","0","","",""
"04:52","","","","","","","","","101310","","2371584","3","4294967000"
"04:53","21.899","0","1.807","3.614","3.614","94.732","92.877","5.235","","0","","",""
"04:55","","","","","","","","","101316","","2371584","3","4294967000"
"04:56","21.903","0","1.161","2.322","2.322","95.046","94.961","3.802","","0","","",""
"04:58","","","","","","","","","101310","","2371584","3","4294967000"
"04:59","21.9","0.025","0.765","1.531","1.506","96.101","92.478","5.517","","0","","",""
"05:01","","","","","","","","","101315","","2371584","3","4294967000"
"05:02","21.916","0","0.985","1.971","1.971","95.369","93.33","4.92","","0","","",""
"05:04","","","","","","","","","101297","","2371584","3","4294967000"
"05:05","21.91","0","0.917","1.834","1.834","95.792","93.709","4.391","","0","","",""
"05:07","","","","","","","","","101306","","2371584","3","4294967000"
"05:08","21.919","0","1.191","2.382","2.382","95.551","92.606","5.309","","0","","",""
"05:10","","","","","","","","","101285","","2371584","3","4294967000"
"05:11","21.916","0","0.789","1.577","1.577","95.709","94.063","4.262","","0","","",""
"05:13","","","","","","","","","101283","","2371584","3","4294967000"
"05:14","21.918","0","0.889","1.779","1.779","95.82","93.835","4.152","","0","","",""
"05:16","","","","","","","","","101271","","2371584","3","4294967000"
"05:17","21.917","0","0.764","1.528","1.528","96.093","92.905","4.599","","0","","",""
"05:19","","","","","","","","","101283","","2371584","3","4294967000"
"05:20","21.916","0.07","0.832","1.664","1.593","96.173","91.166","7.709","","0","","",""
"05:22","","","","","","","","","101297","","2371584","3","4294967000"
"05:23","21.925","0.055","0.989","1.977","1.922","95.374","89.904","8.002","","0","","",""
"05:25","","","","","","","","","101262","","2371584","3","4294967000"
"05:26","21.925","0","0.797","1.595","1.595","95.995","92.107","6.479","","0","","",""
"05:28","","","","","","","","","101274","","2371584","3","4294967000"
"05:29","21.924","0","0.846","1.693","1.693","95.907","90.93","6.531","","0","","",""
"05:31","","","","","","","","","101273","","2371584","3","4294967000"
"05:32","21.932","0","0.869","1.738","1.738","95.733","90.85","7.235","","0","","",""
"05:34","","","","","","","","","101262","","2371584","3","4294967000"
"05:35","21.927","0","0.867","1.734","1.734","96.038","89.924","8.169","","0","","",""
"05:37","","","","","","","","","101273","","2371584","3","4294967000"
"05:38","21.922","0","0.749","1.498","1.498","96.167","89.559","7.71","","0","","",""
"05:40","","","","","","","","","101283","","2371584","3","4294967000"
"05:41","21.946","0","1.109","2.219","2.219","95.545","92.543","5.281","","0","","",""
"05:43","","","","","","","","","101244","","2371584","3","4294967000"
"05:44","21.936","0.03","0.757","1.513","1.484","96.15","94.235","4.104","","0","","",""
"05:46","","","","","","","","","101258","","2371584","3","4294967000"
"05:47","21.942","0","0.747","1.495","1.495","96.397","93.922","4.118","","0","","",""
"05:49","","","","","","","","","101247","","2371584","3","4294967000"
"05:50","21.943","0","1.88","3.76","3.76","95.055","92.961","4.244","","0","","",""
"05:52","","","","","","","","","101245","","2371584","3","4294967000"
"05:53","21.959","0","1.407","2.791","2.791","95.701","93.173","4.284","","0","","",""
"05:55","","","","","","","","","101226","","2371584","3","4294967000"
"05:56","21.949","0","0.728","1.457","1.457","96.665","93.611","4.929","","0","","",""
"05:58","","","","","","","","","101248","","2371584","3","4294967000"
"05:59","21.949","0","0.8","1.598","1.598","96.425","92.582","5.841","","0","","",""
"06:01","","","","","","","","","101243","","2371584","3","4294967000"
"06:02","21.949","0","0.806","1.61","1.61","96.392","92.997","5.029","","0","","",""
"06:04","","","","","","","","","101242","","2371584","3","4294967000"
"06:05","21.956","0","0.968","1.934","1.934","96.158","92.709","4.676","","0","","",""
"06:07","","","","","","","","","101227","","2371584","3","4294967000"
"06:08","21.966","0.038","1.141","2.277","2.239","95.574","93.743","4.377","","0","","",""
"06:10","","","","","","","","","101233","","2371584","3","4294967000"
"06:11","21.978","0","0.781","1.563","1.563","96.37","94.513","3.46","","0","","",""
"06:13","","","","","","","","","101210","","2371584","3","4294967000"
"06:14","21.967","0","1.456","2.913","2.913","95.917","95.2","3.594","","0","","",""
"06:16","","","","","","","","","101214","","2371584","3","4294967000"
"06:17","21.96","0","0.799","1.598","1.598","96.426","92.409","4.992","","0","","",""
"06:19","","","","","","","","","101209","","2371584","3","4294967000"
"06:20","21.967","0","0.89","1.779","1.779","96.323","93.253","5.106","","0","","",""
"06:22","","","","","","","","","101209","","2371584","3","4294967000"
"06:23","21.946","0.041","1.158","2.306","2.265","95.981","93.707","4.962","","0","","",""
"06:25","","","","","","","","","101238","","2371584","3","4294967000"
"06:26","21.936","0","0.747","1.493","1.493","96.801","93.493","3.897","","0","","",""
"06:28","","","","","","","","","101239","","2371584","3","4294967000"
"06:29","21.939","0","0.74","1.479","1.479","96.777","92.754","5.506","","0","","",""
"06:31","","","","","","","","","101245","","2371584","3","4294967000"
"06:32","21.946","0.015","1.019","2.038","2.023","96.185","93.22","4.439","","0","","",""
"06:34","","","","","","","","","101242","","2371584","3","4294967000"
"06:35","21.955","0","0.749","1.498","1.498","96.7","93.517","4.835","","0","","",""
"06:37","","","","","","","","","101245","","2371584","3","4294967000"
"06:38","21.953","0","0.749","1.499","1.499","96.696","94.329","3.696","","0","","",""
"06:40","","","","","","","","","101238","","2371584","3","4294967000"
"06:41","21.956","0","0.699","1.394","1.394","96.715","93.168","5.49","","0","","",""
"06:43","","","","","","","","","101234","","2371584","3","4294967000"
"06:44","21.958","0","0.715","1.43","1.43","96.624","92.952","5.827","","0","","",""
"06:46","","","","","","","","","101225","","2371584","3","4294967000"
"06:47","21.969","0","0.996","1.99","1.99","96.279","94.174","3.988","","0","","",""
"06:49","","","","","","","","","101213","","2371584","3","4294967000"
"06:50","21.968","0","0.831","1.659","1.659","96.481","92.287","5.869","","0","","",""
"06:52","","","","","","","","","101221","","2371584","3","4294967000"
"06:53","21.948","0","0.654","1.295","1.295","96.975","93.697","4.176","","0","","",""
"06:55","","","","","","","","","101255","","2371584","3","4294967000"
"06:56","21.952","","","","","","","","","","","",""
"06:57","","0","1.465","2.929","2.929","96.082","93.664","4.532","","0","","",""
"06:58","","","","","","","","","101245","","","",""
"06:59","","","","","","","","","","","2371584","3","4294967000"
"07:00","21.948","0","0.722","1.445","1.445","96.74","94.647","3.649","","0","","",""
"07:02","","","","","","","","","101253","","2371584","3","4294967000"
"07:03","21.957","0","0.904","1.807","1.807","96.57","93.485","4.891","","0","","",""
"07:05","","","","","","","","","101231","","2371584","3","4294967000"
"07:06","21.966","0","1.134","2.269","2.269","96.001","91.28","6.67","","0","","",""
"07:08","","","","","","","","","101222","","2371584","3","4294967000"
"07:09","22.329","0","0.837","1.674","1.674","96.621","93.824","4.01","","0","","",""
"07:11","","","","","","","","","101221","","2371584","3","4294967000"
"07:12","22.334","0","0.652","1.304","1.304","97.046","93.105","5.177","","0","","",""
"07:14","","","","","","","","","101221","","2371584","3","4294967000"
"07:15","22.351","0","0.806","1.612","1.612","96.776","93.764","4.415","","0","","",""
"07:17","","","","","","","","","101206","","2371584","3","4294967000"
"07:18","22.369","0.026","0.736","1.472","1.446","96.932","91.931","5.982","","0","","",""
"07:20","","","","","","","","","101187","","2371584","3","4294967000"
"07:21","22.342","0","1.396","2.792","2.792","96.108","93.877","4.613","","0","","",""
"07:23","","","","","","","","","101216","","2371584","3","4294967000"
"07:24","22.339","0","0.656","1.313","1.313","97.002","94.376","4.694","","0","","",""
"07:26","","","","","","","","","101218","","2371584","3","4294967000"
"07:27","22.33","0","0.651","1.302","1.302","97.071","93.638","4.198","","0","","",""
"07:29","","","","","","","","","101229","","2371584","3","4294967000"
"07:30","22.346","0","0.642","1.285","1.285","97.062","92.793","5.448","","0","","",""
"07:32","","","","","","","","","101217","","2371584","3","4294967000"
"07:33","22.334","0","0.688","1.377","1.377","97.029","93.663","5.119","","0","","",""
"07:35","","","","","","","","","101224","","2371584","3","4294967000"
"07:36","22.339","0","0.674","1.348","1.348","97.046","93.041","4.945","","0","","",""
"07:38","","","","","","","","","101226","","2371584","3","4294967000"
"07:39","22.344","0","0.69","1.38","1.38","96.973","93.782","4.1","","0","","",""
"07:41","","","","","","","","","101216","","2371584","3","4294967000"
"07:42","22.341","0","0.626","1.252","1.252","96.967","93.279","5.003","","0","","",""
"07:44","","","","","","","","","101216","","2371584","3","4294967000"
"07:45","22.358","0","0.68","1.359","1.359","97.023","94.317","3.971","","0","","",""
"07:47","","","","","","","","","101200","","2371584","3","4294967000"
"07:48","22.341","0","0.676","1.352","1.352","97.104","93.826","4.659","","0","","",""
"07:50","","","","","","","","","101223","","2371584","3","4294967000"
"07:51","22.342","0","1.368","2.737","2.737","96.271","92.589","5.989","","0","","",""
"07:53","","","","","","","","","101205","","2371584","3","4294967000"
"07:54","22.352","0","0.649","1.297","1.297","97.078","92.624","4.941","","0","","",""
"07:56","","","","","","","","","101206","","2371584","3","4294967000"
"07:57","22.348","0","0.621","1.243","1.243","97.146","93.261","4.51","","0","","",""
"07:59","","","","","","","","","101221","","2371584","3","4294967000"
"08:00","22.36","0","0.671","1.342","1.342","97.058","93.595","5.181","","0","","",""
"08:02","","","","","","","","","101208","","2371584","3","4294967000"
"08:03","22.349","0","0.635","1.271","1.271","97.185","92.915","5.212","","0","","",""
"08:05","","","","","","","","","101199","","2371584","3","4294967000"
"08:06","22.357","0","0.611","1.222","1.222","97.173","94.645","3.752","","0","","",""
"08:08","","","","","","","","","101181","","2371584","3","4294967000"
"08:09","22.367","0","0.622","1.243","1.243","97.268","93.598","4.396","","0","","",""
"08:11","","","","","","","","","101172","","2371584","3","4294967000"
"08:12","22.358","0","1.295","2.59","2.59","96.563","92.871","4.245","","0","","",""
"08:14","","","","","","","","","101170","","2371584","3","4294967000"
"08:15","22.365","0","0.617","1.234","1.234","97.169","93.015","5.203","","0","","",""
"08:17","","","","","","","","","101184","","2371584","3","4294967000"
"08:18","22.365","0.038","1.258","2.517","2.479","95.919","92.145","5.346","","0","","",""
"08:20","","","","","","","","","101184","","2371584","3","4294967000"
"08:21","22.374","0.021","2.103","4.206","4.185","89.652","91.961","5.536","","0","","",""
"08:23","","","","","","","","","101170","","2371584","3","4294967000"
"08:24","22.397","0.468","1.098","2.197","1.729","96.285","92.401","5.682","","0","","",""
"08:26","","","","","","","","","101129","","2371584","3","4294967000"
"08:27","22.389","0.087","0.691","1.383","1.296","97.2","93.278","4.351","","0","","",""
"08:29","","","","","","","","","101142","","2371584","3","4294967000"
"08:30","22.446","0.093","0.684","1.368","1.275","97.108","94.365","3.578","","0","","",""
"08:32","","","","","","","","","101057","","2371584","3","4294967000"
"08:33","22.518","0","0.695","1.391","1.391","97.041","94.905","3.227","","0","","",""
"08:35","","","","","","","","","100957","","2371584","3","4294967000"
"08:36","22.583","0","0.601","1.201","1.201","97.339","92.537","6.088","","0","","",""
"08:38","","","","","","","","","100873","","2371584","3","4294967000"
"08:39","22.671","0","0.64","1.28","1.28","97.25","92.711","4.782","","0","","",""
"08:41","","","","","","","","","100722","","2371584","3","4294967000"
"08:42","22.429","0","1.503","3.007","3.007","95.629","91.598","6.363","","0","","",""
"08:44","","","","","","","","","101081","","2371584","3","4294967000"
"08:45","22.411","0.009","1.068","2.136","2.127","95.78","90.618","7.526","","0","","",""
"08:47","","","","","","","","","101107","","2371584","3","4294967000"
"08:48","22.422","0.047","1.248","2.496","2.449","96.354","91.917","6.479","","0","","",""
"08:50","","","","","","","","","101071","","2371584","3","4294967000"
"08:51","22.418","0","0.708","1.416","1.416","97.193","93.086","5.601","","0","","",""
"08:53","","","","","","","","","101079","","2371584","3","4294967000"
"08:54","22.425","0","0.536","1.072","1.072","97.425","93.413","4.245","","0","","",""
"08:56","","","","","","","","","101078","","2371584","3","4294967000"
"08:57","22.419","0","0.606","1.212","1.212","97.304","92.716","5.838","","0","","",""
"08:59","","","","","","","","","101097","","2371584","3","4294967000"
"09:00","22.405","0","0.607","1.215","1.215","97.53","94.19","4.017","","0","","",""
"09:02","","","","","","","","","101109","","2371584","3","4294967000"
"09:03","22.421","0","0.16","0.32","0.32","99.79","94.924","3.959","","0","","",""
"09:05","","","","","","","","","101085","","2371584","3","4294967000"
"09:06","22.413","0","0.08","0.159","0.159","99.855","95.059","3.25","","0","","",""
"09:08","","","","","","","","","101099","","2371584","3","4294967000"
"09:09","22.423","0","0.184","0.368","0.368","99.264","96.322","1.447","","0","","",""
"09:11","","","","","","","","","101085","","2371584","3","4294967000"
"09:12","22.43","0","1.58","3.16","3.16","91.051","93.263","4.628","","0","","",""
"09:14","","","","","","","","","101075","","2371584","3","4294967000"
"09:15","22.429","0.005","1.359","2.719","2.714","92.168","92.119","5.352","","0","","",""
"09:17","","","","","","","","","101091","","2371584","3","4294967000"
