"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"01:50","36.503","0","1.54","0.308","0.308","99.425","94.815","40.56","","0","","",""
"01:52","","","","","","","","","79.231","","23.716","30","42.95"
"01:53","36.517","0","1.87","0.374","0.374","99.651","95.516","29.34","","0","","",""
"01:55","","","","","","","","","79.205","","23.716","30","42.95"
"01:56","36.508","0","1.37","0.275","0.275","99.738","95.432","38.98","","0","","",""
"01:58","","","","","","","","","79.22","","23.716","30","42.95"
"01:59","36.51","0","1.41","0.27","0.27","99.675","95.563","31.46","","0","","",""
"02:01","","","","","","","","","79.22","","23.716","30","42.95"
"02:02","36.512","0","1.54","0.298","0.298","99.669","94.534","36.97","","0","","",""
"02:04","","","","","","","","","79.208","","23.716","30","42.95"
"02:05","36.512","0","1.29","0.251","0.251","99.685","95.957","32.53","","0","","",""
"02:07","","","","","","","","","79.213","","23.716","30","42.95"
"02:08","36.513","0","1.77","0.354","0.354","99.678","96.248","32.01","","0","","",""
"02:10","","","","","","","","","79.213","","23.716","30","42.95"
"02:11","36.514","0","1.32","0.263","0.263","99.687","95.722","26.98","","0","","",""
"02:13","","","","","","","","","79.214","","23.716","30","42.95"
"02:14","36.516","0","1.01","0.202","0.202","99.746","95.007","30.23","","0","","",""
"02:16","","","","","","","","","79.213","","23.716","30","42.95"
"02:17","36.517","0","1.6","0.321","0.321","99.691","95.231","42.35","","0","","",""
"02:19","","","","","","","","","79.208","","23.716","30","42.95"
"02:20","36.517","0","0.68","0.136","0.136","99.873","95.529","30.26","","0","","",""
"02:22","","","","","","","","","79.2","","23.716","30","42.95"
"02:23","36.519","0","1.38","0.275","0.275","99.756","95.326","33.38","","0","","",""
"02:25","","","","","","","","","79.198","","23.716","30","42.95"
"02:26","36.52","0","1.32","0.264","0.264","99.713","95.557","34.5","","0","","",""
"02:28","","","","","","","","","79.198","","23.716","30","42.95"
"02:29","36.521","0","1.69","0.338","0.338","99.603","95.656","29.76","","0","","",""
"02:31","","","","","","","","","79.198","","23.716","30","42.95"
"02:32","36.521","1.8","1.81","0.362","0.343","99.618","95.325","38.2","","0","","",""
"02:34","","","","","","","","","79.198","","23.716","30","42.95"
"02:35","36.524","0","1.09","0.183","0.183","99.811","95.556","33.47","","0","","",""
"02:37","","","","","","","","","79.193","","23.716","30","42.95"
"02:38","36.527","1.1","3.49","0.692","0.681","99.285","95.408","30.28","","0","","",""
"02:40","","","","","","","","","79.188","","23.716","30","42.95"
"02:41","36.528","0","1.53","0.305","0.305","99.602","95.75","34.89","","0","","",""
"02:43","","","","","","","","","79.188","","23.716","30","42.95"
"02:44","36.53","0","2.29","0.458","0.458","99.567","95.231","30.08","","0","","",""
"02:46","","","","","","","","","79.186","","23.716","30","42.95"
"02:47","36.532","0","1.53","0.306","0.306","99.622","95.921","32.66","","0","","",""
"02:49","","","","","","","","","79.185","","23.716","30","42.95"
"02:50","36.536","0","1.03","0.206","0.206","99.814","95.508","30.17","","0","","",""
"02:52","","","","","","","","","79.184","","23.716","30","42.95"
"02:53","36.535","0","2.71","0.541","0.541","99.227","94.942","40.86","","0","","",""
"02:55","","","","","","","","","79.181","","23.716","30","42.95"
"02:56","36.539","0","1.3","0.26","0.26","99.756","95.878","27.02","","0","","",""
"02:58","","","","","","","","","79.174","","23.716","30","42.95"
"02:59","36.541","0","0.96","0.192","0.192","99.784","95.326","33.85","","0","","",""
"03:01","","","","","","","","","79.171","","23.716","30","42.95"
"03:02","36.544","0","0.93","0.186","0.186","99.77","95.619","35.07","","0","","",""
"03:04","","","","","","","","","79.166","","23.716","30","42.95"
"03:05","36.544","0","1.82","0.36","0.36","99.494","95.685","28.19","","0","","",""
"03:07","","","","","","","","","79.165","","23.716","30","42.95"
"03:08","36.545","0","1.96","0.393","0.393","99.489","95.635","31.56","","0","","",""
"03:10","","","","","","","","","79.17","","23.716","30","42.95"
"03:11","36.547","0","1.2","0.239","0.239","99.737","95.831","30.81","","0","","",""
"03:13","","","","","","","","","79.17","","23.716","30","42.95"
"03:14","36.548","0","1.49","0.298","0.298","99.641","94.824","33.93","","0","","",""
"03:16","","","","","","","","","79.168","","23.716","30","42.95"
"03:17","36.549","0","1.3","0.261","0.261","99.713","95.936","32.05","","0","","",""
"03:19","","","","","","","","","79.162","","23.716","30","42.95"
"03:20","36.55","0","1.34","0.269","0.269","99.661","95.579","31.06","","0","","",""
"03:22","","","","","","","","","79.159","","23.716","30","42.95"
"03:23","36.551","0","1.59","0.318","0.318","99.591","95.151","32.65","","0","","",""
"03:25","","","","","","","","","79.154","","23.716","30","42.95"
"03:26","36.552","0","1.16","0.232","0.232","99.828","95.367","33.47","","0","","",""
"03:28","","","","","","","","","79.155","","23.716","30","42.95"
"03:29","36.552","0","1.4","0.279","0.279","99.665","95.7","34.02","","0","","",""
"03:31","","","","","","","","","79.153","","23.716","30","42.95"
"03:32","36.558","0","1.45","0.29","0.29","99.633","95.707","30.91","","0","","",""
"03:34","","","","","","","","","79.152","","23.716","30","42.95"
"03:35","36.559","0","1.73","0.306","0.306","99.679","95.577","31.83","","0","","",""
"03:37","","","","","","","","","79.149","","23.716","30","42.95"
"03:38","36.561","0","2","0.395","0.395","99.601","95.215","35.49","","0","","",""
"03:40","","","","","","","","","79.143","","23.716","30","42.95"
"03:41","36.578","5.1","1.5","0.287","0.236","99.668","95.875","29.65","","0","","",""
"03:43","","","","","","","","","79.111","","23.716","30","42.95"
"03:44","36.579","0","1.63","0.322","0.322","99.6","95.22","37.79","","0","","",""
"03:46","","","","","","","","","79.112","","23.716","30","42.95"
"03:47","36.576","0","1.85","0.284","0.284","99.717","95.781","30.43","","0","","",""
"03:49","","","","","","","","","79.115","","23.716","30","42.95"
"03:50","36.576","2.6","1.74","0.346","0.32","99.582","95.441","32.04","","0","","",""
"03:52","","","","","","","","","79.116","","23.716","30","42.95"
"03:53","36.578","0","1.89","0.359","0.359","99.607","95.871","30.33","","0","","",""
"03:55","","","","","","","","","79.114","","23.716","30","42.95"
"03:56","36.579","0","1.46","0.292","0.292","99.668","95.394","36.59","","0","","",""
"03:58","","","","","","","","","79.114","","23.716","30","42.95"
"03:59","36.58","0","1.63","0.323","0.323","99.596","95.309","33.91","","0","","",""
"04:01","","","","","","","","","79.11","","23.716","30","42.95"
"04:02","36.583","0","3.08","0.616","0.616","98.86","95.322","32.84","","0","","",""
"04:04","","","","","","","","","79.1","","23.716","30","42.95"
"04:05","36.583","0","1.81","0.333","0.333","99.485","95.232","35.23","","0","","",""
"04:07","","","","","","","","","79.099","","23.716","30","42.95"
"04:08","36.586","0","1.42","0.277","0.277","99.712","95.682","31.06","","0","","",""
"04:10","","","","","","","","","79.1","","23.716","30","42.95"
"04:11","36.584","0","3.61","0.722","0.722","99.272","95.577","30.42","","0","","",""
"04:13","","","","","","","","","79.1","","23.716","30","42.95"
"04:14","36.588","0","1.07","0.214","0.214","99.785","95.708","34.68","","0","","",""
"04:16","","","","","","","","","79.095","","23.716","30","42.95"
"04:17","36.589","0","1.17","0.233","0.233","99.823","95.314","33.56","","0","","",""
"04:19","","","","","","","","","79.093","","23.716","30","42.95"
"04:20","36.591","0","2.02","0.404","0.404","99.466","95.234","39.38","","0","","",""
"04:22","","","","","","","","","79.09","","23.716","30","42.95"
"04:23","36.592","0","1.12","0.223","0.223","99.818","95.942","27.35","","0","","",""
"04:25","","","","","","","","","79.088","","23.716","30","42.95"
"04:26","36.592","0","1.1","0.221","0.221","99.758","94.97","34.49","","0","","",""
"04:28","","","","","","","","","79.087","","23.716","30","42.95"
"04:29","36.595","0","1.85","0.37","0.37","99.638","94.409","41.54","","0","","",""
"04:31","","","","","","","","","79.086","","23.716","30","42.95"
"04:32","36.607","2.2","3.51","0.702","0.68","98.797","94.148","45.53","","0","","",""
"04:34","","","","","","","","","79.068","","23.716","30","42.95"
"04:35","36.614","0","2.19","0.382","0.382","99.577","95.02","39.76","","0","","",""
"04:37","","","","","","","","","79.049","","23.716","30","42.95"
"04:38","36.614","0","1.61","0.318","0.318","99.605","96.114","29.15","","0","","",""
"04:40","","","","","","","","","79.05","","23.716","30","42.95"
"04:41","36.616","0","1.53","0.297","0.297","99.699","95.438","28.98","","0","","",""
"04:43","","","","","","","","","79.05","","23.716","30","42.95"
"04:44","36.619","0","1.65","0.306","0.306","99.646","95.937","29.77","","0","","",""
"04:46","","","","","","","","","79.048","","23.716","30","42.95"
"04:47","36.62","0","4.11","0.55","0.55","99.285","95.092","38.98","","0","","",""
"04:49","","","","","","","","","79.046","","23.716","30","42.95"
"04:50","36.63","0","1.86","0.366","0.366","99.71","95.84","28.44","","0","","",""
"04:52","","","","","","","","","79.024","","23.716","30","42.95"
"04:53","36.621","0","0.08","0.014","0.014","99.991","95.893","29.42","","0","","",""
"04:55","","","","","","","","","79.042","","23.716","30","42.95"
"04:56","36.623","20","7.12","1.425","1.225","99.018","95.135","38.32","","0","","",""
"04:58","","","","","","","","","79.04","","23.716","30","42.95"
"04:59","36.624","0","1.4","0.275","0.275","99.682","95.62","35.03","","0","","",""
"05:01","","","","","","","","","79.036","","23.716","30","42.95"
"05:02","36.626","0","2.18","0.436","0.436","99.587","95.355","30.37","","0","","",""
"05:04","","","","","","","","","79.029","","23.716","30","42.95"
"05:05","36.628","0","2.34","0.442","0.442","99.538","96.014","30.37","","0","","",""
"05:07","","","","","","","","","79.029","","23.716","30","42.95"
"05:08","36.626","0","1.88","0.372","0.372","99.609","95.006","37.19","","0","","",""
"05:10","","","","","","","","","79.03","","23.716","30","42.95"
"05:11","36.628","0","1.14","0.223","0.223","99.728","95.424","34.12","","0","","",""
"05:13","","","","","","","","","79.031","","23.716","30","42.95"
"05:14","36.63","0","5.99","1.198","1.198","98.777","95.601","35.38","","0","","",""
"05:16","","","","","","","","","79.027","","23.716","30","42.95"
"05:17","36.628","0","1.13","0.226","0.226","99.737","95.174","33.68","","0","","",""
"05:19","","","","","","","","","79.028","","23.716","30","42.95"
"05:20","36.631","0","2.02","0.404","0.404","99.553","95.433","32.5","","0","","",""
"05:22","","","","","","","","","79.028","","23.716","30","42.95"
"05:23","36.632","0","1.08","0.215","0.215","99.777","95.751","34.74","","0","","",""
"05:25","","","","","","","","","79.025","","23.716","30","42.95"
"05:26","36.633","0","1.1","0.22","0.22","99.817","95.473","32.61","","0","","",""
"05:28","","","","","","","","","79.021","","23.716","30","42.95"
"05:29","36.635","0","1.95","0.39","0.39","99.582","95.519","35.59","","0","","",""
"05:31","","","","","","","","","79.015","","23.716","30","42.95"
"05:32","36.636","2.6","1.91","0.383","0.356","99.519","95.668","32.88","","0","","",""
"05:34","","","","","","","","","79.013","","23.716","30","42.95"
"05:35","36.638","0.8","2.04","0.365","0.357","99.575","95.739","29.75","","0","","",""
"05:37","","","","","","","","","79.013","","23.716","30","42.95"
"05:38","36.638","0","1.29","0.258","0.258","99.736","95.482","33.47","","0","","",""
"05:40","","","","","","","","","79.014","","23.716","30","42.95"
"05:41","36.638","0","1.55","0.304","0.304","99.649","95.966","30.52","","0","","",""
"05:43","","","","","","","","","79.014","","23.716","30","42.95"
"05:44","36.638","0","1.51","0.301","0.301","99.596","95.837","33.37","","0","","",""
"05:46","","","","","","","","","79.014","","23.716","30","42.95"
"05:47","36.64","0","1.52","0.304","0.304","99.746","95.263","33.27","","0","","",""
"05:49","","","","","","","","","79.013","","23.716","30","42.95"
"05:50","36.638","0","1.34","0.267","0.267","99.713","95.611","34.06","","0","","",""
"05:52","","","","","","","","","79.017","","23.716","30","42.95"
"05:53","36.637","0","0.85","0.171","0.171","99.807","95.771","30.09","","0","","",""
"05:55","","","","","","","","","79.013","","23.716","30","42.95"
"05:56","36.64","0","1.48","0.296","0.296","99.709","95.73","34.66","","0","","",""
"05:58","","","","","","","","","79.013","","23.716","30","42.95"
"05:59","36.64","0","1.35","0.27","0.27","99.68","95.459","34.76","","0","","",""
"06:01","","","","","","","","","79.012","","23.716","30","42.95"
"06:02","36.641","0","2.12","0.423","0.423","99.329","96.138","21.47","","0","","",""
"06:04","","","","","","","","","79.003","","23.716","30","42.95"
"06:05","36.642","1.1","2.47","0.493","0.482","99.512","95.906","32.8","","0","","",""
"06:07","","","","","","","","","79.005","","23.716","30","42.95"
"06:08","36.642","0","1.77","0.353","0.353","99.632","95.355","33.66","","0","","",""
"06:10","","","","","","","","","79.007","","23.716","30","42.95"
"06:11","36.642","0","1.44","0.288","0.288","99.717","95.966","32.69","","0","","",""
"06:13","","","","","","","","","79.006","","23.716","30","42.95"
"06:14","36.642","0","2.2","0.44","0.44","99.458","95.642","27.83","","0","","",""
"06:16","","","","","","","","","79.005","","23.716","30","42.95"
"06:17","36.644","0","1.36","0.272","0.272","99.691","95.756","32.69","","0","","",""
"06:19","","","","","","","","","79.006","","23.716","30","42.95"
"06:20","36.646","4.4","2.46","0.491","0.447","99.457","95.608","33.59","","0","","",""
"06:22","","","","","","","","","79.006","","23.716","30","42.95"
"06:23","36.648","0","1.42","0.283","0.283","99.632","95.654","33.41","","0","","",""
"06:25","","","","","","","","","79.003","","23.716","30","42.95"
"06:26","36.65","0","1.4","0.279","0.279","99.697","95.851","31.79","","0","","",""
"06:28","","","","","","","","","79","","23.716","30","42.95"
"06:29","36.65","0","1.36","0.272","0.272","99.742","95.104","34.86","","0","","",""
"06:31","","","","","","","","","79","","23.716","30","42.95"
"06:32","36.654","0","9.18","1.836","1.836","95.31","95.605","31.87","","0","","",""
"06:34","","","","","","","","","78.992","","23.716","30","42.95"
"06:35","36.637","0","2.31","0.424","0.424","99.55","95.582","29.36","","0","","",""
"06:37","","","","","","","","","79.011","","23.716","30","42.95"
"06:38","36.637","0","0.99","0.198","0.198","99.661","95.703","27.43","","0","","",""
"06:40","","","","","","","","","79.013","","23.716","30","42.95"
"06:41","36.639","0","1.74","0.343","0.343","99.664","95.408","32.17","","0","","",""
"06:43","","","","","","","","","79.012","","23.716","30","42.95"
"06:44","36.641","0","1.54","0.308","0.308","99.685","95.916","29.57","","0","","",""
"06:46","","","","","","","","","79.011","","23.716","30","42.95"
"06:47","36.642","0","1.47","0.293","0.293","99.63","95.352","40.43","","0","","",""
"06:49","","","","","","","","","79.012","","23.716","30","42.95"
"06:50","36.642","0","1.78","0.355","0.355","99.667","95.468","27.84","","0","","",""
"06:52","","","","","","","","","79.014","","23.716","30","42.95"
"06:53","36.642","0","1.43","0.287","0.287","99.692","95.73","33.14","","0","","",""
"06:55","","","","","","","","","79.011","","23.716","30","42.95"
"06:56","36.642","0","1.38","0.276","0.276","99.736","95.8","28.14","","0","","",""
"06:58","","","","","","","","","79.008","","23.716","30","42.95"
"06:59","36.64","0","1.17","0.235","0.235","99.773","95.059","35.3","","0","","",""
"07:01","","","","","","","","","79.005","","23.716","30","42.95"
"07:02","36.644","0","1.43","0.286","0.286","99.665","95.888","34.33","","0","","",""
"07:04","","","","","","","","","79","","23.716","30","42.95"
"07:05","36.644","0","2.04","0.402","0.402","99.552","95.443","30.47","","0","","",""
"07:07","","","","","","","","","79","","23.716","30","42.95"
"07:08","36.648","0","1.09","0.217","0.217","99.716","95.67","35.32","","0","","",""
"07:10","","","","","","","","","78.999","","23.716","30","42.95"
"07:11","36.65","0","1.19","0.237","0.237","99.703","95.185","33.64","","0","","",""
"07:13","","","","","","","","","78.993","","23.716","30","42.95"
"07:14","36.651","0","1.38","0.276","0.276","99.737","95.671","30.42","","0","","",""
"07:16","","","","","","","","","78.985","","23.716","30","42.95"
"07:17","36.653","0","1.46","0.291","0.291","99.696","95.716","37.64","","0","","",""
"07:19","","","","","","","","","78.986","","23.716","30","42.95"
"07:20","36.653","0","1.52","0.305","0.305","99.631","95.222","31.81","","0","","",""
"07:22","","","","","","","","","78.983","","23.716","30","42.95"
"07:23","36.654","0","1.04","0.208","0.208","99.774","96.128","25.68","","0","","",""
"07:25","","","","","","","","","78.983","","23.716","30","42.95"
"07:26","36.652","0","1.41","0.282","0.282","99.718","95.252","39.48","","0","","",""
"07:28","","","","","","","","","78.984","","23.716","30","42.95"
"07:29","36.648","0","1.5","0.301","0.301","99.669","95.839","31.4","","0","","",""
"07:31","","","","","","","","","78.986","","23.716","30","42.95"
"07:32","36.65","1.5","1.49","0.297","0.282","99.62","96.01","27.83","","0","","",""
"07:34","","","","","","","","","78.987","","23.716","30","42.95"
"07:35","36.65","0","2.32","0.433","0.433","99.584","95.573","32.58","","0","","",""
"07:37","","","","","","","","","78.988","","23.716","30","42.95"
"07:38","36.652","0","1.26","0.248","0.248","99.72","95.775","34.99","","0","","",""
"07:40","","","","","","","","","78.988","","23.716","30","42.95"
"07:41","36.652","0","1.37","0.274","0.274","99.724","95.556","32.29","","0","","",""
"07:43","","","","","","","","","78.988","","23.716","30","42.95"
"07:44","36.657","0","1.53","0.307","0.307","99.647","95.733","33.84","","0","","",""
"07:46","","","","","","","","","78.972","","23.716","30","42.95"
"07:47","36.659","0","1.05","0.21","0.21","99.691","95.061","36.41","","0","","",""
"07:49","","","","","","","","","78.972","","23.716","30","42.95"
"07:50","36.66","0","1.9","0.38","0.38","99.652","95.853","30.77","","0","","",""
"07:52","","","","","","","","","78.972","","23.716","30","42.95"
"07:53","36.661","0","2.98","0.595","0.595","99.044","95.359","31.37","","0","","",""
"07:55","","","","","","","","","78.973","","23.716","30","42.95"
"07:56","36.663","0","1.27","0.253","0.253","99.801","95.814","30.6","","0","","",""
"07:58","","","","","","","","","78.967","","23.716","30","42.95"
"07:59","36.665","0","1.41","0.281","0.281","99.696","96.116","27.24","","0","","",""
"08:01","","","","","","","","","78.967","","23.716","30","42.95"
"08:02","36.666","0","1.44","0.288","0.288","99.652","95.335","30.28","","0","","",""
"08:04","","","","","","","","","78.957","","23.716","30","42.95"
"08:05","36.664","0","1.64","0.322","0.322","99.623","95.854","35.39","","0","","",""
"08:07","","","","","","","","","78.958","","23.716","30","42.95"
"08:08","36.667","0","1.21","0.242","0.242","99.794","95.676","29.82","","0","","",""
"08:10","","","","","","","","","78.958","","23.716","30","42.95"
"08:11","36.667","0","1.33","0.267","0.267","99.637","95.014","34.92","","0","","",""
"08:13","","","","","","","","","78.959","","23.716","30","42.95"
"08:14","36.669","0","1.42","0.284","0.284","99.711","96.066","31.88","","0","","",""
"08:16","","","","","","","","","78.96","","23.716","30","42.95"
"08:17","36.669","0","1.49","0.297","0.297","99.601","95.281","36.16","","0","","",""
"08:19","","","","","","","","","78.96","","23.716","30","42.95"
"08:20","36.67","0","1.84","0.367","0.367","99.655","95.658","30.42","","0","","",""
"08:22","","","","","","","","","78.957","","23.716","30","42.95"
"08:23","36.671","0","1.34","0.269","0.269","99.728","95.398","34.51","","0","","",""
"08:25","","","","","","","","","78.949","","23.716","30","42.95"
"08:26","36.673","0","1.22","0.245","0.245","99.704","95.814","29.58","","0","","",""
"08:28","","","","","","","","","78.947","","23.716","30","42.95"
"08:29","36.671","0","1.87","0.374","0.374","99.623","96.083","27.59","","0","","",""
"08:31","","","","","","","","","78.951","","23.716","30","42.95"
"08:32","36.671","0","1.63","0.327","0.327","99.622","95.674","30.15","","0","","",""
"08:34","","","","","","","","","78.95","","23.716","30","42.95"
"08:35","36.673","0","2.25","0.416","0.416","99.62","95.986","31.38","","0","","",""
"08:37","","","","","","","","","78.95","","23.716","30","42.95"
"08:38","36.674","0","1.38","0.271","0.271","99.701","95.344","32.08","","0","","",""
"08:40","","","","","","","","","78.95","","23.716","30","42.95"
"08:41","36.676","0","1.69","0.325","0.325","99.572","95.783","34.04","","0","","",""
"08:43","","","","","","","","","78.95","","23.716","30","42.95"
"08:44","36.677","0","1.51","0.295","0.295","99.695","95.671","32.87","","0","","",""
"08:46","","","","","","","","","78.95","","23.716","30","42.95"
"08:47","36.681","0","1.1","0.22","0.22","99.792","95.032","36.34","","0","","",""
"08:49","","","","","","","","","78.939","","23.716","30","42.95"
"08:50","36.683","0","2.21","0.437","0.437","99.453","96.024","31.36","","0","","",""
"08:52","","","","","","","","","78.937","","23.716","30","42.95"
"08:53","36.685","0","1.73","0.34","0.34","99.679","95.574","29.01","","0","","",""
"08:55","","","","","","","","","78.936","","23.716","30","42.95"
"08:56","36.687","0","1.35","0.27","0.27","99.68","95.982","33.28","","0","","",""
"08:58","","","","","","","","","78.933","","23.716","30","42.95"
"08:59","36.689","0","1.29","0.259","0.259","99.768","95.368","31.79","","0","","",""
"09:01","","","","","","","","","78.932","","23.716","30","42.95"
"09:02","36.686","0.9","2.89","0.577","0.568","99.319","95.415","36.26","","0","","",""
"09:04","","","","","","","","","78.927","","23.716","30","42.95"
"09:05","36.687","0","2.78","0.548","0.548","99.378","95.999","30.76","","0","","",""
"09:07","","","","","","","","","78.928","","23.716","30","42.95"
"09:08","36.688","0","1.42","0.284","0.284","99.706","95.789","27.14","","0","","",""
"09:10","","","","","","","","","78.929","","23.716","30","42.95"
"09:11","36.69","0","0.98","0.196","0.196","99.733","96.007","31.6","","0","","",""
"09:13","","","","","","","","","78.929","","23.716","30","42.95"
"09:14","36.691","0","1.42","0.284","0.284","99.58","95.199","32.34","","0","","",""
"09:16","","","","","","","","","78.927","","23.716","30","42.95"
"09:17","36.693","0","1.16","0.233","0.233","99.838","95.802","30.26","","0","","",""
"09:19","","","","","","","","","78.923","","23.716","30","42.95"
"09:20","36.689","0","2.15","0.43","0.43","99.511","95.646","30.85","","0","","",""
