"Relative Time","Throughput"
"10:12","0"
"10:13","0"
"10:14","1124"
"10:15","1124"
"10:16","0"
"10:17","0"
"10:18","0"
"10:19","0"
"10:20","0"
"10:21","0"
"10:22","0"
"10:23","0"
"10:24","0"
"10:25","0"
"10:26","0"
"10:27","0"
"10:28","0"
"10:29","0"
"10:30","0"
"10:31","0"
"10:32","0"
"10:33","0"
"10:34","0"
"10:35","0"
"10:36","0"
"10:37","0"
"10:38","0"
"10:39","0"
"10:40","563"
"10:41","1689"
"10:42","0"
"10:43","0"
"10:44","0"
"10:45","0"
"10:46","0"
"10:47","0"
"10:48","0"
"10:49","0"
"10:50","0"
"10:51","0"
"10:52","0"
"10:53","0"
"10:54","0"
"10:55","0"
"10:56","0"
"10:57","0"
"10:58","0"
"10:59","0"
"11:00","0"
"11:01","0"
"11:02","0"
"11:03","0"
"11:04","0"
"11:05","0"
"11:06","1126"
"11:07","1126"
"11:08","0"
"11:09","0"
"11:10","0"
"11:11","0"
"11:12","0"
"11:13","0"
"11:14","0"
"11:15","0"
"11:16","0"
"11:17","0"
"11:18","0"
"11:19","0"
"11:20","0"
"11:21","0"
"11:22","0"
"11:23","0"
"11:24","0"
"11:25","0"
"11:26","0"
"11:27","0"
"11:28","0"
"11:29","0"
"11:30","0"
"11:31","563"
"11:32","1126"
"11:33","563"
"11:34","0"
"11:35","0"
"11:36","0"
"11:37","0"
"11:38","0"
"11:39","0"
"11:40","0"
"11:41","0"
"11:42","0"
"11:43","0"
"11:44","0"
"11:45","0"
"11:46","0"
"11:47","0"
"11:48","0"
"11:49","0"
"11:50","0"
"11:51","0"
"11:52","0"
"11:53","0"
"11:54","0"
"11:55","0"
"11:56","563"
"11:57","1126"
"11:58","563"
"11:59","0"
"12:00","0"
"12:01","0"
"12:02","0"
"12:03","0"
"12:04","0"
"12:05","0"
"12:06","0"
"12:07","0"
"12:08","0"
"12:09","0"
"12:10","0"
"12:11","0"
"12:12","0"
"12:13","0"
"12:14","0"
"12:15","0"
"12:16","0"
"12:17","0"
"12:18","0"
"12:19","0"
"12:20","0"
"12:21","0"
"12:22","0"
"12:23","0"
"12:24","0"
"12:25","0"
"12:26","0"
"12:27","0"
"12:28","0"
"12:29","0"
"12:30","0"
"12:31","0"
"12:32","0"
"12:33","0"
"12:34","0"
"12:35","0"
"12:36","0"
"12:37","0"
"12:38","0"
"12:39","0"
"12:40","0"
"12:41","0"
"12:42","0"
"12:43","0"
"12:44","0"
"12:45","0"
"12:46","0"
"12:47","0"
"12:48","0"
"12:49","0"
"12:50","0"
"12:51","0"
"12:52","0"
"12:53","0"
"12:54","0"
"12:55","0"
"12:56","0"
"12:57","0"
"12:58","0"
"12:59","0"
"13:00","0"
"13:01","0"
"13:02","0"
"13:03","0"
"13:04","0"
"13:05","0"
"13:06","0"
"13:07","0"
"13:08","0"
"13:09","0"
"13:10","64067"
"13:11","77551"
"13:12","23603"
"13:13","0"
"13:14","0"
"13:15","0"
"13:16","0"
"13:17","0"
"13:18","0"
"13:19","0"
"13:20","0"
"13:21","0"
"13:22","23603"
"13:23","80927"
"13:24","60696"
"13:25","0"
"13:26","0"
"13:27","0"
"13:28","0"
"13:29","0"
"13:30","0"
"13:31","0"
"13:32","0"
"13:33","0"
"13:34","0"
"13:35","47208"
"13:36","80928"
"13:37","37091"
"13:38","0"
"13:39","0"
"13:40","0"
"13:41","0"
"13:42","0"
"13:43","0"
"13:44","0"
"13:45","0"
"13:46","0"
"13:47","3372"
"13:48","80927"
"13:49","74182"
"13:50","6744"
"13:51","0"
"13:52","0"
"13:53","0"
"13:54","0"
"13:55","0"
"13:56","0"
"13:57","0"
"13:58","0"
"13:59","0"
"14:00","53950"
"14:01","77556"
"14:02","33720"
"14:03","0"
"14:04","0"
"14:05","0"
"14:06","0"
"14:07","0"
"14:08","0"
"14:09","0"
"14:10","0"
"14:11","0"
"14:12","6744"
"14:13","77555"
"14:14","77556"
"14:15","3372"
"14:16","0"
"14:17","0"
"14:18","0"
"14:19","0"
"14:20","0"
"14:21","0"
"14:22","0"
"14:23","0"
"14:24","0"
"14:25","37092"
"14:26","80926"
"14:27","47206"
"14:28","0"
"14:29","0"
"14:30","0"
"14:31","0"
"14:32","0"
"14:33","0"
"14:34","0"
"14:35","0"
"14:36","0"
"14:37","0"
"14:38","67439"
"14:39","77556"
"14:40","20232"
"14:41","0"
"14:42","0"
"14:43","0"
"14:44","0"
"14:45","0"
"14:46","0"
"14:47","0"
"14:48","0"
"14:49","0"
"14:50","20232"
"14:51","80928"
"14:52","64068"
"14:53","0"
"14:54","0"
"14:55","0"
"14:56","0"
"14:57","0"
"14:58","0"
"14:59","0"
"15:00","0"
"15:01","0"
"15:02","0"
"15:03","47208"
"15:04","80928"
"15:05","37092"
"15:06","0"
"15:07","0"
"15:08","0"
"15:09","0"
"15:10","0"
"15:11","0"
"15:12","0"
"15:13","0"
"15:14","0"
"15:15","3372"
"15:16","74180"
"15:17","77555"
"15:18","10116"
"15:19","0"
"15:20","0"
"15:21","0"
"15:22","0"
"15:23","0"
"15:24","0"
"15:25","0"
"15:26","0"
"15:27","0"
"15:28","60696"
"15:29","77554"
"15:30","26976"
"15:31","0"
"15:32","0"
"15:33","0"
"15:34","0"
"15:35","0"
"15:36","0"
"15:37","0"
"15:38","0"
"15:39","0"
"15:40","16857"
"15:41","80924"
"15:42","67438"
"15:43","0"
"15:44","0"
"15:45","0"
"15:46","0"
"15:47","0"
"15:48","0"
"15:49","0"
"15:50","0"
"15:51","0"
"15:52","0"
"15:53","80925"
"15:54","74184"
"15:55","10116"
"15:56","0"
"15:57","0"
"15:58","0"
"15:59","0"
"16:00","0"
"16:01","0"
"16:02","0"
"16:03","0"
"16:04","0"
"16:05","33720"
"16:06","80928"
"16:07","50576"
"16:08","0"
"16:09","0"
"16:10","0"
"16:11","0"
"16:12","0"
"16:13","0"
"16:14","0"
"16:15","0"
"16:16","0"
"16:17","3372"
"16:18","74184"
"16:19","77553"
"16:20","10116"
"16:21","0"
"16:22","0"
"16:23","0"
"16:24","0"
"16:25","0"
"16:26","0"
"16:27","0"
"16:28","0"
"16:29","0"
"16:30","33720"
"16:31","80925"
"16:32","50580"
"16:33","0"
"16:34","0"
"16:35","0"
"16:36","0"
"16:37","0"
"16:38","0"
"16:39","0"
"16:40","0"
"16:41","0"
"16:42","3372"
"16:43","70812"
"16:44","77556"
"16:45","13488"
"16:46","0"
"16:47","0"
"16:48","0"
"16:49","0"
"16:50","0"
"16:51","0"
"16:52","0"
"16:53","0"
"16:54","0"
"16:55","26975"
"16:56","77553"
"16:57","60693"
"16:58","0"
"16:59","0"
"17:00","0"
"17:01","0"
"17:02","0"
"17:03","0"
"17:04","0"
"17:05","0"
"17:06","0"
"17:07","0"
"17:08","70807"
"17:09","80928"
"17:10","13488"
"17:11","0"
"17:12","0"
"17:13","0"
"17:14","0"
"17:15","0"
"17:16","0"
"17:17","0"
"17:18","0"
"17:19","0"
"17:20","40464"
"17:21","77555"
"17:22","47207"
"17:23","0"
"17:24","0"
"17:25","0"
"17:26","0"
"17:27","0"
"17:28","0"
"17:29","0"
"17:30","0"
"17:31","0"
"17:32","3372"
"17:33","74181"
"17:34","77551"
"17:35","10116"
"17:36","0"
"17:37","0"
"17:38","0"
"17:39","0"
"17:40","0"
"17:41","0"
"17:42","0"
"17:43","0"
"17:44","0"
"17:45","43834"
"17:46","84299"
"17:47","37091"
"17:48","0"
"17:49","0"
"17:50","0"
"17:51","0"
"17:52","0"
"17:53","0"
"17:54","0"
"17:55","0"
"17:56","0"
"17:57","13487"
"17:58","77556"
"17:59","70812"
"18:00","3372"
"18:01","0"
"18:02","0"
"18:03","0"
"18:04","0"
"18:05","0"
"18:06","0"
"18:07","0"
"18:08","0"
"18:09","0"
"18:10","50579"
"18:11","77555"
"18:12","37092"
"18:13","0"
"18:14","0"
"18:15","0"
"18:16","0"
"18:17","0"
"18:18","0"
"18:19","0"
"18:20","0"
"18:21","0"
"18:22","3372"
"18:23","70812"
"18:24","80927"
"18:25","10116"
"18:26","0"
"18:27","0"
"18:28","0"
"18:29","0"
"18:30","0"
"18:31","0"
"18:32","0"
"18:33","0"
"18:34","0"
"18:35","33720"
"18:36","80928"
"18:37","50579"
"18:38","0"
"18:39","0"
"18:40","0"
"18:41","0"
"18:42","0"
"18:43","0"
"18:44","0"
"18:45","0"
"18:46","0"
"18:47","3372"
"18:48","70812"
"18:49","77555"
"18:50","13487"
"18:51","0"
"18:52","0"
"18:53","0"
"18:54","0"
"18:55","0"
"18:56","0"
"18:57","0"
"18:58","0"
"18:59","0"
"19:00","30348"
"19:01","80928"
"19:02","53951"
"19:03","0"
"19:04","0"
"19:05","0"
"19:06","0"
"19:07","0"
"19:08","0"
"19:09","0"
"19:10","0"
"19:11","0"
"19:12","0"
"19:13","64067"
"19:14","80926"
"19:15","20232"
"19:16","0"
"19:17","0"
"19:18","0"
"19:19","0"
"19:20","0"
"19:21","0"
"19:22","0"
"19:23","0"
"19:24","0"
"19:25","13488"
"19:26","84298"
"19:27","67440"
"19:28","0"
"19:29","0"
"19:30","0"
"19:31","0"
"19:32","0"
"19:33","0"
"19:34","0"
"19:35","0"
"19:36","0"
"19:37","0"
"19:38","60695"
"19:39","77555"
"19:40","26975"
"19:41","0"
"19:42","0"
"19:43","0"
"19:44","0"
"19:45","0"
"19:46","0"
"19:47","0"
"19:48","0"
"19:49","0"
"19:50","37090"
"19:51","77555"
"19:52","50580"
"19:53","0"
"19:54","0"
"19:55","0"
"19:56","0"
"19:57","0"
"19:58","0"
"19:59","0"
"20:00","0"
"20:01","0"
"20:02","0"
"20:03","70808"
"20:04","80928"
"20:05","13488"
"20:06","0"
"20:07","0"
"20:08","0"
"20:09","0"
"20:10","0"
"20:11","0"
"20:12","0"
"20:13","0"
"20:14","0"
"20:15","30348"
"20:16","77556"
"20:17","57324"
"20:18","0"
"20:19","0"
"20:20","0"
"20:21","0"
"20:22","0"
"20:23","0"
"20:24","0"
"20:25","0"
"20:26","0"
"20:27","0"
"20:28","64067"
"20:29","84299"
"20:30","16860"
"20:31","0"
"20:32","0"
"20:33","0"
"20:34","0"
"20:35","0"
"20:36","0"
"20:37","0"
"20:38","0"
"20:39","0"
"20:40","26976"
"20:41","80928"
"20:42","57324"
"20:43","0"
"20:44","0"
"20:45","0"
"20:46","0"
"20:47","0"
"20:48","0"
"20:49","0"
"20:50","0"
"20:51","0"
"20:52","0"
"20:53","13487"
"20:54","77556"
"20:55","74183"
"20:56","0"
"20:57","0"
"20:58","0"
"20:59","0"
"21:00","0"
"21:01","0"
"21:02","0"
"21:03","0"
"21:04","0"
"21:05","0"
"21:06","3372"
"21:07","74184"
"21:08","74184"
"21:09","13488"
"21:10","0"
"21:11","0"
"21:12","0"
"21:13","0"
"21:14","0"
"21:15","0"
"21:16","0"
"21:17","0"
"21:18","0"
"21:19","0"
"21:20","64068"
"21:21","74182"
"21:22","26975"
"21:23","0"
"21:24","0"
"21:25","0"
"21:26","0"
"21:27","0"
"21:28","0"
"21:29","0"
"21:30","0"
"21:31","0"
"21:32","0"
"21:33","60696"
"21:34","77555"
"21:35","26976"
"21:36","0"
"21:37","0"
"21:38","0"
"21:39","0"
"21:40","0"
"21:41","0"
"21:42","0"
"21:43","0"
"21:44","0"
"21:45","0"
"21:46","47208"
"21:47","77555"
"21:48","40464"
"21:49","0"
"21:50","0"
"21:51","0"
"21:52","0"
"21:53","0"
"21:54","0"
"21:55","0"
"21:56","0"
"21:57","0"
"21:58","0"
"21:59","23604"
"22:00","77556"
"22:01","64066"
"22:02","0"
"22:03","0"
"22:04","0"
"22:05","0"
"22:06","0"
"22:07","0"
"22:08","0"
"22:09","0"
"22:10","0"
"22:11","0"
"22:12","15736"
"22:13","82046"
"22:14","70809"
"22:15","0"
"22:16","0"
"22:17","0"
"22:18","0"
"22:19","0"
"22:20","0"
"22:21","0"
