"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"00:54","","","","","","","","","83154","","2342912","3","4294967000"
"00:55","34.246","0.01","0.157","0.309","0.299","99.696","97.772","0.56","","0","","",""
"00:57","","","","","","","","","83150","","2342912","3","4294967000"
"00:58","34.25","0.013","1.308","2.616","2.604","93.325","97.524","0.848","","0","","",""
"01:00","","","","","","","","","83145","","2342912","3","4294967000"
"01:01","34.253","0.036","0.243","0.487","0.45","99.448","97.188","0.85","","0","","",""
"01:03","","","","","","","","","83136","","2342912","3","4294967000"
"01:04","34.252","0.03","0.113","0.218","0.188","99.819","98.29","0.098","","0","","",""
"01:06","","","","","","","","","83134","","2342912","3","4294967000"
"01:07","34.255","0.015","0.175","0.35","0.335","99.612","97.6","1.115","","0","","",""
"01:09","","","","","","","","","83131","","2342912","3","4294967000"
"01:10","34.253","0.028","0.351","0.702","0.674","99.307","97.859","0.667","","0","","",""
"01:12","","","","","","","","","83130","","2342912","3","4294967000"
"01:13","34.254","0.011","0.149","0.297","0.286","99.748","97.648","0.515","","0","","",""
"01:15","","","","","","","","","83127","","2342912","3","4294967000"
"01:16","34.257","0.01","0.205","0.41","0.4","99.468","97.975","0.726","","0","","",""
"01:18","","","","","","","","","83127","","2342912","3","4294967000"
"01:19","34.257","0.016","0.143","0.287","0.271","99.658","97.568","1.007","","0","","",""
"01:21","","","","","","","","","83126","","2342912","3","4294967000"
"01:22","34.258","0.01","0.11","0.22","0.209","99.829","97.555","0.699","","0","","",""
"01:24","","","","","","","","","83126","","2342912","3","4294967000"
"01:25","34.261","0","0.12","0.24","0.24","99.728","98.035","0.21","","0","","",""
"01:27","","","","","","","","","83124","","2342912","3","4294967000"
"01:28","34.264","0.079","0.304","0.608","0.529","99.021","97.626","1.026","","0","","",""
"01:30","","","","","","","","","83122","","2342912","3","4294967000"
"01:31","34.267","0.114","0.317","0.634","0.52","99.353","97.643","0.622","","0","","",""
"01:33","","","","","","","","","83109","","2342912","3","4294967000"
"01:34","34.268","0.018","0.26","0.52","0.501","99.388","97.145","1.251","","0","","",""
"01:36","","","","","","","","","83109","","2342912","3","4294967000"
"01:37","34.271","0.007","0.209","0.418","0.411","99.549","97.191","1.226","","0","","",""
"01:39","","","","","","","","","83112","","2342912","3","4294967000"
"01:40","34.254","0","0.025","0.05","0.05","99.904","97.97","0.658","","0","","",""
"01:42","","","","","","","","","83122","","2342912","3","4294967000"
"01:43","34.255","0","0.023","0.045","0.045","99.956","97.266","0.873","","0","","",""
"01:45","","","","","","","","","83122","","2342912","3","4294967000"
"01:46","34.258","0.01","0.211","0.421","0.411","99.406","97.968","0.551","","0","","",""
"01:48","","","","","","","","","83123","","2342912","3","4294967000"
"01:49","34.252","0","0.199","0.397","0.397","99.571","97.402","1.227","","0","","",""
"01:51","","","","","","","","","83134","","2342912","3","4294967000"
"01:52","34.256","0","0.166","0.332","0.332","99.598","97.547","1.449","","0","","",""
"01:54","","","","","","","","","83124","","2342912","3","4294967000"
"01:55","34.255","0","0.152","0.305","0.305","99.639","97.56","0.168","","0","","",""
"01:57","","","","","","","","","83120","","2342912","3","4294967000"
"01:58","34.257","0","0.14","0.28","0.28","99.779","97.66","0.73","","0","","",""
"02:00","","","","","","","","","83119","","2342912","3","4294967000"
"02:01","34.259","0.025","0.373","0.745","0.72","99.143","97.541","1.344","","0","","",""
"02:03","","","","","","","","","83121","","2342912","3","4294967000"
"02:04","34.255","0","0.16","0.321","0.321","99.65","97.316","1.056","","0","","",""
"02:06","","","","","","","","","83125","","2342912","3","4294967000"
"02:07","34.258","0","0.178","0.356","0.356","99.64","98.091","0.593","","0","","",""
"02:09","","","","","","","","","83125","","2342912","3","4294967000"
"02:10","34.259","0.008","0.167","0.334","0.326","99.622","97.495","0.495","","0","","",""
"02:12","","","","","","","","","83124","","2342912","3","4294967000"
"02:13","34.259","0","0.143","0.286","0.286","99.598","97.509","1.168","","0","","",""
"02:15","","","","","","","","","83124","","2342912","3","4294967000"
"02:16","34.261","0","0.184","0.367","0.367","99.679","98.204","0.679","","0","","",""
"02:18","","","","","","","","","83126","","2342912","3","4294967000"
"02:19","34.261","0","0.208","0.415","0.415","99.419","97.383","0.994","","0","","",""
"02:21","","","","","","","","","83124","","2342912","3","4294967000"
"02:22","34.265","0","0.142","0.284","0.284","99.744","97.495","0.792","","0","","",""
"02:24","","","","","","","","","83122","","2342912","3","4294967000"
"02:25","34.264","0","0.145","0.291","0.291","99.641","97.692","1.013","","0","","",""
"02:27","","","","","","","","","83116","","2342912","3","4294967000"
"02:28","34.266","0","0.218","0.437","0.437","99.53","97.704","1.037","","0","","",""
"02:30","","","","","","","","","83112","","2342912","3","4294967000"
"02:31","34.269","0","0.146","0.292","0.292","99.753","97.918","0.474","","0","","",""
"02:33","","","","","","","","","83111","","2342912","3","4294967000"
"02:34","34.271","0","0.164","0.328","0.328","99.657","97.418","1.245","","0","","",""
"02:36","","","","","","","","","83109","","2342912","3","4294967000"
"02:37","34.274","0","0.15","0.3","0.3","99.644","97.814","0.452","","0","","",""
"02:39","","","","","","","","","83103","","2342912","3","4294967000"
"02:40","34.273","0","0.149","0.297","0.297","99.708","97.625","0.849","","0","","",""
"02:42","","","","","","","","","83098","","2342912","3","4294967000"
"02:43","34.279","0","0.234","0.469","0.469","99.483","97.472","0.704","","0","","",""
"02:45","","","","","","","","","83096","","2342912","3","4294967000"
"02:46","34.279","0.007","0.179","0.357","0.35","99.566","97.903","0.769","","0","","",""
"02:48","","","","","","","","","83093","","2342912","3","4294967000"
"02:49","34.28","0","0.174","0.347","0.347","99.596","97.068","1.006","","0","","",""
"02:51","","","","","","","","","83093","","2342912","3","4294967000"
"02:52","34.281","0","0.179","0.357","0.357","99.661","98.229","0.659","","0","","",""
"02:54","","","","","","","","","83092","","2342912","3","4294967000"
"02:55","34.28","0","0.169","0.338","0.338","99.462","97.457","0.904","","0","","",""
"02:57","","","","","","","","","83090","","2342912","3","4294967000"
"02:58","34.283","0","0.269","0.538","0.538","99.519","98.003","0.612","","0","","",""
"03:00","","","","","","","","","83089","","2342912","3","4294967000"
"03:01","34.283","0","0.149","0.299","0.299","99.55","97.633","0.808","","0","","",""
"03:03","","","","","","","","","83089","","2342912","3","4294967000"
"03:04","34.287","0","0.159","0.318","0.318","99.659","97.413","0.648","","0","","",""
"03:06","","","","","","","","","83087","","2342912","3","4294967000"
"03:07","34.287","0","0.151","0.303","0.303","99.728","98.251","0.629","","0","","",""
"03:09","","","","","","","","","83079","","2342912","3","4294967000"
"03:10","34.287","0","0.14","0.28","0.28","99.761","97.498","1.004","","0","","",""
"03:12","","","","","","","","","83077","","2342912","3","4294967000"
"03:13","34.289","0","0.258","0.517","0.517","99.433","97.568","0.582","","0","","",""
"03:15","","","","","","","","","83074","","2342912","3","4294967000"
"03:16","34.292","0","0.123","0.245","0.245","99.66","97.812","0.661","","0","","",""
"03:18","","","","","","","","","83073","","2342912","3","4294967000"
"03:19","34.292","0","0.164","0.327","0.327","99.714","97.61","0.586","","0","","",""
"03:21","","","","","","","","","83072","","2342912","3","4294967000"
"03:22","34.296","0.008","0.157","0.313","0.305","99.722","98.054","0.368","","0","","",""
"03:24","","","","","","","","","83068","","2342912","3","4294967000"
"03:25","34.298","0.008","0.171","0.342","0.334","99.604","97.398","0.812","","0","","",""
"03:27","","","","","","","","","83065","","2342912","3","4294967000"
"03:28","34.297","0.017","0.272","0.544","0.528","99.396","97.556","0.683","","0","","",""
"03:30","","","","","","","","","83062","","2342912","3","4294967000"
"03:31","34.302","0","0.183","0.366","0.366","99.595","97.839","1.121","","0","","",""
"03:33","","","","","","","","","83053","","2342912","3","4294967000"
"03:34","34.304","0.013","0.241","0.483","0.47","99.474","96.758","1.072","","0","","",""
"03:36","","","","","","","","","83051","","2342912","3","4294967000"
"03:37","34.311","0","0.193","0.363","0.363","99.631","97.732","1.033","","0","","",""
"03:39","","","","","","","","","83050","","2342912","3","4294967000"
"03:40","34.312","0","0.193","0.386","0.386","99.504","96.925","1.076","","0","","",""
"03:42","","","","","","","","","83039","","2342912","3","4294967000"
"03:43","34.333","0.065","0.336","0.667","0.602","99.309","98.031","0.622","","0","","",""
"03:45","","","","","","","","","83013","","2342912","3","4294967000"
"03:46","34.332","0.268","0.34","0.681","0.413","99.348","97.187","1.107","","0","","",""
"03:48","","","","","","","","","83010","","2342912","3","4294967000"
"03:49","34.342","0.052","0.473","0.946","0.895","99.124","97.871","0.472","","0","","",""
"03:51","","","","","","","","","83005","","2342912","3","4294967000"
"03:52","34.344","0.021","0.217","0.434","0.413","99.528","97.307","0.983","","0","","",""
"03:54","","","","","","","","","83006","","2342912","3","4294967000"
"03:55","34.334","0.009","0.177","0.355","0.346","99.585","97.506","1.002","","0","","",""
"03:57","","","","","","","","","83009","","2342912","3","4294967000"
"03:58","34.336","0.018","0.519","1.037","1.02","98.863","97.935","0.345","","0","","",""
"04:00","","","","","","","","","83010","","2342912","3","4294967000"
"04:01","34.338","0.008","0.169","0.338","0.33","99.655","97.519","0.734","","0","","",""
"04:03","","","","","","","","","83009","","2342912","3","4294967000"
"04:04","34.339","0.02","0.191","0.382","0.362","99.62","97.894","0.768","","0","","",""
"04:06","","","","","","","","","83009","","2342912","3","4294967000"
"04:07","34.34","0.268","1.097","2.191","1.922","97.977","97.503","0.952","","0","","",""
"04:09","","","","","","","","","83009","","2342912","3","4294967000"
"04:10","34.341","0","0.147","0.294","0.294","99.681","97.811","0.778","","0","","",""
"04:12","","","","","","","","","83006","","2342912","3","4294967000"
"04:13","34.343","0.205","0.908","1.816","1.611","98.825","97.68","0.773","","0","","",""
"04:15","","","","","","","","","83006","","2342912","3","4294967000"
"04:16","34.345","0","0.169","0.339","0.339","99.528","97.385","1.052","","0","","",""
"04:18","","","","","","","","","83005","","2342912","3","4294967000"
"04:19","34.34","0","0.198","0.37","0.37","99.551","98.074","0.893","","0","","",""
"04:21","","","","","","","","","83001","","2342912","3","4294967000"
"04:22","34.34","0","0.255","0.506","0.506","99.318","96.875","1.236","","0","","",""
"04:24","","","","","","","","","83001","","2342912","3","4294967000"
"04:25","34.341","0","0.189","0.378","0.378","99.651","97.971","0.653","","0","","",""
"04:27","","","","","","","","","83003","","2342912","3","4294967000"
"04:28","34.346","0.007","0.256","0.511","0.504","99.449","97.936","0.388","","0","","",""
"04:30","","","","","","","","","82997","","2342912","3","4294967000"
"04:31","34.342","0","0.157","0.314","0.314","99.617","97.772","0.932","","0","","",""
"04:33","","","","","","","","","82997","","2342912","3","4294967000"
"04:34","34.345","0","0.114","0.228","0.228","99.804","97.734","0.79","","0","","",""
"04:36","","","","","","","","","82996","","2342912","3","4294967000"
"04:37","34.345","0","0.195","0.39","0.39","99.526","97.127","0.656","","0","","",""
"04:39","","","","","","","","","82999","","2342912","3","4294967000"
"04:40","34.346","0","0.145","0.289","0.289","99.641","98.115","0.758","","0","","",""
"04:42","","","","","","","","","82994","","2342912","3","4294967000"
"04:43","34.349","0.007","0.223","0.446","0.439","99.555","97.333","1.163","","0","","",""
"04:45","","","","","","","","","82993","","2342912","3","4294967000"
"04:46","34.349","0","0.147","0.295","0.295","99.666","97.59","0.432","","0","","",""
"04:48","","","","","","","","","82994","","2342912","3","4294967000"
"04:49","34.35","0","0.163","0.314","0.314","99.691","97.849","0.374","","0","","",""
"04:51","","","","","","","","","82992","","2342912","3","4294967000"
"04:52","34.349","0","0.142","0.284","0.284","99.684","97.244","1.101","","0","","",""
"04:54","","","","","","","","","82991","","2342912","3","4294967000"
"04:55","34.351","0","0.146","0.291","0.291","99.675","97.855","0.249","","0","","",""
"04:57","","","","","","","","","82988","","2342912","3","4294967000"
"04:58","34.352","0","0.2","0.401","0.401","99.525","97.597","0.822","","0","","",""
"05:00","","","","","","","","","82989","","2342912","3","4294967000"
"05:01","34.353","0","0.151","0.302","0.302","99.707","97.93","0.764","","0","","",""
"05:03","","","","","","","","","82988","","2342912","3","4294967000"
"05:04","34.357","0","0.143","0.285","0.285","99.703","97.83","0.706","","0","","",""
"05:06","","","","","","","","","82986","","2342912","3","4294967000"
"05:07","34.358","0","0.161","0.322","0.322","99.503","97.233","1.552","","0","","",""
"05:09","","","","","","","","","82985","","2342912","3","4294967000"
"05:10","34.36","0","0.213","0.426","0.426","99.619","98.24","0.293","","0","","",""
"05:12","","","","","","","","","82979","","2342912","3","4294967000"
"05:13","34.361","0","0.128","0.256","0.256","99.73","97.168","1.275","","0","","",""
"05:15","","","","","","","","","82980","","2342912","3","4294967000"
"05:16","34.358","0","0.129","0.258","0.258","99.688","97.823","0.481","","0","","",""
"05:18","","","","","","","","","82980","","2342912","3","4294967000"
"05:19","34.359","0","0.152","0.305","0.305","99.696","97.93","0.826","","0","","",""
"05:21","","","","","","","","","82980","","2342912","3","4294967000"
"05:22","34.36","0","0.208","0.415","0.415","99.548","97.469","0.614","","0","","",""
"05:24","","","","","","","","","82980","","2342912","3","4294967000"
"05:25","34.359","0","0.228","0.456","0.456","99.478","97.977","0.724","","0","","",""
"05:27","","","","","","","","","82979","","2342912","3","4294967000"
"05:28","34.362","0","0.162","0.325","0.325","99.653","97.668","1.069","","0","","",""
"05:30","","","","","","","","","82979","","2342912","3","4294967000"
"05:31","34.365","0","0.132","0.264","0.264","99.595","97.784","0.598","","0","","",""
"05:33","","","","","","","","","82975","","2342912","3","4294967000"
"05:34","34.367","0","0.152","0.305","0.305","99.793","97.385","1.044","","0","","",""
"05:36","","","","","","","","","82974","","2342912","3","4294967000"
"05:37","34.359","0","0.149","0.298","0.298","99.623","97.69","1.469","","0","","",""
"05:39","","","","","","","","","82974","","2342912","3","4294967000"
"05:40","34.361","0","0.224","0.448","0.448","99.59","98.163","0.439","","0","","",""
"05:42","","","","","","","","","82973","","2342912","3","4294967000"
"05:43","34.36","0.014","0.269","0.538","0.524","99.318","94.828","2.294","","0","","",""
"05:45","","","","","","","","","82973","","2342912","3","4294967000"
"05:46","34.381","0.056","0.524","1.048","0.991","98.345","96.021","2.197","","0","","",""
"05:48","","","","","","","","","82947","","2342912","3","4294967000"
"05:49","34.383","0","0.185","0.369","0.369","99.678","97.955","0.524","","0","","",""
"05:51","","","","","","","","","82946","","2342912","3","4294967000"
"05:52","34.382","0","0.17","0.339","0.339","99.623","97.92","0.759","","0","","",""
"05:54","","","","","","","","","82946","","2342912","3","4294967000"
"05:55","34.384","0.012","0.27","0.54","0.528","99.373","97.923","1.175","","0","","",""
"05:57","","","","","","","","","82946","","2342912","3","4294967000"
"05:58","34.385","0.041","1.936","3.871","3.831","93.767","96.973","0.965","","0","","",""
"06:00","","","","","","","","","82946","","2342912","3","4294967000"
"06:01","34.391","0.081","0.898","1.795","1.714","96.922","97.939","0.018","","0","","",""
"06:03","","","","","","","","","82921","","2342912","3","4294967000"
"06:04","34.389","0","0.184","0.367","0.367","99.657","97.83","0.871","","0","","",""
"06:06","","","","","","","","","82929","","2342912","3","4294967000"
"06:07","34.39","0.01","0.314","0.628","0.617","99.46","97.462","1.066","","0","","",""
"06:09","","","","","","","","","82930","","2342912","3","4294967000"
"06:10","34.394","0","0.289","0.578","0.578","99.467","97.6","0.552","","0","","",""
"06:12","","","","","","","","","82930","","2342912","3","4294967000"
"06:13","34.395","0.005","0.165","0.329","0.324","99.598","97.404","0.635","","0","","",""
"06:15","","","","","","","","","82930","","2342912","3","4294967000"
"06:16","34.397","0.008","0.159","0.318","0.311","99.66","98.116","0.108","","0","","",""
"06:18","","","","","","","","","82930","","2342912","3","4294967000"
"06:19","34.398","0","0.439","0.879","0.879","99.063","97.265","0.869","","0","","",""
"06:21","","","","","","","","","82931","","2342912","3","4294967000"
"06:22","34.396","0","0.119","0.238","0.238","99.762","98.104","1.026","","0","","",""
"06:24","","","","","","","","","82931","","2342912","3","4294967000"
"06:25","34.398","0","0.14","0.281","0.281","99.703","97.821","0.697","","0","","",""
"06:27","","","","","","","","","82931","","2342912","3","4294967000"
"06:28","34.399","0","0.565","1.131","1.131","98.538","97.469","1.286","","0","","",""
"06:30","","","","","","","","","82931","","2342912","3","4294967000"
"06:31","34.415","0","0.076","0.152","0.152","99.949","98.078","0.74","","0","","",""
"06:33","","","","","","","","","82897","","2342912","3","4294967000"
"06:34","34.405","0","0.28","0.56","0.56","99.381","97.017","0.793","","0","","",""
"06:36","","","","","","","","","82907","","2342912","3","4294967000"
"06:37","34.419","0.036","0.148","0.296","0.26","99.617","97.992","0.631","","0","","",""
"06:39","","","","","","","","","82883","","2342912","3","4294967000"
"06:40","34.411","0","0.132","0.263","0.263","99.779","97.742","0.748","","0","","",""
"06:42","","","","","","","","","82897","","2342912","3","4294967000"
"06:43","34.409","0","0.045","0.089","0.089","99.945","97.79","0.769","","0","","",""
"06:45","","","","","","","","","82900","","2342912","3","4294967000"
"06:46","34.41","0.03","0.052","0.105","0.075","99.858","97.738","0.705","","0","","",""
"06:48","","","","","","","","","82903","","2342912","3","4294967000"
"06:49","34.409","0","0.04","0.081","0.081","99.847","97.154","1.298","","0","","",""
"06:51","","","","","","","","","82906","","2342912","3","4294967000"
"06:52","34.41","0","0.107","0.214","0.214","99.857","98.357","0.213","","0","","",""
"06:54","","","","","","","","","82906","","2342912","3","4294967000"
"06:55","34.411","0.018","0.144","0.289","0.271","99.76","97.791","0.769","","0","","",""
"06:57","","","","","","","","","82906","","2342912","3","4294967000"
"06:58","34.41","0","0.103","0.207","0.207","99.73","97.433","1.527","","0","","",""
"07:00","","","","","","","","","82906","","2342912","3","4294967000"
"07:01","34.412","0","0.088","0.176","0.176","99.773","97.996","0.651","","0","","",""
"07:03","","","","","","","","","82906","","2342912","3","4294967000"
"07:04","34.412","0","0.082","0.164","0.164","99.832","97.305","1.1","","0","","",""
"07:06","","","","","","","","","82906","","2342912","3","4294967000"
"07:07","34.412","0","0.112","0.225","0.225","99.78","98.006","0.182","","0","","",""
"07:09","","","","","","","","","82907","","2342912","3","4294967000"
"07:10","34.415","0","0.16","0.301","0.301","99.652","97.477","0.802","","0","","",""
"07:12","","","","","","","","","82906","","2342912","3","4294967000"
"07:13","34.415","0","0.105","0.205","0.205","99.789","97.948","0.992","","0","","",""
"07:15","","","","","","","","","82906","","2342912","3","4294967000"
"07:16","34.413","0","0.086","0.172","0.172","99.745","97.731","0.713","","0","","",""
"07:18","","","","","","","","","82907","","2342912","3","4294967000"
"07:19","34.412","0","0.087","0.174","0.174","99.859","97.726","0.879","","0","","",""
"07:21","","","","","","","","","82907","","2342912","3","4294967000"
"07:22","34.413","0.009","0.113","0.225","0.216","99.727","97.858","0.597","","0","","",""
"07:24","","","","","","","","","82908","","2342912","3","4294967000"
"07:25","34.415","0","0.095","0.19","0.19","99.785","97.562","0.394","","0","","",""
"07:27","","","","","","","","","82908","","2342912","3","4294967000"
"07:28","34.415","0","0.114","0.228","0.228","99.627","97.661","0.965","","0","","",""
"07:30","","","","","","","","","82908","","2342912","3","4294967000"
"07:31","34.415","0","0.04","0.08","0.08","99.975","97.906","0.608","","0","","",""
"07:33","","","","","","","","","82907","","2342912","3","4294967000"
"07:34","34.418","0","0.102","0.203","0.203","99.82","97.729","0.879","","0","","",""
"07:36","","","","","","","","","82906","","2342912","3","4294967000"
"07:37","34.422","0","0.14","0.28","0.28","99.634","97.541","1.027","","0","","",""
"07:39","","","","","","","","","82901","","2342912","3","4294967000"
"07:40","34.415","0","0.081","0.152","0.152","99.866","97.494","0.678","","0","","",""
"07:42","","","","","","","","","82902","","2342912","3","4294967000"
"07:43","34.416","0","0.279","0.559","0.559","98.963","97.647","0.813","","0","","",""
"07:45","","","","","","","","","82901","","2342912","3","4294967000"
"07:46","34.417","0","0.126","0.252","0.252","99.602","97.341","1.637","","0","","",""
"07:48","","","","","","","","","82896","","2342912","3","4294967000"
"07:49","34.401","0","0.117","0.235","0.235","99.739","97.731","0.536","","0","","",""
"07:51","","","","","","","","","82905","","2342912","3","4294967000"
"07:52","34.402","0","0.155","0.309","0.309","99.651","97.932","0.963","","0","","",""
"07:54","","","","","","","","","82905","","2342912","3","4294967000"
"07:55","34.405","0.008","0.117","0.235","0.226","99.661","97.453","0.712","","0","","",""
"07:57","","","","","","","","","82906","","2342912","3","4294967000"
"07:58","34.402","0","0.092","0.184","0.184","99.838","98.036","1.402","","0","","",""
"08:00","","","","","","","","","82906","","2342912","3","4294967000"
"08:01","34.403","0","0.081","0.162","0.162","99.798","97.653","0.249","","0","","",""
"08:03","","","","","","","","","82906","","2342912","3","4294967000"
"08:04","34.403","0","0.146","0.293","0.293","99.701","96.976","1.515","","0","","",""
"08:06","","","","","","","","","82906","","2342912","3","4294967000"
"08:07","34.425","0","0.142","0.283","0.283","99.695","97.508","0.649","","0","","",""
"08:09","","","","","","","","","82901","","2342912","3","4294967000"
"08:10","34.426","0","0.077","0.154","0.154","99.842","97.859","1.085","","0","","",""
"08:12","","","","","","","","","82890","","2342912","3","4294967000"
"08:13","34.427","0","0.162","0.323","0.323","99.571","97.583","0.53","","0","","",""
"08:15","","","","","","","","","82889","","2342912","3","4294967000"
"08:16","34.428","0.018","0.145","0.29","0.272","99.613","97.575","0.682","","0","","",""
"08:18","","","","","","","","","82863","","2342912","3","4294967000"
"08:19","34.431","0","0.062","0.124","0.124","99.949","97.782","1.118","","0","","",""
"08:21","","","","","","","","","82864","","2342912","3","4294967000"
"08:22","34.433","0","0.098","0.197","0.197","99.853","97.834","0.169","","0","","",""
"08:24","","","","","","","","","82866","","2342912","3","4294967000"
"08:25","34.434","0","0.096","0.192","0.192","99.759","97.91","0.883","","0","","",""
"08:27","","","","","","","","","82869","","2342912","3","4294967000"
"08:28","34.433","0.051","0.217","0.435","0.384","99.639","97.534","1.111","","0","","",""
"08:30","","","","","","","","","82869","","2342912","3","4294967000"
"08:31","34.436","0.047","0.117","0.234","0.187","99.852","97.696","1.054","","0","","",""
"08:33","","","","","","","","","82869","","2342912","3","4294967000"
"08:34","34.434","0","0.137","0.273","0.273","99.617","97.802","0.742","","0","","",""
"08:36","","","","","","","","","82869","","2342912","3","4294967000"
"08:37","34.435","0.081","0.282","0.564","0.483","99.473","97.757","1.022","","0","","",""
"08:39","","","","","","","","","82869","","2342912","3","4294967000"
"08:40","34.435","0.016","0.122","0.244","0.228","99.787","97.628","0.748","","0","","",""
"08:42","","","","","","","","","82869","","2342912","3","4294967000"
"08:43","34.436","0.006","0.11","0.22","0.214","99.772","97.773","0.859","","0","","",""
"08:45","","","","","","","","","82869","","2342912","3","4294967000"
"08:46","34.438","0","0.102","0.204","0.204","99.76","97.417","0.952","","0","","",""
"08:48","","","","","","","","","82868","","2342912","3","4294967000"
"08:49","34.438","0","0.111","0.221","0.221","99.714","97.616","0.522","","0","","",""
"08:51","","","","","","","","","82865","","2342912","3","4294967000"
"08:52","34.437","0","0.144","0.288","0.288","99.638","97.841","0.642","","0","","",""
"08:54","","","","","","","","","82864","","2342912","3","4294967000"
"08:55","34.438","0.006","0.104","0.208","0.202","99.735","97.861","0.835","","0","","",""
"08:57","","","","","","","","","82864","","2342912","3","4294967000"
"08:58","34.442","0","0.129","0.258","0.258","99.685","97.584","0.434","","0","","",""
"09:00","","","","","","","","","82861","","2342912","3","4294967000"
"09:01","34.441","0","0.07","0.14","0.14","99.798","97.111","1.145","","0","","",""
"09:03","","","","","","","","","82858","","2342912","3","4294967000"
"09:04","34.441","0","0.081","0.161","0.161","99.804","97.896","0.768","","0","","",""
"09:06","","","","","","","","","82856","","2342912","3","4294967000"
"09:07","34.446","0.047","0.248","0.496","0.449","99.364","96.609","1.464","","0","","",""
"09:09","","","","","","","","","82854","","2342912","3","4294967000"
"09:10","34.447","0.027","0.161","0.322","0.295","99.644","97.902","0.529","","0","","",""
"09:12","","","","","","","","","82832","","2342912","3","4294967000"
"09:13","34.447","0","0.125","0.25","0.25","99.691","97.619","0.888","","0","","",""
