"Relative Time","Hits"
"02:28","0"
"02:29","8"
"02:30","32"
"02:31","56"
"02:32","24"
"02:33","0"
"02:34","16"
"02:35","56"
"02:36","56"
"02:37","0"
"02:38","0"
"02:39","16"
"02:40","24"
"02:41","32"
"02:42","40"
"02:43","14"
"02:44","7"
"02:45","14"
"02:46","35"
"02:47","56"
"02:48","7"
"02:49","7"
"02:50","7"
"02:51","21"
"02:52","21"
"02:53","49"
"02:54","28"
"02:55","14"
"02:56","35"
"02:57","49"
"02:58","14"
"02:59","0"
"03:00","14"
"03:01","14"
"03:02","21"
"03:03","35"
"03:04","35"
"03:05","28"
"03:06","14"
"03:07","35"
"03:08","49"
"03:09","13"
"03:10","6"
"03:11","12"
"03:12","12"
"03:13","12"
"03:14","18"
"03:15","48"
"03:16","18"
"03:17","18"
"03:18","12"
"03:19","48"
"03:20","36"
"03:21","18"
"03:22","12"
"03:23","12"
"03:24","12"
"03:25","48"
"03:26","30"
"03:27","12"
"03:28","12"
"03:29","36"
"03:30","54"
"03:31","18"
"03:32","6"
"03:33","12"
"03:34","18"
"03:35","24"
"03:36","48"
"03:37","18"
"03:38","18"
"03:39","12"
"03:40","48"
"03:41","48"
"03:42","18"
"03:43","0"
"03:44","12"
"03:45","12"
"03:46","24"
"03:47","54"
"03:48","24"
"03:49","12"
"03:50","12"
"03:51","27"
"03:52","45"
"03:53","25"
"03:54","10"
"03:55","5"
"03:56","10"
"03:57","20"
"03:58","25"
"03:59","35"
"04:00","15"
"04:01","30"
"04:02","50"
"04:03","35"
"04:04","15"
"04:05","0"
"04:06","20"
"04:07","10"
"04:08","15"
"04:09","45"
"04:10","15"
"04:11","20"
"04:12","45"
"04:13","55"
"04:14","15"
"04:15","5"
"04:16","10"
"04:17","15"
"04:18","20"
"04:19","25"
"04:20","35"
"04:21","10"
"04:22","35"
"04:23","55"
"04:24","30"
"04:25","10"
"04:26","0"
"04:27","20"
"04:28","10"
"04:29","20"
"04:30","45"
"04:31","20"
"04:32","15"
"04:33","55"
"04:34","45"
"04:35","10"
"04:36","5"
"04:37","20"
"04:38","10"
"04:39","15"
"04:40","25"
"04:41","35"
"04:42","10"
"04:43","35"
"04:44","55"
"04:45","30"
"04:46","10"
"04:47","0"
"04:48","20"
"04:49","10"
"04:50","25"
"04:51","45"
"04:52","15"
"04:53","30"
"04:54","50"
"04:55","35"
"04:56","15"
"04:57","0"
"04:58","20"
"04:59","10"
"05:00","15"
"05:01","35"
"05:02","25"
"05:03","15"
"05:04","50"
"05:05","55"
"05:06","10"
"05:07","10"
"05:08","10"
"05:09","15"
"05:10","15"
"05:11","20"
"05:12","40"
"05:13","15"
"05:14","30"
"05:15","45"
"05:16","40"
"05:17","15"
"05:18","0"
"05:19","20"
"05:20","10"
"05:21","15"
"05:22","35"
"05:23","25"
"05:24","15"
"05:25","50"
"05:26","55"
"05:27","10"
"05:28","10"
"05:29","10"
"05:30","15"
"05:31","15"
"05:32","25"
"05:33","35"
"05:34","15"
"05:35","30"
"05:36","50"
"05:37","35"
"05:38","17"
"05:39","0"
"05:40","24"
"05:41","12"
"05:42","17"
"05:43","36"
"05:44","35"
"05:45","20"
"05:46","60"
"05:47","45"
"05:48","5"
"05:49","0"
"05:50","10"
"05:51","0"
"05:52","25"
"05:53","10"
"05:54","15"
"05:55","40"
"05:56","75"
"05:57","45"
"05:58","25"
"05:59","0"
"06:00","0"
"06:01","10"
"06:02","10"
"06:03","20"
"06:04","10"
"06:05","35"
"06:06","70"
"06:07","50"
"06:08","35"
"06:09","5"
"06:10","0"
"06:11","10"
"06:12","0"
"06:13","25"
"06:14","10"
"06:15","15"
"06:16","55"
"06:17","70"
"06:18","50"
"06:19","10"
"06:20","0"
"06:21","0"
"06:22","10"
"06:23","10"
"06:24","20"
"06:25","15"
"06:26","35"
"06:27","65"
"06:28","55"
"06:29","30"
"06:30","5"
"06:31","0"
"06:32","5"
"06:33","5"
"06:34","25"
"06:35","10"
"06:36","15"
"06:37","45"
"06:38","75"
"06:39","55"
"06:40","10"
"06:41","0"
"06:42","0"
"06:43","10"
"06:44","5"
"06:45","25"
"06:46","10"
"06:47","30"
"06:48","70"
"06:49","55"
"06:50","35"
"06:51","5"
"06:52","0"
"06:53","5"
"06:54","5"
"06:55","25"
"06:56","10"
"06:57","15"
"06:58","40"
"06:59","75"
"07:00","55"
"07:01","15"
"07:02","0"
"07:03","0"
"07:04","10"
"07:05","5"
"07:06","20"
"07:07","15"
"07:08","30"
"07:09","70"
"07:10","55"
"07:11","35"
"07:12","5"
"07:13","0"
"07:14","5"
"07:15","5"
"07:16","25"
"07:17","10"
"07:18","15"
"07:19","50"
"07:20","75"
"07:21","50"
"07:22","10"
"07:23","0"
"07:24","0"
"07:25","10"
"07:26","5"
"07:27","20"
"07:28","15"
"07:29","30"
"07:30","65"
"07:31","55"
"07:32","40"
"07:33","5"
"07:34","0"
"07:35","5"
"07:36","5"
"07:37","20"
"07:38","15"
"07:39","15"
"07:40","35"
"07:41","80"
"07:42","55"
"07:43","15"
"07:44","0"
"07:45","0"
"07:46","10"
"07:47","5"
"07:48","25"
"07:49","10"
"07:50","30"
"07:51","65"
"07:52","55"
"07:53","40"
"07:54","5"
"07:55","0"
"07:56","5"
"07:57","5"
"07:58","20"
"07:59","15"
"08:00","15"
"08:01","35"
"08:02","80"
"08:03","50"
"08:04","20"
"08:05","0"
"08:06","0"
"08:07","10"
"08:08","5"
"08:09","20"
"08:10","15"
"08:11","25"
"08:12","65"
"08:13","60"
"08:14","40"
"08:15","5"
"08:16","0"
"08:17","5"
"08:18","5"
"08:19","20"
"08:20","15"
"08:21","15"
"08:22","40"
"08:23","75"
"08:24","55"
"08:25","15"
"08:26","0"
"08:27","0"
"08:28","10"
"08:29","5"
"08:30","20"
"08:31","15"
"08:32","25"
"08:33","65"
"08:34","60"
"08:35","40"
"08:36","5"
"08:37","0"
"08:38","5"
"08:39","5"
"08:40","25"
"08:41","10"
"08:42","15"
"08:43","40"
"08:44","75"
"08:45","50"
"08:46","20"
"08:47","0"
"08:48","0"
"08:49","10"
"08:50","5"
"08:51","25"
"08:52","10"
"08:53","30"
"08:54","60"
"08:55","55"
"08:56","45"
"08:57","5"
"08:58","0"
"08:59","0"
"09:00","10"
"09:01","15"
"09:02","15"
"09:03","20"
"09:04","35"
"09:05","80"
"09:06","45"
"09:07","25"
"09:08","0"
"09:09","0"
"09:10","10"
"09:11","10"
"09:12","20"
"09:13","15"
"09:14","35"
"09:15","70"
"09:16","55"
"09:17","30"
"09:18","0"
"09:19","0"
"09:20","10"
"09:21","0"
"09:22","25"
"09:23","15"
"09:24","15"
"09:25","55"
"09:26","70"
"09:27","50"
"09:28","5"
"09:29","0"
"09:30","0"
"09:31","10"
"09:32","10"
"09:33","20"
"09:34","15"
"09:35","30"
"09:36","75"
"09:37","45"
"09:38","35"
"09:39","5"
"09:40","0"
"09:41","10"
"09:42","0"
"09:43","25"
"09:44","10"
"09:45","15"
"09:46","45"
"09:47","80"
"09:48","50"
"09:49","10"
"09:50","0"
"09:51","0"
"09:52","10"
"09:53","5"
"09:54","20"
"09:55","13"
"09:56","28"
"09:57","38"
"09:58","36"
"09:59","17"
"10:00","2"
"10:01","0"
"10:02","2"
"10:03","0"
"10:04","0"
"10:05","0"
"10:06","0"
"10:07","0"
"10:08","0"
"10:09","2"
"10:10","2"
"10:11","0"
"10:12","0"
"10:13","0"
"10:14","0"
"10:15","0"
"10:16","0"
"10:17","0"
"10:18","0"
"10:19","0"
"10:20","0"
"10:21","0"
"10:22","0"
"10:23","0"
"10:24","0"
"10:25","0"
"10:26","0"
"10:27","0"
"10:28","0"
"10:29","0"
"10:30","0"
"10:31","0"
"10:32","0"
"10:33","0"
"10:34","0"
"10:35","1"
"10:36","3"
"10:37","0"
"10:38","0"
"10:39","0"
"10:40","0"
"10:41","0"
"10:42","0"
"10:43","0"
"10:44","0"
"10:45","0"
"10:46","0"
"10:47","0"
"10:48","0"
"10:49","0"
"10:50","0"
"10:51","0"
"10:52","0"
"10:53","0"
"10:54","0"
"10:55","0"
"10:56","0"
"10:57","0"
"10:58","0"
"10:59","0"
"11:00","0"
"11:01","2"
"11:02","2"
"11:03","0"
"11:04","0"
"11:05","0"
"11:06","0"
"11:07","0"
"11:08","0"
"11:09","0"
"11:10","0"
"11:11","0"
"11:12","0"
"11:13","0"
"11:14","0"
"11:15","0"
"11:16","0"
"11:17","0"
"11:18","0"
"11:19","0"
"11:20","0"
"11:21","0"
"11:22","0"
"11:23","0"
"11:24","0"
"11:25","0"
"11:26","1"
"11:27","2"
"11:28","1"
"11:29","0"
"11:30","0"
"11:31","0"
"11:32","0"
"11:33","0"
"11:34","0"
"11:35","0"
"11:36","0"
"11:37","0"
"11:38","0"
"11:39","0"
"11:40","0"
"11:41","0"
"11:42","0"
"11:43","0"
"11:44","0"
"11:45","0"
"11:46","0"
"11:47","0"
"11:48","0"
"11:49","0"
"11:50","0"
"11:51","1"
"11:52","2"
"11:53","1"
"11:54","0"
"11:55","0"
"11:56","0"
"11:57","0"
"11:58","0"
"11:59","0"
"12:00","0"
"12:01","0"
"12:02","0"
"12:03","0"
"12:04","0"
"12:05","0"
"12:06","0"
"12:07","0"
"12:08","0"
"12:09","0"
"12:10","0"
"12:11","0"
"12:12","0"
"12:13","0"
"12:14","0"
"12:15","0"
"12:16","0"
"12:17","0"
"12:18","0"
"12:19","0"
"12:20","0"
"12:21","0"
"12:22","0"
"12:23","0"
"12:24","0"
"12:25","0"
"12:26","0"
"12:27","0"
"12:28","0"
"12:29","0"
"12:30","0"
"12:31","0"
"12:32","0"
"12:33","0"
"12:34","0"
"12:35","0"
"12:36","0"
"12:37","0"
"12:38","0"
"12:39","0"
"12:40","0"
"12:41","0"
"12:42","0"
"12:43","0"
"12:44","0"
"12:45","0"
"12:46","0"
"12:47","0"
"12:48","0"
"12:49","0"
"12:50","0"
"12:51","0"
"12:52","0"
"12:53","0"
"12:54","0"
"12:55","0"
"12:56","0"
"12:57","0"
"12:58","0"
"12:59","0"
"13:00","0"
"13:01","0"
"13:02","0"
"13:03","0"
"13:04","0"
"13:05","95"
"13:06","115"
"13:07","35"
"13:08","0"
"13:09","0"
"13:10","0"
"13:11","0"
"13:12","0"
"13:13","0"
"13:14","0"
"13:15","55"
"13:16","115"
"13:17","75"
"13:18","0"
"13:19","0"
"13:20","0"
"13:21","0"
"13:22","0"
"13:23","0"
"13:24","0"
"13:25","0"
"13:26","100"
"13:27","120"
"13:28","25"
"13:29","0"
"13:30","0"
"13:31","0"
"13:32","0"
"13:33","0"
"13:34","0"
"13:35","0"
"13:36","45"
"13:37","120"
"13:38","80"
"13:39","0"
"13:40","0"
"13:41","0"
"13:42","0"
"13:43","0"
"13:44","0"
"13:45","0"
"13:46","0"
"13:47","105"
"13:48","130"
"13:49","10"
"13:50","0"
"13:51","0"
"13:52","0"
"13:53","0"
"13:54","0"
"13:55","0"
"13:56","0"
"13:57","70"
"13:58","115"
"13:59","60"
"14:00","0"
"14:01","0"
"14:02","0"
"14:03","0"
"14:04","0"
"14:05","0"
"14:06","0"
"14:07","10"
"14:08","115"
"14:09","115"
"14:10","5"
"14:11","0"
"14:12","0"
"14:13","0"
"14:14","0"
"14:15","0"
"14:16","0"
"14:17","0"
"14:18","65"
"14:19","120"
"14:20","60"
"14:21","0"
"14:22","0"
"14:23","0"
"14:24","0"
"14:25","0"
"14:26","0"
"14:27","0"
"14:28","20"
"14:29","115"
"14:30","105"
"14:31","5"
"14:32","0"
"14:33","0"
"14:34","0"
"14:35","0"
"14:36","0"
"14:37","0"
"14:38","0"
"14:39","65"
"14:40","125"
"14:41","55"
"14:42","0"
"14:43","0"
"14:44","0"
"14:45","0"
"14:46","0"
"14:47","0"
"14:48","0"
"14:49","10"
"14:50","110"
"14:51","105"
"14:52","20"
"14:53","0"
"14:54","0"
"14:55","0"
"14:56","0"
"14:57","0"
"14:58","0"
"14:59","0"
"15:00","65"
"15:01","115"
"15:02","65"
"15:03","0"
"15:04","0"
"15:05","0"
"15:06","0"
"15:07","0"
"15:08","0"
"15:09","0"
"15:10","5"
"15:11","110"
"15:12","120"
"15:13","10"
"15:14","0"
"15:15","0"
"15:16","0"
"15:17","0"
"15:18","0"
"15:19","0"
"15:20","0"
"15:21","85"
"15:22","125"
"15:23","35"
"15:24","0"
"15:25","0"
"15:26","0"
"15:27","0"
"15:28","0"
"15:29","0"
"15:30","0"
"15:31","45"
"15:32","110"
"15:33","90"
"15:34","0"
"15:35","0"
"15:36","0"
"15:37","0"
"15:38","0"
"15:39","0"
"15:40","0"
"15:41","10"
"15:42","130"
"15:43","105"
"15:44","0"
"15:45","0"
"15:46","0"
"15:47","0"
"15:48","0"
"15:49","0"
"15:50","0"
"15:51","0"
"15:52","110"
"15:53","115"
"15:54","20"
"15:55","0"
"15:56","0"
"15:57","0"
"15:58","0"
"15:59","0"
"16:00","0"
"16:01","0"
"16:02","45"
"16:03","115"
"16:04","85"
"16:05","0"
"16:06","0"
"16:07","0"
"16:08","0"
"16:09","0"
"16:10","0"
"16:11","0"
"16:12","5"
"16:13","110"
"16:14","115"
"16:15","15"
"16:16","0"
"16:17","0"
"16:18","0"
"16:19","0"
"16:20","0"
"16:21","0"
"16:22","0"
"16:23","65"
"16:24","115"
"16:25","65"
"16:26","0"
"16:27","0"
"16:28","0"
"16:29","0"
"16:30","0"
"16:31","0"
"16:32","0"
"16:33","5"
"16:34","115"
"16:35","110"
"16:36","15"
"16:37","0"
"16:38","0"
"16:39","0"
"16:40","0"
"16:41","0"
"16:42","0"
"16:43","0"
"16:44","75"
"16:45","115"
"16:46","55"
"16:47","0"
"16:48","0"
"16:49","0"
"16:50","0"
"16:51","0"
"16:52","0"
"16:53","0"
"16:54","25"
"16:55","125"
"16:56","95"
"16:57","0"
"16:58","0"
"16:59","0"
"17:00","0"
"17:01","0"
"17:02","0"
"17:03","0"
"17:04","0"
"17:05","100"
"17:06","115"
"17:07","30"
"17:08","0"
"17:09","0"
"17:10","0"
"17:11","0"
"17:12","0"
"17:13","0"
"17:14","0"
"17:15","60"
"17:16","115"
"17:17","70"
"17:18","0"
"17:19","0"
"17:20","0"
"17:21","0"
"17:22","0"
"17:23","0"
"17:24","0"
"17:25","5"
"17:26","115"
"17:27","115"
"17:28","10"
"17:29","0"
"17:30","0"
"17:31","0"
"17:32","0"
"17:33","0"
"17:34","0"
"17:35","0"
"17:36","100"
"17:37","110"
"17:38","35"
"17:39","0"
"17:40","0"
"17:41","0"
"17:42","0"
"17:43","0"
"17:44","0"
"17:45","0"
"17:46","45"
"17:47","115"
"17:48","85"
"17:49","0"
"17:50","0"
"17:51","0"
"17:52","0"
"17:53","0"
"17:54","0"
"17:55","0"
"17:56","10"
"17:57","120"
"17:58","105"
"17:59","10"
"18:00","0"
"18:01","0"
"18:02","0"
"18:03","0"
"18:04","0"
"18:05","0"
"18:06","0"
"18:07","60"
"18:08","120"
"18:09","65"
"18:10","0"
"18:11","0"
"18:12","0"
"18:13","0"
"18:14","0"
"18:15","0"
"18:16","0"
"18:17","5"
"18:18","105"
"18:19","120"
"18:20","15"
"18:21","0"
"18:22","0"
"18:23","0"
"18:24","0"
"18:25","0"
"18:26","0"
"18:27","0"
"18:28","65"
"18:29","115"
"18:30","65"
"18:31","0"
"18:32","0"
"18:33","0"
"18:34","0"
"18:35","0"
"18:36","0"
"18:37","0"
"18:38","15"
"18:39","115"
"18:40","110"
"18:41","5"
"18:42","0"
"18:43","0"
"18:44","0"
"18:45","0"
"18:46","0"
"18:47","0"
"18:48","0"
"18:49","80"
"18:50","120"
"18:51","45"
"18:52","0"
"18:53","0"
"18:54","0"
"18:55","0"
"18:56","0"
"18:57","0"
"18:58","0"
"18:59","30"
"19:00","110"
"19:01","105"
"19:02","0"
"19:03","0"
"19:04","0"
"19:05","0"
"19:06","0"
"19:07","0"
"19:08","0"
"19:09","0"
"19:10","85"
"19:11","110"
"19:12","50"
"19:13","0"
"19:14","0"
"19:15","0"
"19:16","0"
"19:17","0"
"19:18","0"
"19:19","0"
"19:20","30"
"19:21","115"
"19:22","100"
"19:23","0"
"19:24","0"
"19:25","0"
"19:26","0"
"19:27","0"
"19:28","0"
"19:29","0"
"19:30","0"
"19:31","95"
"19:32","115"
"19:33","35"
"19:34","0"
"19:35","0"
"19:36","0"
"19:37","0"
"19:38","0"
"19:39","0"
"19:40","0"
"19:41","75"
"19:42","105"
"19:43","65"
"19:44","0"
"19:45","0"
"19:46","0"
"19:47","0"
"19:48","0"
"19:49","0"
"19:50","0"
"19:51","20"
"19:52","115"
"19:53","110"
"19:54","0"
"19:55","0"
"19:56","0"
"19:57","0"
"19:58","0"
"19:59","0"
"20:00","0"
"20:01","0"
"20:02","95"
"20:03","110"
"20:04","40"
"20:05","0"
"20:06","0"
"20:07","0"
"20:08","0"
"20:09","0"
"20:10","0"
"20:11","0"
"20:12","35"
"20:13","125"
"20:14","85"
"20:15","0"
"20:16","0"
"20:17","0"
"20:18","0"
"20:19","0"
"20:20","0"
"20:21","0"
"20:22","0"
"20:23","100"
"20:24","120"
"20:25","25"
"20:26","0"
"20:27","0"
"20:28","0"
"20:29","0"
"20:30","0"
"20:31","0"
"20:32","0"
"20:33","70"
"20:34","110"
"20:35","65"
"20:36","0"
"20:37","0"
"20:38","0"
"20:39","0"
"20:40","0"
"20:41","0"
"20:42","0"
"20:43","0"
"20:44","75"
"20:45","110"
"20:46","60"
"20:47","0"
"20:48","0"
"20:49","0"
"20:50","0"
"20:51","0"
"20:52","0"
"20:53","0"
"20:54","0"
"20:55","70"
"20:56","110"
"20:57","65"
"20:58","0"
"20:59","0"
"21:00","0"
"21:01","0"
"21:02","0"
"21:03","0"
"21:04","0"
"21:05","0"
"21:06","70"
"21:07","110"
"21:08","65"
"21:09","0"
"21:10","0"
"21:11","0"
"21:12","0"
"21:13","0"
"21:14","0"
"21:15","0"
"21:16","0"
"21:17","75"
"21:18","110"
"21:19","60"
"21:20","0"
"21:21","0"
"21:22","0"
"21:23","0"
"21:24","0"
"21:25","0"
"21:26","0"
"21:27","0"
"21:28","95"
"21:29","110"
"21:30","40"
"21:31","0"
"21:32","0"
"21:33","0"
"21:34","0"
"21:35","0"
"21:36","0"
"21:37","0"
"21:38","0"
"21:39","85"
"21:40","120"
"21:41","40"
"21:42","0"
"21:43","0"
"21:44","0"
"21:45","0"
"21:46","0"
"21:47","0"
"21:48","0"
"21:49","0"
"21:50","85"
"21:51","110"
"21:52","50"
"21:53","0"
"21:54","0"
"21:55","0"
"21:56","0"
"21:57","0"
"21:58","0"
"21:59","0"
"22:00","0"
"22:01","80"
"22:02","105"
"22:03","60"
"22:04","0"
"22:05","0"
"22:06","0"
"22:07","0"
"22:08","0"
"22:09","0"
"22:10","0"
"22:11","10"
"22:12","88"
"22:13","88"
"22:14","16"
"22:15","0"
"22:16","0"
"22:17","0"
"22:18","0"
"22:19","0"
"22:20","0"
"22:21","0"
