"Relative Time","Throughput"
"10:15","11450"
"10:16","3435"
"10:17","2290"
"10:18","5725"
"10:19","29770"
"10:20","14885"
"10:21","3435"
"10:22","2290"
"10:23","5725"
"10:24","25190"
"10:25","19465"
"10:26","3435"
"10:27","2290"
"10:28","5725"
"10:29","19465"
"10:30","25190"
"10:31","3435"
"10:32","1145"
"10:33","5725"
"10:34","19465"
"10:35","26335"
"10:36","2290"
"10:37","2290"
"10:38","4580"
"10:39","18320"
"10:40","28625"
"10:41","1145"
"10:42","3435"
"10:43","3435"
"10:44","12595"
"10:45","35495"
"10:46","0"
"10:47","4580"
"10:48","2290"
"10:49","10305"
"10:50","38930"
"10:51","0"
"10:52","4580"
"10:53","2290"
"10:54","4580"
"10:55","38930"
"10:56","5725"
"10:57","3435"
"10:58","3435"
"10:59","4580"
"11:00","33205"
"11:01","11450"
"11:02","3435"
"11:03","2290"
"11:04","5725"
"11:05","28625"
"11:06","16030"
"11:07","3435"
"11:08","2290"
"11:09","5725"
"11:10","25648"
"11:11","20610"
"11:12","3435"
"11:13","2290"
"11:14","5725"
"11:15","14885"
"11:16","29770"
"11:17","3435"
"11:18","1145"
"11:19","5725"
"11:20","11450"
"11:21","34350"
"11:22","3435"
"11:23","1145"
"11:24","4580"
"11:25","10305"
"11:26","36640"
"11:27","2290"
"11:28","2290"
"11:29","3435"
"11:30","11450"
"11:31","35495"
"11:32","2290"
"11:33","3435"
"11:34","3435"
"11:35","10305"
"11:36","29770"
"11:37","8015"
"11:38","4580"
"11:39","2290"
"11:40","8015"
"11:41","38930"
"11:42","9618"
"11:43","5267"
"11:44","2290"
"11:45","5725"
"11:46","6870"
"11:47","28625"
"11:48","9160"
"11:49","5725"
"11:50","4580"
"11:51","8015"
"11:52","22900"
"11:53","13740"
"11:54","6870"
"11:55","4580"
"11:56","8015"
"11:57","16030"
"11:58","20610"
"11:59","6641"
"12:00","5725"
"12:01","8015"
"12:02","14885"
"12:03","21755"
"12:04","1145"
"12:05","10305"
"12:06","8015"
"12:07","10305"
"12:08","26335"
"12:09","1145"
"12:10","10305"
"12:11","8015"
"12:12","4580"
"12:13","32060"
"12:14","0"
"12:15","10305"
"12:16","9160"
"12:17","0"
"12:18","32060"
"12:19","4580"
"12:20","5725"
"12:21","13740"
"12:22","0"
"12:23","28625"
"12:24","8015"
"12:25","3435"
"12:26","13740"
"12:27","2290"
"12:28","27480"
"12:29","9160"
"12:30","3435"
"12:31","8015"
"12:32","8015"
"12:33","21755"
"12:34","14885"
"12:35","2290"
"12:36","9160"
"12:37","8015"
"12:38","14885"
"12:39","21755"
"12:40","1145"
"12:41","12366"
"12:42","8015"
"12:43","10305"
"12:44","26335"
"12:45","1145"
"12:46","0"
"12:47","18320"
"12:48","4580"
"12:49","32060"
"12:50","0"
"12:51","1145"
"12:52","16030"
"12:53","3435"
"12:54","35495"
"12:55","0"
"12:56","1145"
"12:57","12595"
"12:58","5725"
"12:59","35495"
"13:00","1145"
"13:01","1145"
"13:02","12595"
"13:03","5725"
"13:04","28625"
"13:05","8015"
"13:06","1145"
"13:07","8015"
"13:08","10305"
"13:09","28625"
"13:10","8015"
"13:11","1145"
"13:12","4580"
"13:13","13740"
"13:14","28625"
"13:15","8015"
"13:16","1145"
"13:17","2290"
"13:18","16030"
"13:19","22900"
"13:20","13740"
"13:21","1145"
"13:22","1145"
"13:23","17175"
"13:24","17175"
"13:25","19465"
"13:26","1145"
"13:27","1145"
"13:28","17175"
"13:29","12595"
"13:30","24045"
"13:31","1145"
"13:32","0"
"13:33","18320"
"13:34","5725"
"13:35","30915"
"13:36","0"
"13:37","1145"
"13:38","18320"
"13:39","3435"
"13:40","33205"
"13:41","0"
"13:42","1145"
"13:43","14885"
"13:44","3435"
"13:45","29770"
"13:46","6870"
"13:47","1145"
"13:48","10305"
"13:49","8015"
"13:50","29083"
"13:51","8015"
"13:52","1145"
"13:53","6870"
"13:54","13740"
"13:55","28625"
"13:56","10534"
"13:57","1374"
"13:58","0"
"13:59","15114"
"14:00","19465"
"14:01","20610"
"14:02","1145"
"14:03","1145"
"14:04","4580"
"14:05","28625"
"14:06","20610"
"14:07","1145"
"14:08","1145"
"14:09","2290"
"14:10","28625"
"14:11","22900"
"14:12","1145"
"14:13","1145"
"14:14","2290"
"14:15","25190"
"14:16","26335"
"14:17","1145"
"14:18","1145"
"14:19","1145"
"14:20","21755"
"14:21","30915"
"14:22","1145"
"14:23","1145"
"14:24","1145"
"14:25","18320"
"14:26","34350"
"14:27","0"
"14:28","2290"
"14:29","0"
"14:30","18320"
"14:31","32060"
"14:32","3435"
"14:33","2290"
"14:34","0"
"14:35","18320"
"14:36","27480"
"14:37","8015"
"14:38","1145"
"14:39","1145"
"14:40","18320"
"14:41","26335"
"14:42","9160"
"14:43","1145"
"14:44","1145"
"14:45","17175"
"14:46","25190"
"14:47","11450"
"14:48","1145"
"14:49","1145"
"14:50","13740"
"14:51","27480"
"14:52","12595"
"14:53","1145"
"14:54","1145"
"14:55","12595"
"14:56","22900"
"14:57","18320"
"14:58","1145"
"14:59","1145"
"15:00","12595"
"15:01","20610"
"15:02","20610"
"15:03","1145"
"15:04","1145"
"15:05","3435"
"15:06","29770"
"15:07","20610"
"15:08","1145"
"15:09","1145"
"15:10","1145"
"15:11","26564"
"15:12","34350"
"15:13","1374"
"15:14","1374"
"15:15","1374"
"15:16","13740"
"15:17","11450"
"15:18","29770"
"15:19","1145"
"15:20","1145"
"15:21","1145"
"15:22","20610"
"15:23","32060"
"15:24","0"
"15:25","2290"
"15:26","0"
"15:27","18320"
"15:28","27480"
"15:29","8015"
"15:30","1145"
"15:31","1145"
"15:32","16030"
"15:33","26335"
"15:34","11450"
"15:35","1145"
"15:36","1145"
"15:37","14885"
"15:38","26335"
"15:39","12595"
"15:40","1145"
"15:41","1145"
"15:42","12595"
"15:43","25190"
"15:44","16030"
"15:45","1145"
"15:46","1145"
"15:47","12595"
"15:48","20610"
"15:49","20610"
"15:50","1145"
"15:51","1145"
"15:52","9160"
"15:53","24045"
"15:54","20610"
"15:55","1145"
"15:56","1145"
"15:57","3435"
"15:58","27480"
"15:59","23129"
"16:00","1145"
"16:01","1145"
"16:02","2290"
"16:03","26335"
"16:04","24045"
"16:05","2290"
"16:06","1145"
"16:07","1145"
"16:08","24045"
"16:09","27480"
"16:10","2290"
"16:11","1145"
"16:12","0"
"16:13","35495"
"16:14","58166"
"16:15","3206"
"16:16","1374"
"16:17","0"
"16:18","0"
"16:19","0"
