"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"03:26","","","","","","","","","78242","","2416640","4","4294967000"
"03:27","37.201","0","0.159","0.317","0.317","99.651","97.938","1.115","","0","","",""
"03:29","","","","","","","","","78243","","2387968","3","4294967000"
"03:30","37.202","0","0.224","0.447","0.447","99.202","98.231","0","","0","","",""
"03:32","","","","","","","","","78239","","2387968","3","4294967000"
"03:33","37.201","0","0.232","0.463","0.463","99.443","97.907","1.541","","0","","",""
"03:35","","","","","","","","","78239","","2387968","3","4294967000"
"03:36","37.203","0","0.078","0.156","0.156","99.849","98.454","0","","0","","",""
"03:38","","","","","","","","","78236","","2387968","3","4294967000"
"03:39","37.201","0","0.317","0.348","0.348","99.612","98.233","0.567","","0","","",""
"03:41","","","","","","","","","78241","","2387968","3","4294967000"
"03:42","37.199","0","0.128","0.252","0.252","99.739","98.205","0.418","","0","","",""
"03:44","","","","","","","","","78233","","2387968","3","4294967000"
"03:45","37.2","0","0.146","0.288","0.288","99.695","98.478","0.459","","0","","",""
"03:47","","","","","","","","","78231","","2387968","3","4294967000"
"03:48","37.195","0","0.304","0.608","0.608","99.26","97.839","0.562","","0","","",""
"03:50","","","","","","","","","78238","","2387968","3","4294967000"
"03:51","37.196","0","0.142","0.284","0.284","99.633","98.389","0.778","","0","","",""
"03:53","","","","","","","","","78237","","2387968","3","4294967000"
"03:54","37.199","0","0.096","0.191","0.191","99.84","98.201","0.318","","0","","",""
"03:56","","","","","","","","","78234","","2387968","3","4294967000"
"03:57","37.204","0","0.129","0.258","0.258","99.766","97.675","1.508","","0","","",""
"03:59","","","","","","","","","78233","","2387968","3","4294967000"
"04:00","37.204","0","0.227","0.433","0.433","99.41","96.31","2.179","","0","","",""
"04:02","","","","","","","","","78220","","2387968","3","4294967000"
"04:03","37.206","0","0.239","0.472","0.472","99.516","97.981","1.026","","0","","",""
"04:05","","","","","","","","","78211","","2387968","3","4294967000"
"04:06","37.2","0","0.144","0.288","0.288","99.718","98.591","0.384","","0","","",""
"04:08","","","","","","","","","78220","","2387968","3","4294967000"
"04:09","37.2","0","0.164","0.329","0.329","99.623","98.022","0.482","","0","","",""
"04:11","","","","","","","","","78222","","2387968","3","4294967000"
"04:12","37.202","0","0.139","0.271","0.271","99.699","98.282","0.67","","0","","",""
"04:14","","","","","","","","","78223","","2387968","3","4294967000"
"04:15","37.203","0","0.388","0.775","0.775","99.348","98.568","0.995","","0","","",""
"04:17","","","","","","","","","78223","","2387968","3","4294967000"
"04:18","37.204","0","0.055","0.111","0.111","99.877","97.762","0.35","","0","","",""
"04:20","","","","","","","","","78227","","2387968","3","4294967000"
"04:21","37.209","0","0.063","0.127","0.127","99.887","98.706","0.396","","0","","",""
"04:23","","","","","","","","","78207","","2387968","3","4294967000"
"04:24","37.209","0","0.154","0.308","0.308","99.646","98.424","0.546","","0","","",""
"04:26","","","","","","","","","78207","","2387968","3","4294967000"
"04:27","37.209","0","0.132","0.263","0.263","99.741","98.571","0.617","","0","","",""
"04:29","","","","","","","","","78205","","2387968","3","4294967000"
"04:30","37.213","0","0.176","0.353","0.353","99.638","98.01","0.392","","0","","",""
"04:32","","","","","","","","","78204","","2387968","3","4294967000"
"04:33","37.212","0","0.157","0.315","0.315","99.576","98.311","0.856","","0","","",""
"04:35","","","","","","","","","78205","","2387968","3","4294967000"
"04:36","37.215","0","0.232","0.463","0.463","99.504","98.658","0.444","","0","","",""
"04:38","","","","","","","","","78206","","2387968","3","4294967000"
"04:39","37.215","0","0.182","0.332","0.332","99.603","97.851","0.423","","0","","",""
"04:41","","","","","","","","","78212","","2387968","3","4294967000"
"04:42","37.217","0","0.161","0.318","0.318","99.655","98.652","0.336","","0","","",""
"04:44","","","","","","","","","78208","","2387968","3","4294967000"
"04:45","37.217","0","0.217","0.429","0.429","99.508","98.247","0.55","","0","","",""
"04:47","","","","","","","","","78205","","2387968","3","4294967000"
"04:48","37.218","0","0.162","0.324","0.324","99.668","98.302","0.633","","0","","",""
"04:50","","","","","","","","","78204","","2387968","3","4294967000"
"04:51","37.22","0","0.142","0.284","0.284","99.684","98.371","0.755","","0","","",""
"04:53","","","","","","","","","78198","","2387968","3","4294967000"
"04:54","37.22","0","0.126","0.252","0.252","99.722","98.323","0.532","","0","","",""
"04:56","","","","","","","","","78198","","2387968","3","4294967000"
"04:57","37.211","0","0.129","0.258","0.258","99.736","98.626","0.383","","0","","",""
"04:59","","","","","","","","","78206","","2387968","3","4294967000"
"05:00","37.213","0","0.257","0.515","0.515","99.314","97.985","0.885","","0","","",""
"05:02","","","","","","","","","78207","","2387968","3","4294967000"
"05:03","37.219","0","0.134","0.268","0.268","99.691","98.387","0.207","","0","","",""
"05:05","","","","","","","","","78209","","2387968","3","4294967000"
"05:06","37.215","0","0.119","0.239","0.239","99.691","97.952","1.322","","0","","",""
"05:08","","","","","","","","","78203","","2387968","3","4294967000"
"05:09","37.22","0","0.151","0.301","0.301","99.688","98.244","0.873","","0","","",""
"05:11","","","","","","","","","78187","","2387968","3","4294967000"
"05:12","37.222","0","0.143","0.281","0.281","99.694","98.559","0.349","","0","","",""
"05:14","","","","","","","","","78188","","2387968","3","4294967000"
"05:15","37.223","0","0.205","0.411","0.411","99.5","98.466","0.36","","0","","",""
"05:17","","","","","","","","","78187","","2387968","3","4294967000"
"05:18","37.227","0","0.149","0.297","0.297","99.704","98.531","0.038","","0","","",""
"05:20","","","","","","","","","78188","","2387968","3","4294967000"
"05:21","37.228","0","0.117","0.234","0.234","99.732","98.222","1.03","","0","","",""
"05:23","","","","","","","","","78188","","2387968","3","4294967000"
"05:24","37.23","0","0.208","0.415","0.415","99.492","98.184","0.488","","0","","",""
"05:26","","","","","","","","","78186","","2387968","3","4294967000"
"05:27","37.231","0","0.087","0.173","0.173","99.838","98.505","0.392","","0","","",""
"05:29","","","","","","","","","78183","","2387968","3","4294967000"
"05:30","37.225","0","0.208","0.417","0.417","99.487","98.054","1.059","","0","","",""
"05:32","","","","","","","","","78187","","2387968","3","4294967000"
"05:33","37.228","0","0.221","0.442","0.442","99.383","98.556","0.826","","0","","",""
"05:35","","","","","","","","","78188","","2387968","3","4294967000"
"05:36","37.227","0","0.111","0.222","0.222","99.79","98.432","0","","0","","",""
"05:38","","","","","","","","","78191","","2387968","3","4294967000"
"05:39","37.23","0","0.164","0.295","0.295","99.695","98.324","0.234","","0","","",""
"05:41","","","","","","","","","78190","","2387968","3","4294967000"
"05:42","37.227","0","0.125","0.246","0.246","99.759","98.41","1.015","","0","","",""
"05:44","","","","","","","","","78189","","2387968","3","4294967000"
"05:45","37.227","0","0.241","0.477","0.477","99.506","98.3","0.239","","0","","",""
"05:47","","","","","","","","","78186","","2387968","3","4294967000"
"05:48","37.229","0","0.145","0.291","0.291","99.694","97.315","1.74","","0","","",""
"05:50","","","","","","","","","78180","","2387968","3","4294967000"
"05:51","37.247","0","0.17","0.341","0.341","99.62","97.755","0.838","","0","","",""
"05:53","","","","","","","","","78153","","2387968","3","4294967000"
"05:54","37.252","0","0.179","0.358","0.358","99.574","98.473","0.396","","0","","",""
"05:56","","","","","","","","","78151","","2387968","3","4294967000"
"05:57","37.252","0.028","0.144","0.289","0.26","99.675","98.294","0.547","","0","","",""
"05:59","","","","","","","","","78152","","2387968","3","4294967000"
"06:00","37.255","0","0.334","0.667","0.667","98.892","97.807","0.892","","0","","",""
"06:02","","","","","","","","","78141","","2387968","3","4294967000"
"06:03","37.256","0","0.157","0.314","0.314","99.67","98.177","0.501","","0","","",""
"06:05","","","","","","","","","78140","","2387968","3","4294967000"
"06:06","37.257","0","0.126","0.252","0.252","99.749","98.257","0.462","","0","","",""
"06:08","","","","","","","","","78139","","2387968","3","4294967000"
"06:09","37.257","0","0.431","0.862","0.862","99.103","98.717","0.177","","0","","",""
"06:11","","","","","","","","","78144","","2416640","4","4294967000"
"06:12","37.259","0","0.13","0.254","0.254","99.747","98.135","0.769","","0","","",""
"06:14","","","","","","","","","78141","","2416640","4","4294967000"
"06:15","37.26","0","0.189","0.378","0.378","99.592","98.575","0.184","","0","","",""
"06:17","","","","","","","","","78141","","2416640","4","4294967000"
"06:18","37.262","0","0.108","0.216","0.216","99.791","98.118","0.436","","0","","",""
"06:20","","","","","","","","","78142","","2416640","4","4294967000"
"06:21","37.263","0","0.133","0.265","0.265","99.649","98.145","1.129","","0","","",""
"06:23","","","","","","","","","78141","","2416640","4","4294967000"
"06:24","37.264","0","0.203","0.405","0.405","99.629","98.185","0.592","","0","","",""
"06:26","","","","","","","","","78141","","2416640","4","4294967000"
"06:27","37.266","0","0.158","0.316","0.316","99.634","98.456","0.07","","0","","",""
"06:29","","","","","","","","","78210","","2416640","4","4294967000"
"06:30","37.263","0","0.214","0.428","0.428","99.529","98.575","0.228","","0","","",""
"06:32","","","","","","","","","78210","","2416640","4","4294967000"
"06:33","37.262","0","0.11","0.219","0.219","99.762","97.33","1.262","","0","","",""
"06:35","","","","","","","","","78208","","2416640","4","4294967000"
"06:36","37.267","0","0.163","0.294","0.294","99.699","98.701","0.314","","0","","",""
"06:38","","","","","","","","","78195","","2416640","4","4294967000"
"06:39","37.269","0","0.123","0.212","0.212","99.708","98.154","0.787","","0","","",""
"06:41","","","","","","","","","78193","","2416640","4","4294967000"
"06:42","37.271","0","0.181","0.363","0.363","99.639","97.675","0.733","","0","","",""
"06:44","","","","","","","","","78190","","2416640","4","4294967000"
"06:45","37.272","0","0.167","0.322","0.322","99.652","98.717","0.473","","0","","",""
"06:47","","","","","","","","","78189","","2416640","4","4294967000"
"06:48","37.275","0","0.107","0.214","0.214","99.793","98.351","0.066","","0","","",""
"06:50","","","","","","","","","78187","","2416640","4","4294967000"
"06:51","37.273","0","0.155","0.304","0.304","99.665","98.527","0.187","","0","","",""
"06:53","","","","","","","","","78187","","2416640","4","4294967000"
"06:54","37.275","0","0.141","0.277","0.277","99.716","97.942","0.238","","0","","",""
"06:56","","","","","","","","","78181","","2416640","4","4294967000"
"06:57","37.277","0.334","1.004","2.004","1.67","98.038","97.331","1.527","","0","","",""
"06:59","","","","","","","","","78179","","2416640","4","4294967000"
"07:00","37.293","0.192","0.339","0.677","0.485","99.406","96.725","1.481","","0","","",""
"07:02","","","","","","","","","78147","","2416640","4","4294967000"
"07:03","37.284","0","0.021","0.041","0.041","99.974","98.234","0.899","","0","","",""
"07:05","","","","","","","","","78171","","2416640","4","4294967000"
"07:06","37.284","0","0.096","0.179","0.179","99.769","98.566","0","","0","","",""
"07:08","","","","","","","","","78171","","2416640","4","4294967000"
"07:09","37.285","0","0.125","0.251","0.251","99.713","98.352","0.516","","0","","",""
"07:11","","","","","","","","","78170","","2416640","4","4294967000"
"07:12","37.287","0","0.267","0.533","0.533","99.447","98.556","0.534","","0","","",""
"07:14","","","","","","","","","78168","","2416640","4","4294967000"
"07:15","37.288","0","0.124","0.248","0.248","99.723","98.192","0.556","","0","","",""
"07:17","","","","","","","","","78164","","2416640","4","4294967000"
"07:18","37.29","0","0.174","0.348","0.348","99.652","98.373","0.638","","0","","",""
"07:20","","","","","","","","","78158","","2416640","4","4294967000"
"07:21","37.29","0","0.175","0.349","0.349","99.579","98.408","0.454","","0","","",""
"07:23","","","","","","","","","78158","","2416640","4","4294967000"
"07:24","37.292","0","0.395","0.789","0.789","99.23","98.148","0.9","","0","","",""
"07:26","","","","","","","","","78157","","2416640","4","4294967000"
"07:27","37.297","0","0.207","0.414","0.414","99.554","98.556","0.483","","0","","",""
"07:29","","","","","","","","","78155","","2416640","4","4294967000"
"07:30","37.299","0","0.166","0.331","0.331","99.632","98.295","0.55","","0","","",""
"07:32","","","","","","","","","78149","","2416640","4","4294967000"
"07:33","37.301","0","0.126","0.252","0.252","99.755","98.377","0.389","","0","","",""
"07:35","","","","","","","","","78143","","2416640","4","4294967000"
"07:36","37.301","0","0.162","0.325","0.325","99.626","97.888","0.484","","0","","",""
"07:38","","","","","","","","","78143","","2416640","4","4294967000"
"07:39","37.304","0","0.164","0.296","0.296","99.671","98.167","0.651","","0","","",""
"07:41","","","","","","","","","78143","","2416640","4","4294967000"
"07:42","37.303","0","0.192","0.375","0.375","99.601","98.578","0.155","","0","","",""
"07:44","","","","","","","","","78143","","2416640","4","4294967000"
"07:45","37.306","0","0.417","0.829","0.829","99.149","97.894","0.64","","0","","",""
"07:47","","","","","","","","","78143","","2416640","4","4294967000"
"07:48","37.31","0","0.083","0.167","0.167","99.849","98.604","0.205","","0","","",""
"07:50","","","","","","","","","78139","","2416640","4","4294967000"
"07:51","37.308","0","0.09","0.181","0.181","99.795","98.332","0.46","","0","","",""
"07:53","","","","","","","","","78136","","2416640","4","4294967000"
"07:54","37.31","0","0.132","0.264","0.264","99.723","98.496","0.913","","0","","",""
"07:56","","","","","","","","","78133","","2387968","3","4294967000"
"07:57","37.31","0","0.2","0.401","0.401","99.566","98.094","0.505","","0","","",""
"07:59","","","","","","","","","78132","","2387968","3","4294967000"
"08:00","37.299","0","0.167","0.333","0.333","99.629","98.015","0.721","","0","","",""
"08:02","","","","","","","","","78149","","2387968","3","4294967000"
"08:03","37.296","0.009","0.247","0.494","0.486","99.439","98.42","0.653","","0","","",""
"08:05","","","","","","","","","78154","","2387968","3","4294967000"
"08:06","37.295","0","0.178","0.356","0.356","99.546","98.084","0.528","","0","","",""
"08:08","","","","","","","","","78153","","2387968","3","4294967000"
"08:09","37.299","0","0.146","0.293","0.293","99.673","98.658","0.177","","0","","",""
"08:11","","","","","","","","","78153","","2387968","3","4294967000"
"08:12","37.299","0","0.203","0.4","0.4","99.582","98.31","0.727","","0","","",""
"08:14","","","","","","","","","78153","","2387968","3","4294967000"
"08:15","37.301","0","0.263","0.526","0.526","99.412","98.076","0.557","","0","","",""
"08:17","","","","","","","","","78154","","2387968","3","4294967000"
"08:18","37.304","0","0.139","0.278","0.278","99.717","98.657","0.292","","0","","",""
"08:20","","","","","","","","","78146","","2387968","3","4294967000"
"08:21","37.303","0","0.18","0.36","0.36","99.608","98.163","0.557","","0","","",""
"08:23","","","","","","","","","78144","","2387968","3","4294967000"
"08:24","37.306","0","0.174","0.348","0.348","99.552","98.408","0.237","","0","","",""
"08:26","","","","","","","","","78140","","2387968","3","4294967000"
"08:27","37.306","0","0.191","0.383","0.383","99.624","97.973","0.862","","0","","",""
"08:29","","","","","","","","","78138","","2387968","3","4294967000"
"08:30","37.308","0","2.212","4.424","4.424","94.332","98.175","0.577","","0","","",""
"08:32","","","","","","","","","78137","","2387968","3","4294967000"
"08:33","37.309","0","0.177","0.355","0.355","99.636","98.175","0.687","","0","","",""
"08:35","","","","","","","","","78136","","2387968","3","4294967000"
"08:36","37.309","0","0.147","0.294","0.294","99.692","98.246","0.427","","0","","",""
"08:38","","","","","","","","","78136","","2387968","3","4294967000"
"08:39","37.315","0","0.179","0.326","0.326","99.625","98.494","0.175","","0","","",""
"08:41","","","","","","","","","78128","","2387968","3","4294967000"
"08:42","37.315","0","0.226","0.448","0.448","99.49","98.258","0.489","","0","","",""
"08:44","","","","","","","","","78126","","2387968","3","4294967000"
"08:45","37.316","0","0.121","0.237","0.237","99.757","98.561","0.312","","0","","",""
"08:47","","","","","","","","","78120","","2387968","3","4294967000"
"08:48","37.314","0","0.159","0.318","0.318","99.633","98.219","0.666","","0","","",""
"08:50","","","","","","","","","78123","","2387968","3","4294967000"
"08:51","37.315","0","0.148","0.295","0.295","99.663","98.285","0.748","","0","","",""
"08:53","","","","","","","","","78123","","2387968","3","4294967000"
"08:54","37.321","0","0.157","0.314","0.314","99.686","98.511","0.143","","0","","",""
"08:56","","","","","","","","","78116","","2387968","3","4294967000"
"08:57","37.321","0","0.209","0.418","0.418","99.536","97.602","0.496","","0","","",""
"08:59","","","","","","","","","78117","","2387968","3","4294967000"
"09:00","37.326","0","0.162","0.324","0.324","99.604","97.953","0.591","","0","","",""
"09:02","","","","","","","","","78106","","2387968","3","4294967000"
"09:03","37.313","0","0.21","0.419","0.419","99.503","98.061","0.724","","0","","",""
"09:05","","","","","","","","","78122","","2387968","3","4294967000"
"09:06","37.307","0","0.203","0.406","0.406","99.39","98.458","0.697","","0","","",""
"09:08","","","","","","","","","78129","","2387968","3","4294967000"
"09:09","37.308","0","0.172","0.344","0.344","99.595","98.251","0.985","","0","","",""
"09:11","","","","","","","","","78133","","2387968","3","4294967000"
"09:12","37.308","0","0.204","0.402","0.402","99.562","98.234","0.466","","0","","",""
"09:14","","","","","","","","","78133","","2387968","3","4294967000"
"09:15","37.309","0","0.111","0.223","0.223","99.789","98.553","0.233","","0","","",""
"09:17","","","","","","","","","78133","","2387968","3","4294967000"
"09:18","37.309","0","0.13","0.259","0.259","99.731","98.106","0.975","","0","","",""
"09:20","","","","","","","","","78134","","2387968","3","4294967000"
