"Relative Time","Hits"
"02:05","0"
"02:06","0"
"02:07","10"
"02:08","50"
"02:09","170"
"02:10","30"
"02:11","0"
"02:12","0"
"02:13","45"
"02:14","108"
"02:15","90"
"02:16","0"
"02:17","0"
"02:18","36"
"02:19","90"
"02:20","126"
"02:21","0"
"02:22","0"
"02:23","45"
"02:24","36"
"02:25","140"
"02:26","32"
"02:27","0"
"02:28","33"
"02:29","40"
"02:30","105"
"02:31","64"
"02:32","0"
"02:33","32"
"02:34","32"
"02:35","96"
"02:36","88"
"02:37","0"
"02:38","32"
"02:39","32"
"02:40","64"
"02:41","128"
"02:42","0"
"02:43","24"
"02:44","48"
"02:45","32"
"02:46","144"
"02:47","16"
"02:48","8"
"02:49","45"
"02:50","21"
"02:51","56"
"02:52","112"
"02:53","7"
"02:54","35"
"02:55","35"
"02:56","49"
"02:57","119"
"02:58","14"
"02:59","21"
"03:00","49"
"03:01","28"
"03:02","126"
"03:03","21"
"03:04","21"
"03:05","56"
"03:06","35"
"03:07","77"
"03:08","63"
"03:09","28"
"03:10","42"
"03:11","28"
"03:12","35"
"03:13","126"
"03:14","28"
"03:15","19"
"03:16","48"
"03:17","27"
"03:18","56"
"03:19","105"
"03:20","28"
"03:21","60"
"03:22","6"
"03:23","24"
"03:24","72"
"03:25","78"
"03:26","30"
"03:27","42"
"03:28","18"
"03:29","66"
"03:30","84"
"03:31","36"
"03:32","48"
"03:33","12"
"03:34","42"
"03:35","108"
"03:36","42"
"03:37","36"
"03:38","18"
"03:39","30"
"03:40","108"
"03:41","54"
"03:42","30"
"03:43","42"
"03:44","24"
"03:45","60"
"03:46","90"
"03:47","42"
"03:48","48"
"03:49","12"
"03:50","36"
"03:51","90"
"03:52","60"
"03:53","36"
"03:54","54"
"03:55","6"
"03:56","42"
"03:57","114"
"03:58","39"
"03:59","26"
"04:00","48"
"04:01","6"
"04:02","48"
"04:03","124"
"04:04","40"
"04:05","40"
"04:06","15"
"04:07","5"
"04:08","55"
"04:09","130"
"04:10","35"
"04:11","15"
"04:12","10"
"04:13","30"
"04:14","145"
"04:15","45"
"04:16","15"
"04:17","10"
"04:18","30"
"04:19","125"
"04:20","65"
"04:21","15"
"04:22","10"
"04:23","30"
"04:24","105"
"04:25","80"
"04:26","20"
"04:27","10"
"04:28","30"
"04:29","100"
"04:30","75"
"04:31","30"
"04:32","5"
"04:33","35"
"04:34","80"
"04:35","90"
"04:36","35"
"04:37","5"
"04:38","25"
"04:39","75"
"04:40","100"
"04:41","40"
"04:42","5"
"04:43","25"
"04:44","50"
"04:45","115"
"04:46","45"
"04:47","10"
"04:48","10"
"04:49","55"
"04:50","125"
"04:51","35"
"04:52","20"
"04:53","5"
"04:54","35"
"04:55","140"
"04:56","45"
"04:57","15"
"04:58","10"
"04:59","30"
"05:00","135"
"05:01","55"
"05:02","15"
"05:03","10"
"05:04","30"
"05:05","105"
"05:06","90"
"05:07","30"
"05:08","10"
"05:09","30"
"05:10","105"
"05:11","0"
"05:12","80"
"05:13","30"
"05:14","30"
"05:15","100"
"05:16","5"
"05:17","70"
"05:18","35"
"05:19","35"
"05:20","95"
"05:21","10"
"05:22","65"
"05:23","40"
"05:24","25"
"05:25","85"
"05:26","30"
"05:27","60"
"05:28","45"
"05:29","25"
"05:30","65"
"05:31","50"
"05:32","55"
"05:33","50"
"05:34","25"
"05:35","50"
"05:36","65"
"05:37","55"
"05:38","45"
"05:39","25"
"05:40","55"
"05:41","65"
"05:42","50"
"05:43","50"
"05:44","10"
"05:45","60"
"05:46","75"
"05:47","60"
"05:48","48"
"05:49","24"
"05:50","54"
"05:51","108"
"05:52","0"
"05:53","50"
"05:54","40"
"05:55","20"
"05:56","55"
"05:57","80"
"05:58","50"
"05:59","40"
"06:00","20"
"06:01","35"
"06:02","100"
"06:03","35"
"06:04","50"
"06:05","25"
"06:06","35"
"06:07","100"
"06:08","25"
"06:09","60"
"06:10","25"
"06:11","30"
"06:12","105"
"06:13","0"
"06:14","70"
"06:15","35"
"06:16","35"
"06:17","90"
"06:18","15"
"06:19","65"
"06:20","40"
"06:21","30"
"06:22","85"
"06:23","25"
"06:24","65"
"06:25","40"
"06:26","25"
"06:27","75"
"06:28","40"
"06:29","55"
"06:30","50"
"06:31","25"
"06:32","55"
"06:33","60"
"06:34","50"
"06:35","50"
"06:36","15"
"06:37","55"
"06:38","75"
"06:39","50"
"06:40","40"
"06:41","20"
"06:42","45"
"06:43","90"
"06:44","50"
"06:45","40"
"06:46","20"
"06:47","35"
"06:48","100"
"06:49","50"
"06:50","40"
"06:51","20"
"06:52","35"
"06:53","100"
"06:54","40"
"06:55","45"
"06:56","25"
"06:57","30"
"06:58","105"
"06:59","20"
"07:00","65"
"07:01","25"
"07:02","30"
"07:03","105"
"07:04","10"
"07:05","65"
"07:06","35"
"07:07","30"
"07:08","100"
"07:09","5"
"07:10","70"
"07:11","35"
"07:12","35"
"07:13","81"
"07:14","25"
"07:15","65"
"07:16","40"
"07:17","30"
"07:18","80"
"07:19","30"
"07:20","60"
"07:21","45"
"07:22","25"
"07:23","65"
"07:24","45"
"07:25","60"
"07:26","54"
"07:27","25"
"07:28","61"
"07:29","66"
"07:30","61"
"07:31","30"
"07:32","45"
"07:33","25"
"07:34","25"
"07:35","115"
"07:36","35"
"07:37","40"
"07:38","30"
"07:39","20"
"07:40","115"
"07:41","40"
"07:42","30"
"07:43","40"
"07:44","20"
"07:45","115"
"07:46","40"
"07:47","10"
"07:48","60"
"07:49","10"
"07:50","125"
"07:51","40"
"07:52","10"
"07:53","45"
"07:54","25"
"07:55","125"
"07:56","40"
"07:57","5"
"07:58","45"
"07:59","30"
"08:00","100"
"08:01","65"
"08:02","5"
"08:03","40"
"08:04","35"
"08:05","75"
"08:06","80"
"08:07","15"
"08:08","40"
"08:09","35"
"08:10","70"
"08:11","80"
"08:12","15"
"08:13","45"
"08:14","40"
"08:15","63"
"08:16","85"
"08:17","20"
"08:18","45"
"08:19","10"
"08:20","70"
"08:21","100"
"08:22","20"
"08:23","45"
"08:24","0"
"08:25","60"
"08:26","110"
"08:27","30"
"08:28","45"
"08:29","0"
"08:30","50"
"08:31","115"
"08:32","35"
"08:33","45"
"08:34","0"
"08:35","40"
"08:36","115"
"08:37","45"
"08:38","35"
"08:39","10"
"08:40","35"
"08:41","120"
"08:42","45"
"08:43","20"
"08:44","25"
"08:45","35"
"08:46","115"
"08:47","50"
"08:48","10"
"08:49","35"
"08:50","30"
"08:51","115"
"08:52","55"
"08:53","10"
"08:54","35"
"08:55","15"
"08:56","115"
"08:57","70"
"08:58","5"
"08:59","40"
"09:00","10"
"09:01","90"
"09:02","100"
"09:03","5"
"09:04","40"
"09:05","10"
"09:06","80"
"09:07","95"
"09:08","20"
"09:09","40"
"09:10","10"
"09:11","75"
"09:12","95"
"09:13","20"
"09:14","45"
"09:15","5"
"09:16","60"
"09:17","110"
"09:18","25"
"09:19","45"
"09:20","0"
"09:21","55"
"09:22","115"
"09:23","30"
"09:24","53"
"09:25","0"
"09:26","48"
"09:27","150"
"09:28","42"
"09:29","6"
"09:30","40"
"09:31","0"
"09:32","50"
"09:33","115"
"09:34","35"
"09:35","45"
"09:36","0"
"09:37","40"
"09:38","115"
"09:39","45"
"09:40","25"
"09:41","20"
"09:42","35"
"09:43","115"
"09:44","50"
"09:45","10"
"09:46","35"
"09:47","15"
"09:48","125"
"09:49","60"
"09:50","5"
"09:51","40"
"09:52","10"
"09:53","110"
"09:54","80"
"09:55","5"
"09:56","41"
"09:57","10"
"09:58","85"
"09:59","90"
"10:00","15"
"10:01","40"
"10:02","16"
"10:03","75"
"10:04","95"
"10:05","20"
"10:06","40"
"10:07","15"
"10:08","65"
"10:09","105"
"10:10","20"
"10:11","40"
"10:12","5"
"10:13","65"
"10:14","110"
"10:15","25"
"10:16","40"
"10:17","5"
"10:18","60"
"10:19","110"
"10:20","30"
"10:21","40"
"10:22","5"
"10:23","40"
"10:24","120"
"10:25","40"
"10:26","35"
"10:27","5"
"10:28","45"
"10:29","115"
"10:30","45"
"10:31","20"
"10:32","20"
"10:33","40"
"10:34","115"
"10:35","50"
"10:36","10"
"10:37","30"
"10:38","20"
"10:39","125"
"10:40","60"
"10:41","5"
"10:42","35"
"10:43","15"
"10:44","115"
"10:45","75"
"10:46","5"
"10:47","35"
"10:48","15"
"10:49","85"
"10:50","90"
"10:51","15"
"10:52","40"
"10:53","15"
"10:54","65"
"10:55","105"
"10:56","20"
"10:57","40"
"10:58","5"
"10:59","65"
"11:00","110"
"11:01","25"
"11:02","40"
"11:03","5"
"11:04","60"
"11:05","108"
"11:06","35"
"11:07","40"
"11:08","5"
"11:09","50"
"11:10","100"
"11:11","50"
"11:12","40"
"11:13","0"
"11:14","45"
"11:15","100"
"11:16","60"
"11:17","30"
"11:18","10"
"11:19","40"
"11:20","100"
"11:21","65"
"11:22","20"
"11:23","20"
"11:24","40"
"11:25","100"
"11:26","60"
"11:27","15"
"11:28","30"
"11:29","20"
"11:30","115"
"11:31","55"
"11:32","20"
"11:33","35"
"11:34","15"
"11:35","105"
"11:36","71"
"11:37","21"
"11:38","35"
"11:39","15"
"11:40","95"
"11:41","75"
"11:42","20"
"11:43","40"
"11:44","15"
"11:45","85"
"11:46","75"
"11:47","30"
"11:48","40"
"11:49","15"
"11:50","75"
"11:51","75"
"11:52","35"
"11:53","45"
"11:54","5"
"11:55","65"
"11:56","95"
"11:57","35"
"11:58","45"
"11:59","5"
"12:00","60"
"12:01","90"
"12:02","45"
"12:03","45"
"12:04","5"
"12:05","50"
"12:06","100"
"12:07","40"
"12:08","50"
"12:09","0"
"12:10","40"
"12:11","100"
"12:12","50"
"12:13","25"
"12:14","30"
"12:15","20"
"12:16","120"
"12:17","45"
"12:18","20"
"12:19","40"
"12:20","15"
"12:21","115"
"12:22","55"
"12:23","20"
"12:24","40"
"12:25","15"
"12:26","80"
"12:27","75"
"12:28","30"
"12:29","45"
"12:30","15"
"12:31","75"
"12:32","75"
"12:33","35"
"12:34","45"
"12:35","5"
"12:36","57"
"12:37","102"
"12:38","45"
"12:39","45"
"12:40","5"
"12:41","15"
"12:42","125"
"12:43","50"
"12:44","50"
"12:45","0"
"12:46","15"
"12:47","110"
"12:48","70"
"12:49","30"
"12:50","20"
"12:51","15"
"12:52","105"
"12:53","75"
"12:54","20"
"12:55","30"
"12:56","15"
"12:57","100"
"12:58","75"
"12:59","15"
"13:00","40"
"13:01","5"
"13:02","95"
"13:03","85"
"13:04","20"
"13:05","40"
"13:06","5"
"13:07","76"
"13:08","105"
"13:09","20"
"13:10","40"
"13:11","5"
"13:12","55"
"13:13","110"
"13:14","35"
"13:15","40"
"13:16","5"
"13:17","45"
"13:18","115"
"13:19","35"
"13:20","45"
"13:21","5"
"13:22","25"
"13:23","130"
"13:24","40"
"13:25","45"
"13:26","5"
"13:27","10"
"13:28","130"
"13:29","50"
"13:30","50"
"13:31","5"
"13:32","5"
"13:33","120"
"13:34","65"
"13:35","40"
"13:36","10"
"13:37","10"
"13:38","110"
"13:39","70"
"13:40","25"
"13:41","30"
"13:42","5"
"13:43","95"
"13:44","85"
"13:45","20"
"13:46","40"
"13:47","5"
"13:48","84"
"13:49","114"
"13:50","23"
"13:51","40"
"13:52","6"
"13:53","36"
"13:54","113"
"13:55","50"
"13:56","55"
"13:57","0"
"13:58","5"
"13:59","95"
"14:00","90"
"14:01","55"
"14:02","0"
"14:03","5"
"14:04","80"
"14:05","105"
"14:06","55"
"14:07","0"
"14:08","5"
"14:09","60"
"14:10","125"
"14:11","55"
"14:12","0"
"14:13","5"
"14:14","45"
"14:15","135"
"14:16","60"
"14:17","0"
"14:18","5"
"14:19","25"
"14:20","150"
"14:21","65"
"14:22","0"
"14:23","5"
"14:24","20"
"14:25","140"
"14:26","80"
"14:27","0"
"14:28","5"
"14:29","5"
"14:30","150"
"14:31","80"
"14:32","5"
"14:33","0"
"14:34","10"
"14:35","145"
"14:36","85"
"14:37","5"
"14:38","0"
"14:39","10"
"14:40","135"
"14:41","85"
"14:42","15"
"14:43","0"
"14:44","10"
"14:45","130"
"14:46","70"
"14:47","35"
"14:48","0"
"14:49","10"
"14:50","120"
"14:51","75"
"14:52","40"
"14:53","0"
"14:54","5"
"14:55","120"
"14:56","65"
"14:57","55"
"14:58","0"
"14:59","5"
"15:00","90"
"15:01","95"
"15:02","55"
"15:03","0"
"15:04","5"
"15:05","50"
"15:06","142"
"15:07","72"
"15:08","0"
"15:09","6"
"15:10","36"
"15:11","108"
"15:12","60"
"15:13","60"
"15:14","0"
"15:15","5"
"15:16","35"
"15:17","145"
"15:18","60"
"15:19","0"
"15:20","5"
"15:21","15"
"15:22","140"
"15:23","80"
"15:24","5"
"15:25","0"
"15:26","10"
"15:27","135"
"15:28","85"
"15:29","15"
"15:30","0"
"15:31","10"
"15:32","135"
"15:33","75"
"15:34","25"
"15:35","0"
"15:36","10"
"15:37","130"
"15:38","65"
"15:39","40"
"15:40","0"
"15:41","5"
"15:42","120"
"15:43","70"
"15:44","50"
"15:45","0"
"15:46","5"
"15:47","110"
"15:48","75"
"15:49","55"
"15:50","0"
"15:51","5"
"15:52","85"
"15:53","100"
"15:54","55"
"15:55","0"
"15:56","5"
"15:57","55"
"15:58","130"
"15:59","55"
"16:00","0"
"16:01","5"
"16:02","50"
"16:03","130"
"16:04","60"
"16:05","0"
"16:06","5"
"16:07","20"
"16:08","150"
"16:09","70"
"16:10","0"
"16:11","5"
"16:12","20"
"16:13","136"
"16:14","51"
"16:15","0"
"16:16","0"
"16:17","1"
"16:18","0"
"16:19","0"
