"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"03:33","","","","","","","","","102631","","2387968","3","4294967000"
"03:34","20.942","0","0.186","0.371","0.371","99.558","97.987","0.924","","0","","",""
"03:36","","","","","","","","","102630","","2387968","3","4294967000"
"03:37","20.939","0","0.39","0.78","0.78","98.82","98.088","0.493","","0","","",""
"03:39","","","","","","","","","102637","","2387968","3","4294967000"
"03:40","20.942","0","0.153","0.306","0.306","99.777","97.138","1.147","","0","","",""
"03:42","","","","","","","","","102636","","2387968","3","4294967000"
"03:43","20.939","0.017","0.204","0.408","0.39","99.515","97.978","1.046","","0","","",""
"03:45","","","","","","","","","102628","","2387968","3","4294967000"
"03:46","20.939","0","0.165","0.329","0.329","99.665","98.485","0.161","","0","","",""
"03:48","","","","","","","","","102627","","2387968","3","4294967000"
"03:49","20.941","0","0.168","0.335","0.335","99.68","98.424","0","","0","","",""
"03:51","","","","","","","","","102626","","2387968","3","4294967000"
"03:52","20.942","0","0.219","0.437","0.437","99.517","98.483","0.263","","0","","",""
"03:54","","","","","","","","","102626","","2387968","3","4294967000"
"03:55","20.944","0","0.206","0.412","0.412","99.608","98.537","0.239","","0","","",""
"03:57","","","","","","","","","102626","","2387968","3","4294967000"
"03:58","20.945","0","0.184","0.369","0.369","99.56","98.38","0.148","","0","","",""
"04:00","","","","","","","","","102620","","2387968","3","4294967000"
"04:01","20.946","0","0.179","0.357","0.357","99.582","98.547","0.486","","0","","",""
"04:03","","","","","","","","","102614","","2387968","3","4294967000"
"04:04","20.946","0","0.222","0.444","0.444","99.537","98.513","0.305","","0","","",""
"04:06","","","","","","","","","102617","","2387968","3","4294967000"
"04:07","20.946","0","0.228","0.456","0.456","99.561","98.485","0.327","","0","","",""
"04:09","","","","","","","","","102614","","2387968","3","4294967000"
"04:10","20.948","0.019","0.134","0.269","0.25","99.72","98.139","0.484","","0","","",""
"04:12","","","","","","","","","102613","","2387968","3","4294967000"
"04:13","20.949","0","0.24","0.481","0.481","99.361","98.298","0.027","","0","","",""
"04:15","","","","","","","","","102614","","2387968","3","4294967000"
"04:16","20.954","0","0.2","0.4","0.4","99.561","98.074","0.808","","0","","",""
"04:18","","","","","","","","","102607","","2387968","3","4294967000"
"04:19","20.953","0","0.271","0.541","0.541","99.469","97.875","0.711","","0","","",""
"04:21","","","","","","","","","102607","","2387968","3","4294967000"
"04:22","20.952","0.281","0.326","0.653","0.372","99.264","97.805","1.108","","0","","",""
"04:24","","","","","","","","","102606","","2387968","3","4294967000"
"04:25","20.952","0.015","0.198","0.396","0.381","99.506","97.635","0.653","","0","","",""
"04:27","","","","","","","","","102608","","2387968","3","4294967000"
"04:28","20.955","0.936","0.641","1.282","0.346","98.763","97.461","0.835","","0","","",""
"04:30","","","","","","","","","102600","","2387968","3","4294967000"
"04:31","20.96","0","0.195","0.39","0.39","99.56","98.521","0.353","","0","","",""
"04:33","","","","","","","","","102599","","2387968","3","4294967000"
"04:34","20.96","0","0.307","0.614","0.614","99.338","98.226","0.449","","0","","",""
"04:36","","","","","","","","","102601","","2387968","3","4294967000"
"04:37","20.959","0","0.21","0.419","0.419","99.534","98.526","0.138","","0","","",""
"04:39","","","","","","","","","102601","","2387968","3","4294967000"
"04:40","20.963","0.017","0.173","0.347","0.33","99.647","98.565","0.22","","0","","",""
"04:42","","","","","","","","","102597","","2387968","3","4294967000"
"04:43","20.963","0","0.201","0.403","0.403","99.539","98.569","0.533","","0","","",""
"04:45","","","","","","","","","102596","","2387968","3","4294967000"
"04:46","20.966","0","0.141","0.282","0.282","99.716","98.493","0.212","","0","","",""
"04:48","","","","","","","","","102589","","2387968","3","4294967000"
"04:49","20.964","0.016","0.303","0.607","0.591","99.428","98.611","0.125","","0","","",""
"04:51","","","","","","","","","102590","","2387968","3","4294967000"
"04:52","20.957","0","0.171","0.341","0.341","99.62","98.634","0.172","","0","","",""
"04:54","","","","","","","","","102593","","2387968","3","4294967000"
"04:55","20.958","0","0.169","0.339","0.339","99.612","98.525","0.172","","0","","",""
"04:57","","","","","","","","","102593","","2387968","3","4294967000"
"04:58","20.959","0","0.174","0.348","0.348","99.697","98.599","0.117","","0","","",""
"05:00","","","","","","","","","102593","","2387968","3","4294967000"
"05:01","20.96","0.032","0.276","0.552","0.52","99.443","97.377","0.903","","0","","",""
"05:03","","","","","","","","","102594","","2387968","3","4294967000"
"05:04","20.963","0.016","0.266","0.512","0.495","99.389","98.476","0.154","","0","","",""
"05:06","","","","","","","","","102588","","2387968","3","4294967000"
"05:07","20.967","0","0.154","0.299","0.299","99.632","98.325","1.004","","0","","",""
"05:09","","","","","","","","","102583","","2387968","3","4294967000"
"05:10","20.968","0","0.143","0.277","0.277","99.766","98.691","0","","0","","",""
"05:12","","","","","","","","","102578","","2387968","3","4294967000"
"05:13","20.969","0","0.205","0.41","0.41","99.422","98.458","0.004","","0","","",""
"05:15","","","","","","","","","102576","","2387968","3","4294967000"
"05:16","20.977","0","0.123","0.247","0.247","99.754","98.638","0.189","","0","","",""
"05:18","","","","","","","","","102566","","2387968","3","4294967000"
"05:19","20.976","0","0.224","0.447","0.447","99.549","98.532","0.207","","0","","",""
"05:21","","","","","","","","","102565","","2387968","3","4294967000"
"05:22","20.977","0","0.183","0.365","0.365","99.566","98.553","0.806","","0","","",""
"05:24","","","","","","","","","102563","","2387968","3","4294967000"
"05:25","20.98","0","0.155","0.311","0.311","99.729","98.586","0.088","","0","","",""
"05:27","","","","","","","","","102562","","2387968","3","4294967000"
"05:28","20.979","0","0.145","0.29","0.29","99.645","98.567","0.485","","0","","",""
"05:30","","","","","","","","","102558","","2387968","3","4294967000"
"05:31","20.98","0","0.12","0.241","0.241","99.762","98.656","0.163","","0","","",""
"05:33","","","","","","","","","102557","","2387968","3","4294967000"
"05:34","20.981","0","0.274","0.532","0.532","99.437","98.32","0","","0","","",""
"05:36","","","","","","","","","102555","","2387968","3","4294967000"
"05:37","20.982","0","0.14","0.277","0.277","99.694","98.378","0.464","","0","","",""
"05:39","","","","","","","","","102552","","2387968","3","4294967000"
"05:40","20.984","0","0.157","0.247","0.247","99.766","97.909","0.634","","0","","",""
"05:42","","","","","","","","","102549","","2387968","3","4294967000"
"05:43","20.985","0","0.206","0.408","0.408","99.568","98.502","0.474","","0","","",""
"05:45","","","","","","","","","102549","","2387968","3","4294967000"
"05:46","20.987","0","0.168","0.328","0.328","99.699","98.586","0.273","","0","","",""
"05:48","","","","","","","","","102547","","2387968","3","4294967000"
"05:49","20.988","0","0.241","0.48","0.48","99.51","98.504","0.269","","0","","",""
"05:51","","","","","","","","","102544","","2387968","3","4294967000"
"05:52","20.989","0","0.137","0.269","0.269","99.726","98.548","0.236","","0","","",""
"05:54","","","","","","","","","102537","","2387968","3","4294967000"
"05:55","20.99","0","0.175","0.35","0.35","99.629","98.378","0.147","","0","","",""
"05:57","","","","","","","","","102537","","2387968","3","4294967000"
"05:58","20.991","0","0.142","0.285","0.285","99.691","98.388","0.358","","0","","",""
"06:00","","","","","","","","","102537","","2387968","3","4294967000"
"06:01","20.986","","","","","","","","","","","",""
"06:02","","0","0.135","0.27","0.27","99.722","98.584","0.315","","0","","",""
"06:03","","","","","","","","","102540","","","",""
"06:04","20.986","","","","","","","","","","2387968","3","4294967000"
"06:05","","0","0.24","0.479","0.479","99.509","98.547","0.287","","0","","",""
"06:06","","","","","","","","","102540","","","",""
"06:07","","","","","","","","","","","2387968","3","4294967000"
"06:08","20.988","0","0.146","0.292","0.292","99.715","98.443","0.694","","0","","",""
"06:10","","","","","","","","","102541","","2387968","3","4294967000"
"06:11","20.989","0","0.139","0.279","0.279","99.715","97.966","0.274","","0","","",""
"06:13","","","","","","","","","102541","","2387968","3","4294967000"
"06:14","20.994","0","0.14","0.28","0.28","99.677","98.65","0.27","","0","","",""
"06:16","","","","","","","","","102533","","2387968","3","4294967000"
"06:17","20.996","0","0.171","0.343","0.343","99.671","98.374","0.22","","0","","",""
"06:19","","","","","","","","","102525","","2387968","3","4294967000"
"06:20","20.998","0","0.25","0.499","0.499","99.529","98.54","0.01","","0","","",""
"06:22","","","","","","","","","102524","","2387968","3","4294967000"
"06:23","20.999","0","0.165","0.331","0.331","99.654","98.525","0.516","","0","","",""
"06:25","","","","","","","","","102525","","2387968","3","4294967000"
"06:26","20.996","0","0.172","0.343","0.343","99.662","98.433","0.146","","0","","",""
"06:28","","","","","","","","","102527","","2387968","3","4294967000"
"06:29","20.992","0","0.154","0.308","0.308","99.705","98.671","0.21","","0","","",""
"06:31","","","","","","","","","102530","","2387968","3","4294967000"
"06:32","20.995","0","0.171","0.343","0.343","99.615","98.288","0.599","","0","","",""
"06:34","","","","","","","","","102530","","2387968","3","4294967000"
"06:35","20.993","0","0.196","0.393","0.393","99.638","98.408","0.208","","0","","",""
"06:37","","","","","","","","","102532","","2387968","3","4294967000"
"06:38","20.995","0","0.137","0.273","0.273","99.73","98.551","0.771","","0","","",""
"06:40","","","","","","","","","102531","","2387968","3","4294967000"
"06:41","20.996","0","0.167","0.333","0.333","99.687","98.506","0","","0","","",""
"06:43","","","","","","","","","102530","","2387968","3","4294967000"
"06:44","21","0","0.226","0.452","0.452","99.356","98.473","0.151","","0","","",""
"06:46","","","","","","","","","102520","","2387968","3","4294967000"
"06:47","21.004","0","0.173","0.346","0.346","99.653","98.279","0.4","","0","","",""
"06:49","","","","","","","","","102519","","2387968","3","4294967000"
"06:50","21.002","0","0.135","0.27","0.27","99.666","98.51","0.235","","0","","",""
"06:52","","","","","","","","","102519","","2387968","3","4294967000"
"06:53","21.006","0","0.19","0.379","0.379","99.623","98.566","0.515","","0","","",""
"06:55","","","","","","","","","102514","","2387968","3","4294967000"
"06:56","21.008","0.026","0.12","0.239","0.213","99.751","98.493","0.558","","0","","",""
"06:58","","","","","","","","","102507","","2387968","3","4294967000"
"06:59","21.011","0","0.106","0.213","0.213","99.775","98.689","0","","0","","",""
"07:01","","","","","","","","","102503","","2387968","3","4294967000"
"07:02","21.012","0","0.18","0.359","0.359","99.652","98.263","0.225","","0","","",""
"07:04","","","","","","","","","102503","","2387968","3","4294967000"
"07:05","21.012","0","0.126","0.251","0.251","99.746","98.622","0.144","","0","","",""
"07:07","","","","","","","","","102504","","2387968","3","4294967000"
"07:08","21.014","0","0.107","0.214","0.214","99.768","98.541","0.363","","0","","",""
"07:10","","","","","","","","","102505","","2387968","3","4294967000"
"07:11","21.014","0","0.105","0.211","0.211","99.728","97.67","0.96","","0","","",""
"07:13","","","","","","","","","102503","","2387968","3","4294967000"
"07:14","21.028","0","0.161","0.323","0.323","99.679","98.192","0.361","","0","","",""
"07:16","","","","","","","","","102497","","2387968","3","4294967000"
"07:17","21.018","0","0.182","0.364","0.364","99.589","97.567","0.347","","0","","",""
"07:19","","","","","","","","","102497","","2387968","3","4294967000"
"07:20","21.016","0","0.125","0.25","0.25","99.801","97.786","1.271","","0","","",""
"07:22","","","","","","","","","102497","","2387968","3","4294967000"
"07:23","21.018","0","0.145","0.291","0.291","99.732","97.744","0.743","","0","","",""
"07:25","","","","","","","","","102497","","2387968","3","4294967000"
"07:26","21.019","0","0.159","0.318","0.318","99.669","97.676","1.099","","0","","",""
"07:28","","","","","","","","","102496","","2387968","3","4294967000"
"07:29","21.02","0","0.164","0.328","0.328","99.632","97.929","0.772","","0","","",""
"07:31","","","","","","","","","102494","","2387968","3","4294967000"
"07:32","21.03","0","2.838","5.675","5.675","92.782","97.433","0.966","","0","","",""
"07:34","","","","","","","","","102483","","2387968","3","4294967000"
"07:35","21.038","0","0.154","0.308","0.308","99.547","98.081","0.278","","0","","",""
"07:37","","","","","","","","","102480","","2387968","3","4294967000"
"07:38","21.037","0","0.164","0.328","0.328","99.714","97.747","1.062","","0","","",""
"07:40","","","","","","","","","102476","","2387968","3","4294967000"
"07:41","21.036","0","0.17","0.34","0.34","99.581","97.898","0.944","","0","","",""
"07:43","","","","","","","","","102472","","2387968","3","4294967000"
"07:44","21.041","0","0.164","0.328","0.328","99.63","97.618","0.195","","0","","",""
"07:46","","","","","","","","","102471","","2387968","3","4294967000"
"07:47","21.046","0.033","0.249","0.497","0.464","99.507","97.889","0.864","","0","","",""
"07:49","","","","","","","","","102460","","2387968","3","4294967000"
"07:50","21.043","0","0.179","0.358","0.358","99.628","98.615","0","","0","","",""
"07:52","","","","","","","","","102455","","2387968","3","4294967000"
"07:53","21.044","0","0.169","0.337","0.337","99.643","98.017","0.343","","0","","",""
"07:55","","","","","","","","","102456","","2387968","3","4294967000"
"07:56","21.046","0","0.284","0.569","0.569","99.335","98.461","0.228","","0","","",""
"07:58","","","","","","","","","102455","","2387968","3","4294967000"
"07:59","21.058","0.024","0.146","0.293","0.268","99.702","98.402","0.041","","0","","",""
"08:01","","","","","","","","","102436","","2387968","3","4294967000"
"08:02","21.045","0","0.021","0.042","0.042","99.908","98.457","0.273","","0","","",""
"08:04","","","","","","","","","102444","","2387968","3","4294967000"
"08:05","21.048","0","0.082","0.164","0.164","99.911","98.74","0.187","","0","","",""
"08:07","","","","","","","","","102444","","2387968","3","4294967000"
"08:08","21.046","0","0.094","0.189","0.189","99.791","98.39","0.242","","0","","",""
"08:10","","","","","","","","","102445","","2387968","3","4294967000"
"08:11","21.044","0","0.113","0.225","0.225","99.765","98.641","0.03","","0","","",""
"08:13","","","","","","","","","102444","","2387968","3","4294967000"
"08:14","21.047","0","0.186","0.371","0.371","99.505","98.432","0.61","","0","","",""
"08:16","","","","","","","","","102445","","2387968","3","4294967000"
"08:17","21.035","0","0.237","0.474","0.474","99.527","98.287","0.739","","0","","",""
"08:19","","","","","","","","","102449","","2387968","3","4294967000"
"08:20","21.038","0","0.171","0.343","0.343","99.683","98.296","0","","0","","",""
"08:22","","","","","","","","","102447","","2387968","3","4294967000"
"08:23","21.054","0","0.172","0.344","0.344","99.588","97.93","0.704","","0","","",""
"08:25","","","","","","","","","102445","","2387968","3","4294967000"
"08:26","21.051","0","0.177","0.355","0.355","99.603","98.11","0.839","","0","","",""
"08:28","","","","","","","","","102443","","2387968","3","4294967000"
"08:29","21.053","0","0.167","0.335","0.335","99.727","98.224","0.107","","0","","",""
"08:31","","","","","","","","","102434","","2387968","3","4294967000"
"08:32","21.047","0","0.344","0.687","0.687","99.144","98.417","0.604","","0","","",""
"08:34","","","","","","","","","102443","","2387968","3","4294967000"
"08:35","21.052","0","0.169","0.337","0.337","99.636","98.058","0.107","","0","","",""
"08:37","","","","","","","","","102440","","2387968","3","4294967000"
"08:38","21.053","0","0.183","0.365","0.365","99.454","98.085","0.711","","0","","",""
"08:40","","","","","","","","","102441","","2387968","3","4294967000"
"08:41","21.06","0","0.184","0.368","0.368","99.57","97.759","0.687","","0","","",""
"08:43","","","","","","","","","102432","","2387968","3","4294967000"
"08:44","21.054","0","0.311","0.621","0.621","99.468","98.038","0.488","","0","","",""
"08:46","","","","","","","","","102436","","2387968","3","4294967000"
"08:47","21.052","0","0.158","0.316","0.316","99.601","98.354","0.449","","0","","",""
"08:49","","","","","","","","","102437","","2387968","3","4294967000"
"08:50","21.053","0","0.271","0.542","0.542","99.444","98.389","0.305","","0","","",""
"08:52","","","","","","","","","102441","","2387968","3","4294967000"
"08:53","21.056","0","0.089","0.177","0.177","99.795","98.408","0.201","","0","","",""
"08:55","","","","","","","","","102423","","2387968","3","4294967000"
"08:56","21.061","0","0.087","0.175","0.175","99.811","97.36","1.073","","0","","",""
"08:58","","","","","","","","","102422","","2387968","3","4294967000"
"08:59","21.068","0","0.215","0.431","0.431","99.669","97.877","0.502","","0","","",""
"09:01","","","","","","","","","102425","","2387968","3","4294967000"
"09:02","21.068","0","0.145","0.291","0.291","99.673","98.194","1.127","","0","","",""
"09:04","","","","","","","","","102424","","2387968","3","4294967000"
"09:05","21.066","0","0.17","0.34","0.34","99.611","97.105","0.765","","0","","",""
"09:07","","","","","","","","","102432","","2387968","3","4294967000"
"09:08","21.064","0","0.184","0.368","0.368","99.658","98.034","0.72","","0","","",""
"09:10","","","","","","","","","102429","","2387968","3","4294967000"
"09:11","21.067","0","0.188","0.376","0.376","99.62","97.703","0.444","","0","","",""
"09:13","","","","","","","","","102429","","2387968","3","4294967000"
"09:14","21.065","0","0.232","0.464","0.464","99.525","98.43","0.449","","0","","",""
"09:16","","","","","","","","","102429","","2387968","3","4294967000"
"09:17","21.06","0","0.209","0.418","0.418","99.674","98.641","0","","0","","",""
