"Relative Time","Throughput"
"10:28","2272"
"10:29","18602"
"10:30","2272"
"10:31","2272"
"10:32","1136"
"10:33","0"
"10:34","19312"
"10:35","6816"
"10:36","1278"
"10:37","2556"
"10:38","1278"
"10:39","8946"
"10:40","16756"
"10:41","0"
"10:42","2556"
"10:43","1420"
"10:44","5112"
"10:45","17892"
"10:46","0"
"10:47","4686"
"10:48","2272"
"10:49","2556"
"10:50","3408"
"10:51","17892"
"10:52","1278"
"10:53","5112"
"10:54","0"
"10:55","0"
"10:56","13916"
"10:57","17040"
"10:58","1420"
"10:59","2840"
"11:00","0"
"11:01","7100"
"11:02","3834"
"11:03","15336"
"11:04","5680"
"11:05","0"
"11:06","2840"
"11:07","0"
"11:08","17892"
"11:09","7668"
"11:10","4260"
"11:11","0"
"11:12","0"
"11:13","19880"
"11:14","8520"
"11:15","0"
"11:16","5680"
"11:17","0"
"11:18","0"
"11:19","25560"
"11:20","5680"
"11:21","0"
"11:22","4118"
"11:23","0"
"11:24","3834"
"11:25","20448"
"11:26","1420"
"11:27","0"
"11:28","5538"
"11:29","0"
"11:30","1136"
"11:31","19312"
"11:32","4970"
"11:33","1278"
"11:34","1278"
"11:35","2556"
"11:36","20448"
"11:37","0"
"11:38","1278"
"11:39","1136"
"11:40","2272"
"11:41","18176"
"11:42","4544"
"11:43","0"
"11:44","4260"
"11:45","2556"
"11:46","21726"
"11:47","3834"
"11:48","0"
"11:49","0"
"11:50","2556"
"11:51","7668"
"11:52","20448"
"11:53","0"
"11:54","0"
"11:55","0"
"11:56","5112"
"11:57","8946"
"11:58","17892"
"11:59","0"
"12:00","0"
"12:01","2698"
"12:02","6958"
"12:03","24140"
"12:04","0"
"12:05","0"
"12:06","0"
"12:07","3976"
"12:08","6958"
"12:09","11076"
"12:10","12780"
"12:11","0"
"12:12","0"
"12:13","2556"
"12:14","1278"
"12:15","22720"
"12:16","7100"
"12:17","0"
"12:18","3834"
"12:19","0"
"12:20","3834"
"12:21","14200"
"12:22","12780"
"12:23","0"
"12:24","1420"
"12:25","2840"
"12:26","0"
"12:27","16614"
"12:28","10224"
"12:29","0"
"12:30","3834"
"12:31","4260"
"12:32","0"
"12:33","11502"
"12:34","12780"
"12:35","0"
"12:36","1278"
"12:37","2840"
"12:38","14200"
"12:39","15620"
"12:40","0"
"12:41","4260"
"12:42","0"
"12:43","3834"
"12:44","7668"
"12:45","16614"
"12:46","1278"
"12:47","0"
"12:48","0"
"12:49","3834"
"12:50","23004"
"12:51","2556"
"12:52","1278"
"12:53","2556"
"12:54","4260"
"12:55","15478"
"12:56","11218"
"12:57","0"
"12:58","1278"
"12:59","0"
"13:00","2840"
"13:01","14058"
"13:02","15478"
"13:03","3834"
"13:04","0"
"13:05","0"
"13:06","5680"
"13:07","7100"
"13:08","18460"
"13:09","1420"
"13:10","0"
"13:11","1420"
"13:12","2840"
"13:13","18460"
"13:14","14200"
"13:15","0"
"13:16","0"
"13:17","1278"
"13:18","5254"
"13:19","24140"
"13:20","1420"
"13:21","0"
"13:22","0"
"13:23","3976"
"13:24","4260"
"13:25","24140"
"13:26","4260"
"13:27","0"
"13:28","5680"
"13:29","0"
"13:30","2840"
"13:31","22720"
"13:32","1420"
"13:33","0"
"13:34","2840"
"13:35","1420"
"13:36","17040"
"13:37","15620"
"13:38","0"
"13:39","5680"
"13:40","0"
"13:41","5680"
"13:42","19880"
"13:43","1420"
"13:44","0"
"13:45","2840"
"13:46","1420"
"13:47","5680"
"13:48","22720"
"13:49","4260"
"13:50","0"
"13:51","5680"
"13:52","0"
"13:53","8520"
"13:54","18318"
"13:55","0"
"13:56","2840"
"13:57","1420"
"13:58","0"
"13:59","22720"
"14:00","7668"
"14:01","0"
"14:02","4970"
"14:03","0"
"14:04","0"
"14:05","17182"
"14:06","7810"
"14:07","0"
"14:08","2556"
"14:09","0"
"14:10","9940"
"14:11","18460"
"14:12","7100"
"14:13","0"
"14:14","4260"
"14:15","0"
"14:16","5680"
"14:17","14200"
"14:18","7100"
"14:19","0"
"14:20","2840"
"14:21","0"
"14:22","9940"
"14:23","24140"
"14:24","1420"
"14:25","0"
"14:26","4260"
"14:27","0"
"14:28","11360"
"14:29","12780"
"14:30","2840"
"14:31","2840"
"14:32","0"
"14:33","5112"
"14:34","12780"
"14:35","12780"
"14:36","1278"
"14:37","3834"
"14:38","0"
"14:39","5112"
"14:40","12780"
"14:41","6390"
"14:42","0"
"14:43","2556"
"14:44","0"
"14:45","9940"
"14:46","24140"
"14:47","1420"
"14:48","1278"
"14:49","2556"
"14:50","0"
"14:51","14058"
"14:52","7668"
"14:53","2556"
"14:54","2272"
"14:55","0"
"14:56","2556"
"14:57","12780"
"14:58","10224"
"14:59","10508"
"15:00","0"
"15:01","0"
"15:02","8520"
"15:03","14200"
"15:04","7100"
"15:05","0"
"15:06","0"
"15:07","0"
"15:08","9940"
"15:09","15620"
"15:10","7100"
"15:11","7100"
"15:12","0"
"15:13","0"
"15:14","17040"
"15:15","9940"
"15:16","2840"
"15:17","0"
"15:18","0"
"15:19","7100"
"15:20","12780"
"15:21","11360"
"15:22","8520"
"15:23","0"
"15:24","0"
"15:25","5112"
"15:26","14058"
"15:27","5112"
"15:28","2556"
"15:29","0"
"15:30","0"
"15:31","5680"
"15:32","11076"
"15:33","10224"
"15:34","7668"
"15:35","0"
"15:36","3834"
"15:37","13206"
"15:38","5680"
"15:39","5680"
"15:40","0"
"15:41","5680"
"15:42","5680"
"15:43","0"
"15:44","19880"
"15:45","8236"
"15:46","0"
"15:47","5680"
"15:48","8520"
"15:49","5680"
"15:50","7100"
"15:51","2840"
"15:52","0"
"15:53","7100"
"15:54","4260"
"15:55","8520"
"15:56","14200"
"15:57","5680"
"15:58","0"
"15:59","5680"
"16:00","8520"
"16:01","7100"
"16:02","5680"
"16:03","2556"
"16:04","0"
"16:05","7668"
"16:06","2556"
"16:07","14200"
"16:08","12496"
"16:09","1278"
"16:10","1278"
"16:11","11502"
"16:12","0"
"16:13","5680"
"16:14","9940"
"16:15","0"
"16:16","10650"
"16:17","0"
"16:18","0"
"16:19","23288"
"16:20","4260"
"16:21","5112"
"16:22","7952"
"16:23","0"
"16:24","0"
"16:25","12070"
"16:26","9940"
"16:27","0"
"16:28","2840"
"16:29","1420"
"16:30","8520"
"16:31","9940"
"16:32","15620"
"16:33","5680"
"16:34","2840"
"16:35","4260"
"16:36","2698"
"16:37","8520"
"16:38","7100"
"16:39","0"
"16:40","4260"
"16:41","8094"
"16:42","0"
"16:43","18460"
"16:44","12496"
"16:45","0"
"16:46","4260"
"16:47","4260"
"16:48","1278"
"16:49","5680"
"16:50","9940"
"16:51","0"
"16:52","8520"
"16:53","4260"
"16:54","0"
"16:55","19170"
"16:56","8946"
"16:57","0"
"16:58","5680"
"16:59","4260"
"17:00","2556"
"17:01","11502"
"17:02","0"
"17:03","2840"
"17:04","5680"
"17:05","4260"
"17:06","21300"
"17:07","9940"
"17:08","0"
"17:09","1278"
"17:10","3834"
"17:11","7668"
"17:12","10224"
"17:13","0"
"17:14","0"
"17:15","2556"
"17:16","5112"
"17:17","7668"
"17:18","19170"
"17:19","5112"
"17:20","0"
"17:21","2840"
"17:22","4260"
"17:23","8520"
"17:24","9940"
"17:25","0"
"17:26","0"
"17:27","8520"
"17:28","4260"
"17:29","21300"
"17:30","9940"
"17:31","0"
"17:32","0"
"17:33","4260"
"17:34","4260"
"17:35","9940"
"17:36","7100"
"17:37","0"
"17:38","0"
"17:39","7668"
"17:40","3834"
"17:41","21726"
"17:42","6674"
"17:43","0"
"17:44","2556"
"17:45","2556"
"17:46","8946"
"17:47","8946"
"17:48","0"
"17:49","2556"
"17:50","5112"
"17:51","17892"
"17:52","11502"
"17:53","0"
"17:54","2272"
"17:55","3834"
"17:56","5254"
"17:57","7668"
"17:58","6390"
"17:59","0"
"18:00","8520"
"18:01","0"
"18:02","18460"
"18:03","14200"
"18:04","2840"
"18:05","0"
"18:06","2840"
"18:07","1420"
"18:08","11360"
"18:09","9940"
"18:10","0"
"18:11","0"
"18:12","5680"
"18:13","2840"
"18:14","22720"
"18:15","9940"
"18:16","2840"
"18:17","0"
"18:18","4260"
"18:19","4260"
"18:20","12780"
"18:21","4260"
"18:22","0"
"18:23","2556"
"18:24","5680"
"18:25","4260"
"18:26","22720"
"18:27","8520"
"18:28","0"
"18:29","0"
"18:30","4260"
"18:31","5680"
"18:32","9940"
"18:33","5680"
"18:34","2840"
"18:35","0"
"18:36","5112"
"18:37","11502"
"18:38","19738"
"18:39","2840"
"18:40","0"
"18:41","0"
"18:42","3834"
"18:43","8946"
"18:44","11360"
"18:45","0"
"18:46","0"
"18:47","8520"
"18:48","14200"
"18:49","0"
"18:50","17040"
"18:51","4260"
"18:52","2840"
"18:53","1420"
"18:54","9940"
"18:55","0"
"18:56","10224"
"18:57","0"
"18:58","4260"
"18:59","4260"
"19:00","14200"
"19:01","7668"
"19:02","8946"
"19:03","2840"
"19:04","4260"
"19:05","0"
"19:06","9940"
"19:07","11360"
"19:08","0"
"19:09","0"
"19:10","7100"
"19:11","4260"
"19:12","22720"
"19:13","6816"
"19:14","0"
"19:15","2698"
"19:16","4260"
"19:17","4260"
"19:18","7100"
"19:19","9940"
"19:20","0"
"19:21","0"
"19:22","7668"
"19:23","3834"
"19:24","22010"
"19:25","5112"
"19:26","1278"
"19:27","0"
"19:28","3408"
"19:29","9088"
"19:30","8236"
"19:31","0"
"19:32","1278"
"19:33","6390"
"19:34","16614"
"19:35","8946"
"19:36","2698"
"19:37","2840"
"19:38","5680"
"19:39","4260"
"19:40","8520"
"19:41","7100"
"19:42","0"
"19:43","1420"
"19:44","8520"
"19:45","4260"
"19:46","21300"
"19:47","4260"
"19:48","4260"
"19:49","1420"
"19:50","4260"
"19:51","9940"
"19:52","9940"
"19:53","0"
"19:54","1278"
"19:55","3834"
"19:56","4260"
"19:57","23004"
"19:58","3834"
"19:59","0"
"20:00","4118"
"20:01","5254"
"20:02","3834"
"20:03","7668"
"20:04","6390"
"20:05","1278"
"20:06","3834"
"20:07","0"
"20:08","27406"
"20:09","14342"
"20:10","0"
"20:11","1562"
"20:12","7100"
"20:13","0"
"20:14","10650"
"20:15","5112"
"20:16","1988"
"20:17","2556"
"20:18","0"
"20:19","2840"
"20:20","0"
